id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_maiden_icerose_06_1,d_counseling_maiden_icerose_06,Narration,0,maiden,Locale_Counseling:d_counseling_maiden_icerose_06_1,False,black,S_10,S_10,1.0,event_bgm_icedragonsaga_adventure,,,maiden,1,idle,
d_counseling_maiden_icerose_06_2,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_2,True,SnowTown_d,S_10,L_10,1.0,,maiden_w,,maiden_w,1,worry,maiden
d_counseling_maiden_icerose_06_3,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_3,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_06_4,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_4,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_06_5,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_5,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_06_6,d_counseling_maiden_icerose_06,Choice,100,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_6,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_06_8,,1,worry,
d_counseling_maiden_icerose_06_7,d_counseling_maiden_icerose_06,Choice,120,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_7,True,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_06_11,,1,worry,
d_counseling_maiden_icerose_06_8,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_8,True,,L_10,L_100,1.0,,maiden_w,,,1,surprise,
d_counseling_maiden_icerose_06_9,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_9,True,,L_100,L_100,1.0,,maiden_w,,,1,surprise,
d_counseling_maiden_icerose_06_10,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_10,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_06_13,,1,surprise,
d_counseling_maiden_icerose_06_11,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_11,True,,L_10,L_100,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_06_12,d_counseling_maiden_icerose_06,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_12,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_06_13,,1,worry,
d_counseling_maiden_icerose_06_13,d_counseling_maiden_icerose_06,Narration,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_06_13,False,none,L_100,L_100,1.0,,,,,1,worry,maiden_w
