id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_isabel_14_1,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_1,True,isabel,1,idle,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_isabel_14_2,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_2,True,,1,idle,,10,10,1.0,,,
d_counseling_isabel_14_3,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_3,True,,1,idle,,10,10,1.0,,,
d_counseling_isabel_14_4,d_counseling_isabel_14,Choice,120,isabel,,Locale_Counseling:d_counseling_isabel_14_4,False,,1,idle,,10,10,1.0,,d_counseling_isabel_14_6,
d_counseling_isabel_14_5,d_counseling_isabel_14,Choice,100,isabel,,Locale_Counseling:d_counseling_isabel_14_5,False,,1,idle,,10,10,1.0,,d_counseling_isabel_14_10,
d_counseling_isabel_14_6,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_6,True,,1,surprise,,10,100,1.0,,,
d_counseling_isabel_14_7,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_7,True,,1,shy,,100,100,1.0,,,
d_counseling_isabel_14_8,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_8,True,,1,good,,100,100,1.0,,,
d_counseling_isabel_14_9,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_9,True,,1,idle,,100,100,1.0,,d_counseling_isabel_14_18,
d_counseling_isabel_14_10,d_counseling_isabel_14,Narration,0,isabel,,Locale_Counseling:d_counseling_isabel_14_10,False,,1,angry,,10,100,1.0,,,
d_counseling_isabel_14_11,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_11,True,,1,angry,,100,100,1.0,,,
d_counseling_isabel_14_12,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_12,True,,1,good,,100,100,1.0,,,
d_counseling_isabel_14_13,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_13,True,,1,good,,100,100,1.0,,,
d_counseling_isabel_14_14,d_counseling_isabel_14,Monologue,0,isabel,,Locale_Counseling:d_counseling_isabel_14_14,False,,1,good,,100,100,1.0,,,
d_counseling_isabel_14_15,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_15,True,,1,idle,,100,100,1.0,,,
d_counseling_isabel_14_16,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_16,True,,1,good,,100,100,1.0,,,
d_counseling_isabel_14_17,d_counseling_isabel_14,Speech,0,isabel,isabel,Locale_Counseling:d_counseling_isabel_14_17,True,,1,idle,,100,100,1.0,,,
d_counseling_isabel_14_18,d_counseling_isabel_14,Narration,0,isabel,,Locale_Counseling:d_counseling_isabel_14_18,False,,1,idle,none,100,100,1.0,,,isabel
