id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_ludmilla_20_1,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_1,True,ludmilla,1,idle,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_ludmilla_20_2,d_counseling_ludmilla_20,Narration,0,ludmilla,,Locale_Counseling:d_counseling_ludmilla_20_2,False,,1,idle,,10,10,1.0,,,
d_counseling_ludmilla_20_3,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_3,True,,1,idle,,10,10,1.0,,,
d_counseling_ludmilla_20_4,d_counseling_ludmilla_20,Choice,100,ludmilla,,Locale_Counseling:d_counseling_ludmilla_20_4,False,,1,idle,,10,10,1.0,,d_counseling_ludmilla_20_6,
d_counseling_ludmilla_20_5,d_counseling_ludmilla_20,Choice,120,ludmilla,,Locale_Counseling:d_counseling_ludmilla_20_5,False,,1,idle,,10,10,1.0,,d_counseling_ludmilla_20_9,
d_counseling_ludmilla_20_6,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_6,True,,1,idle,,10,100,1.0,,,
d_counseling_ludmilla_20_7,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_7,True,,1,idle,,100,100,1.0,,,
d_counseling_ludmilla_20_8,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_8,True,,1,idle,,100,100,1.0,,d_counseling_ludmilla_20_13,
d_counseling_ludmilla_20_9,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_9,True,,1,idle,,10,100,1.0,,,
d_counseling_ludmilla_20_10,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_10,True,,1,idle,,100,100,1.0,,,
d_counseling_ludmilla_20_11,d_counseling_ludmilla_20,Self,0,ludmilla,,Locale_Counseling:d_counseling_ludmilla_20_11,False,,1,idle,,100,100,1.0,,,
d_counseling_ludmilla_20_12,d_counseling_ludmilla_20,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_20_12,True,,1,delight,,100,100,1.0,,,
d_counseling_ludmilla_20_13,d_counseling_ludmilla_20,Narration,0,ludmilla,,Locale_Counseling:d_counseling_ludmilla_20_13,False,,1,idle,none,100,100,1.0,,,ludmilla
