id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_biscuit_18_1,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_1,True,biscuit,1,sad,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,
d_counseling_biscuit_18_2,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_2,True,,1,sad,,XS_10,XS_10,1.0,,,
d_counseling_biscuit_18_3,d_counseling_biscuit_18,Choice,100,biscuit,,Locale_Counseling:d_counseling_biscuit_18_3,False,,1,sad,,XS_10,XS_10,1.0,,d_counseling_biscuit_18_5,
d_counseling_biscuit_18_4,d_counseling_biscuit_18,Choice,120,biscuit,,Locale_Counseling:d_counseling_biscuit_18_4,False,,1,sad,,XS_10,XS_10,1.0,,d_counseling_biscuit_18_9,
d_counseling_biscuit_18_5,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_5,True,,1,sad,,XS_10,XS_100,1.0,,,
d_counseling_biscuit_18_6,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_6,True,,1,sad,,XS_100,XS_100,1.0,,,
d_counseling_biscuit_18_7,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_7,True,,1,angry,,XS_100,XS_100,1.0,,,
d_counseling_biscuit_18_8,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_8,True,,1,sad,,XS_100,XS_100,1.0,,d_counseling_biscuit_18_12,
d_counseling_biscuit_18_9,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_9,True,,1,idle,,XS_10,XS_100,1.0,,,
d_counseling_biscuit_18_10,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_10,True,,1,idle,,XS_100,XS_100,1.0,,,
d_counseling_biscuit_18_11,d_counseling_biscuit_18,Speech,0,biscuit,biscuit,Locale_Counseling:d_counseling_biscuit_18_11,True,,1,delight,,XS_100,XS_100,1.0,,,
d_counseling_biscuit_18_12,d_counseling_biscuit_18,Narration,0,biscuit,,Locale_Counseling:d_counseling_biscuit_18_12,False,,1,idle,none,XS_100,XS_100,1.0,,,biscuit
