id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_ein_12_1,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,ein,1,idle,
d_counseling_ein_12_2,d_counseling_ein_12,Choice,100,ein,,Locale_Counseling:d_counseling_ein_12_2,False,,10,10,1.0,,d_counseling_ein_12_4,,1,idle,
d_counseling_ein_12_3,d_counseling_ein_12,Choice,120,ein,,Locale_Counseling:d_counseling_ein_12_3,False,,10,10,1.0,,d_counseling_ein_12_9,,1,idle,
d_counseling_ein_12_4,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_4,True,,10,100,1.0,,,,1,idle,
d_counseling_ein_12_5,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_5,True,,100,100,1.0,,,,1,no,
d_counseling_ein_12_6,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_6,True,,100,100,1.0,,,,1,no,
d_counseling_ein_12_7,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_7,True,,100,100,1.0,,,,1,no,
d_counseling_ein_12_8,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_8,True,,100,100,1.0,,d_counseling_ein_12_14,,1,no,
d_counseling_ein_12_9,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_9,True,,10,100,1.0,,,,1,surprise,
d_counseling_ein_12_10,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_10,True,,100,100,1.0,,,,1,surprise,
d_counseling_ein_12_11,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_11,True,,100,100,1.0,,,,1,surprise,
d_counseling_ein_12_12,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_12,True,,100,100,1.0,,,,1,shy,
d_counseling_ein_12_13,d_counseling_ein_12,Speech,0,ein,ein,Locale_Counseling:d_counseling_ein_12_13,True,,100,100,1.0,,d_counseling_ein_12_14,,1,shy,
d_counseling_ein_12_14,d_counseling_ein_12,Narration,0,ein,,Locale_Counseling:d_counseling_ein_12_14,False,none,100,100,1.0,,,,1,idle,ein
