id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_leona_03_1,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_1,True,leona,1,idle,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,
d_counseling_leona_03_2,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_2,True,,1,idle,,L_10,L_10,1.0,,,
d_counseling_leona_03_3,d_counseling_leona_03,Choice,120,leona,,Locale_Counseling:d_counseling_leona_03_3,False,,1,idle,,L_10,L_10,1.0,,d_counseling_leona_03_5,
d_counseling_leona_03_4,d_counseling_leona_03,Choice,100,leona,,Locale_Counseling:d_counseling_leona_03_4,False,,1,idle,,L_10,L_10,1.0,,d_counseling_leona_03_8,
d_counseling_leona_03_5,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_5,True,,1,idle,,L_10,L_100,1.0,,,
d_counseling_leona_03_6,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_6,True,,1,idle,,L_100,L_100,1.0,,,
d_counseling_leona_03_7,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_7,True,,1,idle,,L_100,L_100,1.0,,d_counseling_leona_03_11,
d_counseling_leona_03_8,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_8,True,,1,sad,,L_10,L_100,1.0,,,
d_counseling_leona_03_9,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_9,True,,1,sad,,L_100,L_100,1.0,,,
d_counseling_leona_03_10,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_10,True,,1,sad,,L_100,L_100,1.0,,d_counseling_leona_03_11,
d_counseling_leona_03_11,d_counseling_leona_03,Speech,0,leona,leona,Locale_Counseling:d_counseling_leona_03_11,True,,1,idle,,L_100,L_100,1.0,,,
d_counseling_leona_03_12,d_counseling_leona_03,Narration,0,leona,,Locale_Counseling:d_counseling_leona_03_12,False,,1,idle,none,L_100,L_100,1.0,,,leona
