id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_delta_18_1,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_1,True,CommanderRoom,S_10,S_10,1.0,bgm_story_backtonormal,,delta,1,idle,
d_counseling_delta_18_2,d_counseling_delta_18,Choice,100,delta,,Locale_Counseling:d_counseling_delta_18_2,False,,S_10,S_10,1.0,,d_counseling_delta_18_4,,1,idle,
d_counseling_delta_18_3,d_counseling_delta_18,Choice,120,delta,,Locale_Counseling:d_counseling_delta_18_3,False,,S_10,S_10,1.0,,d_counseling_delta_18_7,,1,idle,
d_counseling_delta_18_4,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_4,True,,S_10,S_100,1.0,,,,1,idle,
d_counseling_delta_18_5,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_5,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_delta_18_6,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_6,True,,S_100,S_100,1.0,,d_counseling_delta_18_10,,1,idle,
d_counseling_delta_18_7,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_7,True,,S_10,S_100,1.0,,,,1,delight,
d_counseling_delta_18_8,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_8,True,,S_100,S_100,1.0,,,,1,delight,
d_counseling_delta_18_9,d_counseling_delta_18,Speech,0,delta,delta,Locale_Counseling:d_counseling_delta_18_9,True,,S_100,S_100,1.0,,,,1,delight,
d_counseling_delta_18_10,d_counseling_delta_18,Narration,0,delta,,Locale_Counseling:d_counseling_delta_18_10,False,none,S_100,S_100,1.0,,,,1,idle,delta
