id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_guillotine_winterslayer_13_1,d_counseling_guillotine_winterslayer_13,Narration,0,guillotine,Locale_Counseling:d_counseling_guillotine_winterslayer_13_1,False,black,XS_10,XS_10,1.0,event_bgm_icedragonsaga_adventure,,,guillotine,1,idle,
d_counseling_guillotine_winterslayer_13_2,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_2,True,SnowTown_d,XS_10,XS_10,1.0,,guillotine_w,,guillotine_w,1,think,guillotine
d_counseling_guillotine_winterslayer_13_3,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_3,True,,XS_10,XS_10,1.0,,guillotine_w,,,1,think,
d_counseling_guillotine_winterslayer_13_4,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_4,True,,XS_10,XS_10,1.0,,guillotine_w,,,1,think,
d_counseling_guillotine_winterslayer_13_5,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_5,True,,XS_10,XS_10,1.0,,guillotine_w,,,1,no,
d_counseling_guillotine_winterslayer_13_6,d_counseling_guillotine_winterslayer_13,Choice,120,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_6,False,,XS_10,XS_10,1.0,,,d_counseling_guillotine_winterslayer_13_8,,1,no,
d_counseling_guillotine_winterslayer_13_7,d_counseling_guillotine_winterslayer_13,Choice,100,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_7,False,,XS_10,XS_10,1.0,,,d_counseling_guillotine_winterslayer_13_14,,1,no,
d_counseling_guillotine_winterslayer_13_8,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_8,True,,XS_10,XS_100,1.0,,guillotine_w,,,1,idle,
d_counseling_guillotine_winterslayer_13_9,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_9,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,delight,
d_counseling_guillotine_winterslayer_13_10,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_10,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,delight,
d_counseling_guillotine_winterslayer_13_11,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_11,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,delight,
d_counseling_guillotine_winterslayer_13_12,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_12,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,delight,
d_counseling_guillotine_winterslayer_13_13,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_13,True,,XS_100,XS_100,1.0,,guillotine_w,d_counseling_guillotine_winterslayer_13_18,,1,delight,
d_counseling_guillotine_winterslayer_13_14,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_14,True,,XS_10,XS_100,1.0,,guillotine_w,,,1,idle,
d_counseling_guillotine_winterslayer_13_15,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_15,True,,XS_100,XS_100,1.0,,guillotine_w,,,1,idle,
d_counseling_guillotine_winterslayer_13_16,d_counseling_guillotine_winterslayer_13,Self,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_16,False,,XS_100,XS_100,1.0,,,,,1,idle,
d_counseling_guillotine_winterslayer_13_17,d_counseling_guillotine_winterslayer_13,Speech,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_17,False,,XS_100,XS_100,1.0,,guillotine_w,d_counseling_guillotine_winterslayer_13_18,,1,surprise,
d_counseling_guillotine_winterslayer_13_18,d_counseling_guillotine_winterslayer_13,Narration,0,guillotine_w,Locale_Counseling:d_counseling_guillotine_winterslayer_13_18,False,none,XS_100,XS_100,1.0,,,,,1,delight,guillotine_w
