id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_soline_07_1,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_1,True,soline,1,angry,CommanderRoom,S_10,S_10,1.0,bgm_story_backtonormal,,
d_counseling_soline_07_2,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_2,True,,1,angry,,S_10,S_10,1.0,,,
d_counseling_soline_07_3,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_3,True,,1,angry,,S_10,S_10,1.0,,,
d_counseling_soline_07_4,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_4,True,,1,angry,,S_10,S_10,1.0,,,
d_counseling_soline_07_5,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_5,True,,1,angry,,S_10,S_10,1.0,,,
d_counseling_soline_07_6,d_counseling_soline_07,Choice,100,soline,,Locale_Counseling:d_counseling_soline_07_6,False,,1,angry,,S_10,S_10,1.0,,d_counseling_soline_07_8,
d_counseling_soline_07_7,d_counseling_soline_07,Choice,120,soline,,Locale_Counseling:d_counseling_soline_07_7,False,,1,angry,,S_10,S_10,1.0,,d_counseling_soline_07_12,
d_counseling_soline_07_8,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_8,True,,1,pain,,S_10,S_100,1.0,,,
d_counseling_soline_07_9,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_9,True,,1,angry,,S_100,S_100,1.0,,,
d_counseling_soline_07_10,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_10,True,,1,idle,,S_100,S_100,1.0,,,
d_counseling_soline_07_11,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_11,True,,1,idle,,S_100,S_100,1.0,,d_counseling_soline_07_16,
d_counseling_soline_07_12,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_12,True,,1,idle,,S_10,S_100,1.0,,,
d_counseling_soline_07_13,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_13,True,,1,delight,,S_100,S_100,1.0,,,
d_counseling_soline_07_14,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_14,True,,1,idle,,S_100,S_100,1.0,,,
d_counseling_soline_07_15,d_counseling_soline_07,Speech,0,soline,soline,Locale_Counseling:d_counseling_soline_07_15,True,,1,idle,,S_100,S_100,1.0,,,
d_counseling_soline_07_16,d_counseling_soline_07,Narration,0,soline,,Locale_Counseling:d_counseling_soline_07_16,False,,1,idle,none,S_100,S_100,1.0,,,soline
