id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_hongryeon_blackshadow_14_1,d_counseling_hongryeon_blackshadow_14,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_1,False,black,10,10,1.0,event_bgm_redash_alldownhill,,,hongryeon,1,sad,
d_counseling_hongryeon_blackshadow_14_2,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_2,True,BattleShipBridge,10,S_10,1.0,,hongryeon_o,,hongryeon_o,1,idle,hongryeon
d_counseling_hongryeon_blackshadow_14_3,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_3,True,,S_10,S_10,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_14_4,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_4,True,,S_10,S_10,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_14_5,d_counseling_hongryeon_blackshadow_14,Choice,100,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_5,False,,S_10,S_10,1.0,,,d_counseling_hongryeon_blackshadow_14_7,,1,idle,
d_counseling_hongryeon_blackshadow_14_6,d_counseling_hongryeon_blackshadow_14,Choice,120,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_6,False,,S_10,S_10,1.0,,,d_counseling_hongryeon_blackshadow_14_10,,1,idle,
d_counseling_hongryeon_blackshadow_14_7,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_7,True,,S_10,S_100,1.0,,hongryeon_o,,,1,surprise,
d_counseling_hongryeon_blackshadow_14_8,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_8,True,,S_100,S_100,1.0,,hongryeon_o,,,1,angry,
d_counseling_hongryeon_blackshadow_14_9,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_9,True,,S_100,S_100,1.0,,hongryeon_o,d_counseling_hongryeon_blackshadow_14_15,,1,angry,
d_counseling_hongryeon_blackshadow_14_10,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_10,True,,S_10,S_100,1.0,,hongryeon_o,,,1,surprise,
d_counseling_hongryeon_blackshadow_14_11,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_11,True,,S_100,S_100,1.0,,hongryeon_o,,,1,surprise,
d_counseling_hongryeon_blackshadow_14_12,d_counseling_hongryeon_blackshadow_14,Self,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_12,False,,S_100,S_100,1.0,,,,,1,surprise,
d_counseling_hongryeon_blackshadow_14_13,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_13,True,,S_100,S_100,1.0,,hongryeon_o,,,1,delight,
d_counseling_hongryeon_blackshadow_14_14,d_counseling_hongryeon_blackshadow_14,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_14,True,,S_100,S_100,1.0,,hongryeon_o,d_counseling_hongryeon_blackshadow_14_15,,1,delight,
d_counseling_hongryeon_blackshadow_14_15,d_counseling_hongryeon_blackshadow_14,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_14_15,False,none,S_100,S_100,1.0,,,,,1,idle,hongryeon_o
