id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_alice_14_1,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_1,True,alice,1,idle,CommanderRoom,S_10,S_10,1.0,bgm_story_backtonormal,,
d_counseling_alice_14_2,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_2,True,,1,idle,,S_10,S_10,1.0,,,
d_counseling_alice_14_3,d_counseling_alice_14,Choice,100,alice,,Locale_Counseling:d_counseling_alice_14_3,False,,1,idle,,S_10,S_10,1.0,,d_counseling_alice_14_5,
d_counseling_alice_14_4,d_counseling_alice_14,Choice,120,alice,,Locale_Counseling:d_counseling_alice_14_4,False,,1,idle,,S_10,S_10,1.0,,d_counseling_alice_14_7,
d_counseling_alice_14_5,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_5,True,,1,surprise,,S_10,S_100,1.0,,,
d_counseling_alice_14_6,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_6,True,,1,surprise,,S_100,S_100,1.0,,d_counseling_alice_14_11,
d_counseling_alice_14_7,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_7,True,,1,idle,,S_10,S_100,1.0,,,
d_counseling_alice_14_8,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_8,True,,1,idle,,S_100,S_100,1.0,,,
d_counseling_alice_14_9,d_counseling_alice_14,Self,0,alice,,Locale_Counseling:d_counseling_alice_14_9,False,,1,idle,,S_100,S_100,1.0,,,
d_counseling_alice_14_10,d_counseling_alice_14,Speech,0,alice,alice,Locale_Counseling:d_counseling_alice_14_10,True,,1,surprise,,S_100,S_100,1.0,,,
d_counseling_alice_14_11,d_counseling_alice_14,Narration,0,alice,,Locale_Counseling:d_counseling_alice_14_11,False,,1,surprise,none,S_100,S_100,1.0,,,alice
