id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,set_camera_shake,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_privaty_unkindmaid_06_1,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,,privaty_m,1,sad,
d_counseling_privaty_unkindmaid_06_2,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_2,True,,10,10,1.0,,,,,1,sad,
d_counseling_privaty_unkindmaid_06_3,d_counseling_privaty_unkindmaid_06,Choice,100,privaty_m,,Locale_Counseling:d_counseling_privaty_unkindmaid_06_3,False,,10,10,1.0,,d_counseling_privaty_unkindmaid_06_5,,,1,sad,
d_counseling_privaty_unkindmaid_06_4,d_counseling_privaty_unkindmaid_06,Choice,120,privaty_m,,Locale_Counseling:d_counseling_privaty_unkindmaid_06_4,False,,10,10,1.0,,d_counseling_privaty_unkindmaid_06_9,,,1,sad,
d_counseling_privaty_unkindmaid_06_5,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_5,True,,10,10,1.0,,,,,1,delight,
d_counseling_privaty_unkindmaid_06_6,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_6,False,,10,10,1.0,,,,,1,delight,
d_counseling_privaty_unkindmaid_06_7,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_7,True,,10,100,1.0,,,,,1,no,
d_counseling_privaty_unkindmaid_06_8,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_8,True,,100,100,1.0,,d_counseling_privaty_unkindmaid_06_13,,,1,no,
d_counseling_privaty_unkindmaid_06_9,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_9,True,,10,100,1.0,,,Low_2,,1,surprise,
d_counseling_privaty_unkindmaid_06_10,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_10,False,,100,100,1.0,,,,,1,surprise,
d_counseling_privaty_unkindmaid_06_11,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_11,True,,100,100,1.0,,,,,1,shy2,
d_counseling_privaty_unkindmaid_06_12,d_counseling_privaty_unkindmaid_06,Speech,0,privaty_m,privaty_m,Locale_Counseling:d_counseling_privaty_unkindmaid_06_12,True,,100,100,1.0,,d_counseling_privaty_unkindmaid_06_13,,,1,shy2,
d_counseling_privaty_unkindmaid_06_13,d_counseling_privaty_unkindmaid_06,Narration,0,privaty_m,,Locale_Counseling:d_counseling_privaty_unkindmaid_06_13,False,none,100,100,1.0,,,,,1,idle,privaty_m
