id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_maiden_icerose_16_1,d_counseling_maiden_icerose_16,Narration,0,maiden,Locale_Counseling:d_counseling_maiden_icerose_16_1,False,black,S_10,S_10,1.0,event_bgm_icedragonsaga_adventure,,,maiden,1,idle,
d_counseling_maiden_icerose_16_2,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_2,True,SnowTown_d,S_10,L_10,1.0,,maiden_w,,maiden_w,1,no,maiden
d_counseling_maiden_icerose_16_3,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_3,True,,L_10,L_10,1.0,,maiden_w,,,1,no,
d_counseling_maiden_icerose_16_4,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_4,True,,L_10,L_10,1.0,,maiden_w,,,1,no,
d_counseling_maiden_icerose_16_5,d_counseling_maiden_icerose_16,Choice,100,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_5,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_16_7,,1,no,
d_counseling_maiden_icerose_16_6,d_counseling_maiden_icerose_16,Choice,120,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_6,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_16_11,,1,no,
d_counseling_maiden_icerose_16_7,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_7,True,,L_10,L_100,1.0,,maiden_w,,,1,no,
d_counseling_maiden_icerose_16_8,d_counseling_maiden_icerose_16,Self,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_8,False,,L_100,L_100,1.0,,,,,1,no,
d_counseling_maiden_icerose_16_9,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_9,True,,L_100,L_100,1.0,,maiden_w,,,1,no,
d_counseling_maiden_icerose_16_10,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_10,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_16_14,,1,no,
d_counseling_maiden_icerose_16_11,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_11,True,,L_10,L_100,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_16_12,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_12,True,,L_100,L_100,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_16_13,d_counseling_maiden_icerose_16,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_13,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_16_14,,1,no,
d_counseling_maiden_icerose_16_14,d_counseling_maiden_icerose_16,Narration,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_16_14,False,none,L_100,L_100,1.0,,,,,1,no,maiden_w
