id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_soda_twinklingbunny_12_1,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_1,True,CoinRushMainHall,S_10,S_10,1.0,bgm_story_backtonormal,,soda_b,1,delight,
d_counseling_soda_twinklingbunny_12_2,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_2,True,,S_10,S_10,1.0,,,,1,idle,
d_counseling_soda_twinklingbunny_12_3,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_3,True,,S_10,S_10,1.0,,,,1,idle,
d_counseling_soda_twinklingbunny_12_4,d_counseling_soda_twinklingbunny_12,Choice,120,soda_b,,Locale_Counseling:d_counseling_soda_twinklingbunny_12_4,False,,S_10,S_10,1.0,,d_counseling_soda_twinklingbunny_12_6,,1,idle,
d_counseling_soda_twinklingbunny_12_5,d_counseling_soda_twinklingbunny_12,Choice,100,soda_b,,Locale_Counseling:d_counseling_soda_twinklingbunny_12_5,False,,S_10,S_10,1.0,,d_counseling_soda_twinklingbunny_12_10,,1,idle,
d_counseling_soda_twinklingbunny_12_6,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_6,True,,S_10,S_100,1.0,,,,1,surprise,
d_counseling_soda_twinklingbunny_12_7,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_7,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_soda_twinklingbunny_12_8,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_8,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_soda_twinklingbunny_12_9,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_9,True,,S_100,S_100,1.0,,d_counseling_soda_twinklingbunny_12_14,,1,delight,
d_counseling_soda_twinklingbunny_12_10,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_10,True,,S_10,S_100,1.0,,,,1,sad,
d_counseling_soda_twinklingbunny_12_11,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_11,True,,S_100,S_100,1.0,,,,1,sad,
d_counseling_soda_twinklingbunny_12_12,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_12,True,,S_100,S_100,1.0,,,,1,sad,
d_counseling_soda_twinklingbunny_12_13,d_counseling_soda_twinklingbunny_12,Speech,0,soda_b,soda_b,Locale_Counseling:d_counseling_soda_twinklingbunny_12_13,True,,S_100,S_100,1.0,,d_counseling_soda_twinklingbunny_12_14,,1,sad,
d_counseling_soda_twinklingbunny_12_14,d_counseling_soda_twinklingbunny_12,Narration,0,soda_b,,Locale_Counseling:d_counseling_soda_twinklingbunny_12_14,False,none,S_100,S_100,1.0,,,,1,idle,soda_b
