id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_nero_05_1,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_1,True,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,nero,1,angry,
d_counseling_nero_05_2,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_2,True,,L_10,L_10,1.0,,,,1,angry,
d_counseling_nero_05_3,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_3,True,,L_10,L_10,1.0,,,,1,angry,
d_counseling_nero_05_4,d_counseling_nero_05,Choice,120,nero,,Locale_Counseling:d_counseling_nero_05_4,False,,L_10,L_10,1.0,,d_counseling_nero_05_6,,1,angry,
d_counseling_nero_05_5,d_counseling_nero_05,Choice,100,nero,,Locale_Counseling:d_counseling_nero_05_5,False,,L_10,L_10,1.0,,d_counseling_nero_05_10,,1,angry,
d_counseling_nero_05_6,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_6,True,,L_10,L_100,1.0,,,,1,idle,
d_counseling_nero_05_7,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_7,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_nero_05_8,d_counseling_nero_05,Monologue,0,nero,,Locale_Counseling:d_counseling_nero_05_8,False,,L_100,L_100,1.0,,,,1,idle,
d_counseling_nero_05_9,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_9,True,,L_100,L_100,1.0,,d_counseling_nero_05_17,,1,idle,
d_counseling_nero_05_10,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_10,True,,L_10,L_100,1.0,,,,1,sad,
d_counseling_nero_05_11,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_11,True,,L_100,L_100,1.0,,,,1,sad,
d_counseling_nero_05_12,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_12,True,,L_100,L_100,1.0,,,,1,sad,
d_counseling_nero_05_13,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_13,True,,L_100,L_100,1.0,,,,1,sad,
d_counseling_nero_05_14,d_counseling_nero_05,Self,0,nero,,Locale_Counseling:d_counseling_nero_05_14,False,,L_100,L_100,1.0,,,,1,sad,
d_counseling_nero_05_15,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_15,True,,L_100,L_100,1.0,,,,1,idle,
d_counseling_nero_05_16,d_counseling_nero_05,Speech,0,nero,nero,Locale_Counseling:d_counseling_nero_05_16,True,,L_100,L_100,1.0,,d_counseling_nero_05_17,,1,idle,
d_counseling_nero_05_17,d_counseling_nero_05,Narration,0,nero,,Locale_Counseling:d_counseling_nero_05_17,False,none,L_100,L_100,1.0,,,,1,idle,nero
