id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_ludmilla_02_1,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,ludmilla,1,think,
d_counseling_ludmilla_02_2,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_2,True,,10,10,1.0,,,,1,think,
d_counseling_ludmilla_02_3,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_3,True,,10,10,1.0,,,,1,think,
d_counseling_ludmilla_02_4,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_4,True,,10,10,1.0,,,,1,idle,
d_counseling_ludmilla_02_5,d_counseling_ludmilla_02,Choice,120,ludmilla,,Locale_Counseling:d_counseling_ludmilla_02_5,False,,10,10,1.0,,d_counseling_ludmilla_02_7,,1,idle,
d_counseling_ludmilla_02_6,d_counseling_ludmilla_02,Choice,100,ludmilla,,Locale_Counseling:d_counseling_ludmilla_02_6,False,,10,10,1.0,,d_counseling_ludmilla_02_10,,1,idle,
d_counseling_ludmilla_02_7,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_7,True,,10,100,1.0,,,,1,delight,
d_counseling_ludmilla_02_8,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_8,True,,100,100,1.0,,,,1,idle,
d_counseling_ludmilla_02_9,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_9,True,,100,100,1.0,,d_counseling_ludmilla_02_12,,1,idle,
d_counseling_ludmilla_02_10,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_10,True,,10,100,1.0,,,,1,idle,
d_counseling_ludmilla_02_11,d_counseling_ludmilla_02,Speech,0,ludmilla,ludmilla,Locale_Counseling:d_counseling_ludmilla_02_11,True,,100,100,1.0,,,,1,idle,
d_counseling_ludmilla_02_12,d_counseling_ludmilla_02,Narration,0,ludmilla,,Locale_Counseling:d_counseling_ludmilla_02_12,False,none,100,100,1.0,,,,1,idle,ludmilla
