id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_maiden_04_1,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_1,True,maiden,1,idle,CommanderRoom,S_10,S_10,1.0,bgm_story_backtonormal,,
d_counseling_maiden_04_2,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_2,True,,1,idle,,S_10,S_10,1.0,,,
d_counseling_maiden_04_3,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_3,True,,1,idle,,S_10,S_10,1.0,,,
d_counseling_maiden_04_4,d_counseling_maiden_04,Choice,120,maiden,,Locale_Counseling:d_counseling_maiden_04_4,False,,1,idle,,S_10,S_10,1.0,,d_counseling_maiden_04_6,
d_counseling_maiden_04_5,d_counseling_maiden_04,Choice,100,maiden,,Locale_Counseling:d_counseling_maiden_04_5,False,,1,idle,,S_10,S_10,1.0,,d_counseling_maiden_04_8,
d_counseling_maiden_04_6,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_6,True,,1,idle,,S_10,S_100,1.0,,,
d_counseling_maiden_04_7,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_7,True,,1,delight,,S_100,S_100,1.0,,d_counseling_maiden_04_10,
d_counseling_maiden_04_8,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_8,True,,1,idle,,S_10,S_100,1.0,,,
d_counseling_maiden_04_9,d_counseling_maiden_04,Speech,0,maiden,maiden,Locale_Counseling:d_counseling_maiden_04_9,True,,1,idle,,S_100,S_100,1.0,,,
d_counseling_maiden_04_10,d_counseling_maiden_04,Narration,0,maiden,,Locale_Counseling:d_counseling_maiden_04_10,False,,1,idle,none,S_100,S_100,1.0,,,maiden
