id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_mori_19_1,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_1,True,CommanderRoom,S_100,S_100,1.0,bgm_story_backtonormal,,mori,1,idle,
d_counseling_mori_19_2,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_2,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_mori_19_3,d_counseling_mori_19,Choice,100,mori,,Locale_Counseling:d_counseling_mori_19_3,False,,S_100,S_100,1.0,,d_counseling_mori_19_5,,1,idle,
d_counseling_mori_19_4,d_counseling_mori_19,Choice,120,mori,,Locale_Counseling:d_counseling_mori_19_4,False,,S_100,S_100,1.0,,d_counseling_mori_19_7,,1,idle,
d_counseling_mori_19_5,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_5,True,,S_100,S_10,1.0,,,,1,shy_02,
d_counseling_mori_19_6,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_6,True,,S_10,S_10,1.0,,d_counseling_mori_19_13,,1,shy_02,
d_counseling_mori_19_7,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_7,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_mori_19_8,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_8,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_mori_19_9,d_counseling_mori_19,Self,0,mori,,Locale_Counseling:d_counseling_mori_19_9,False,,S_100,S_100,1.0,,,,1,idle,
d_counseling_mori_19_10,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_10,True,,S_100,S_100,1.0,,,,1,idle,
d_counseling_mori_19_11,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_11,False,,S_100,S_10,1.0,,,,1,think,
d_counseling_mori_19_12,d_counseling_mori_19,Speech,0,mori,mori,Locale_Counseling:d_counseling_mori_19_12,True,,S_10,S_10,1.0,,d_counseling_mori_19_13,,1,think,
d_counseling_mori_19_13,d_counseling_mori_19,Narration,0,mori,,Locale_Counseling:d_counseling_mori_19_13,False,none,S_10,S_10,1.0,,,,1,idle,mori
