id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_dorothy_serendipity_16_1,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_1,True,dorothy_s,1,no,Deck_n,10,10,1.0,bgm_story_milkyway,,
d_counseling_dorothy_serendipity_16_2,d_counseling_dorothy_serendipity_16,Monologue,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_2,False,,1,no,,10,10,1.0,,,
d_counseling_dorothy_serendipity_16_3,d_counseling_dorothy_serendipity_16,Monologue,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_3,False,,1,no,,10,10,1.0,,,
d_counseling_dorothy_serendipity_16_4,d_counseling_dorothy_serendipity_16,Monologue,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_4,False,,1,no,,10,10,1.0,,,
d_counseling_dorothy_serendipity_16_5,d_counseling_dorothy_serendipity_16,Choice,100,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_5,False,,1,no,,10,10,1.0,,d_counseling_dorothy_serendipity_16_7,
d_counseling_dorothy_serendipity_16_6,d_counseling_dorothy_serendipity_16,Choice,120,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_6,False,,1,no,,10,10,1.0,,d_counseling_dorothy_serendipity_16_15,
d_counseling_dorothy_serendipity_16_7,d_counseling_dorothy_serendipity_16,Self,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_7,False,,1,no,,10,10,1.0,,,
d_counseling_dorothy_serendipity_16_8,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_8,True,,1,surprise,,10,100,0.5,,,
d_counseling_dorothy_serendipity_16_9,d_counseling_dorothy_serendipity_16,Narration,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_9,False,,1,surprise,,black,black,1.0,,,
d_counseling_dorothy_serendipity_16_10,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_10,False,,1,surprise,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_11,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_11,True,,1,idle,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_12,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_12,True,,1,idle,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_13,d_counseling_dorothy_serendipity_16,Self,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_13,False,,1,idle,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_14,d_counseling_dorothy_serendipity_16,Monologue,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_14,False,,1,idle,,100,100,1.0,,d_counseling_dorothy_serendipity_16_22,
d_counseling_dorothy_serendipity_16_15,d_counseling_dorothy_serendipity_16,Self,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_15,False,,1,surprise,,10,10,1.0,,,
d_counseling_dorothy_serendipity_16_16,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_16,True,,1,surprise,,10,100,0.5,,,
d_counseling_dorothy_serendipity_16_17,d_counseling_dorothy_serendipity_16,Monologue,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_17,False,,1,surprise,,black,black,1.0,,,
d_counseling_dorothy_serendipity_16_18,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_18,False,,1,surprise,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_19,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_19,True,,1,surprise,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_20,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_20,True,,1,idle,,100,100,1.0,,,
d_counseling_dorothy_serendipity_16_21,d_counseling_dorothy_serendipity_16,Speech,0,dorothy_s,dorothy_s,Locale_Counseling:d_counseling_dorothy_serendipity_16_21,True,,1,idle,,100,100,1.0,,d_counseling_dorothy_serendipity_16_22,
d_counseling_dorothy_serendipity_16_22,d_counseling_dorothy_serendipity_16,Narration,0,dorothy_s,,Locale_Counseling:d_counseling_dorothy_serendipity_16_22,False,,1,idle,none,100,100,1.0,,,dorothy_s
