id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_helm_aquamarine_18_1,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_1,True,helm_s,1,idle,Beach_d,10,10,1.0,bgm_story_summermood,,
d_counseling_helm_aquamarine_18_2,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_2,True,,1,idle,,10,10,1.0,,,
d_counseling_helm_aquamarine_18_3,d_counseling_helm_aquamarine_18,Choice,120,helm_s,,Locale_Counseling:d_counseling_helm_aquamarine_18_3,False,,1,idle,,10,10,1.0,,d_counseling_helm_aquamarine_18_5,
d_counseling_helm_aquamarine_18_4,d_counseling_helm_aquamarine_18,Choice,100,helm_s,,Locale_Counseling:d_counseling_helm_aquamarine_18_4,False,,1,idle,,10,10,1.0,,d_counseling_helm_aquamarine_18_8,
d_counseling_helm_aquamarine_18_5,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_5,False,,1,surprise,,10,100,1.0,,,
d_counseling_helm_aquamarine_18_6,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_6,True,,1,delight,,100,100,1.0,,,
d_counseling_helm_aquamarine_18_7,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_7,True,,1,delight,,100,100,1.0,,d_counseling_helm_aquamarine_18_12,
d_counseling_helm_aquamarine_18_8,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_8,True,,1,sad,,10,100,1.0,,,
d_counseling_helm_aquamarine_18_9,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_9,True,,1,sad,,100,100,1.0,,,
d_counseling_helm_aquamarine_18_10,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_10,True,,1,sad,,100,100,1.0,,,
d_counseling_helm_aquamarine_18_11,d_counseling_helm_aquamarine_18,Speech,0,helm_s,helm_s,Locale_Counseling:d_counseling_helm_aquamarine_18_11,True,,1,idle,,100,100,1.0,,,
d_counseling_helm_aquamarine_18_12,d_counseling_helm_aquamarine_18,Narration,0,helm_s,Narration,Locale_Counseling:d_counseling_helm_aquamarine_18_12,False,,1,idle,none,100,100,1.0,,,helm_s
