id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_littlemermaid_10_1,d_counseling_littlemermaid_10,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_1,False,TreeOfWater,L_10,L_10,1.0,event_bgm_oldtales_beautifulthing,,,littlemermaid,1,idle,
d_counseling_littlemermaid_10_2,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_2,False,,L_10,L_10,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_10_3,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_3,False,,L_10,L_10,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_10_4,d_counseling_littlemermaid_10,Choice,120,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_4,False,,L_10,L_10,1.0,,none,d_counseling_littlemermaid_10_6,,1,idle,
d_counseling_littlemermaid_10_5,d_counseling_littlemermaid_10,Choice,100,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_5,False,,L_10,L_10,1.0,,none,d_counseling_littlemermaid_10_10,,1,idle,
d_counseling_littlemermaid_10_6,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_6,True,,L_10,L_10,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_10_7,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_7,True,,L_10,L_100,0.5,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_10_8,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_8,True,,L_100,L_100,1.0,,littlemermaid,,,1,idle,
d_counseling_littlemermaid_10_9,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_9,True,,L_100,L_100,1.0,,littlemermaid,d_counseling_littlemermaid_10_15,,1,delight,
d_counseling_littlemermaid_10_10,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_10,True,,L_10,L_10,1.0,,littlemermaid,,,1,think,
d_counseling_littlemermaid_10_11,d_counseling_littlemermaid_10,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_11,False,,L_10,L_10,1.0,,,,,1,think,
d_counseling_littlemermaid_10_12,d_counseling_littlemermaid_10,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_12,False,,L_10,L_10,1.0,,,,,1,think,
d_counseling_littlemermaid_10_13,d_counseling_littlemermaid_10,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_13,False,,L_10,L_10,1.0,,,,,1,think,
d_counseling_littlemermaid_10_14,d_counseling_littlemermaid_10,Speech,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_14,True,,L_10,L_100,1.0,,littlemermaid,d_counseling_littlemermaid_10_15,,1,think,
d_counseling_littlemermaid_10_15,d_counseling_littlemermaid_10,Narration,0,littlemermaid,Locale_Counseling:d_counseling_littlemermaid_10_15,False,none,L_100,L_100,1.0,,,,,1,idle,littlemermaid
