id,group_id,title_localkey,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipsync,set_background,set_light,conversation_id,set_image,set_object,set_object_position,set_start_camera,set_end_camera,set_camera_duration,play_sound,play_bgm,set_camera_shake,set_filter_01,set_filter_02,jump_target,characters/0/show_char_id,characters/0/hide_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/hide_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/hide_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/hide_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/hide_char_id,characters/4/set_char_position,characters/4/set_char_anim,effects/0/play_effect_id,effects/0/stop_effect_id,effects/0/set_effect_position,effects/0/is_effect_movable,effects/1/play_effect_id,effects/1/stop_effect_id,effects/1/set_effect_position,effects/1/is_effect_movable
d_counseling_grave_05_1,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_1,True,CountryVillage_d,,,,,,L_10,L_10,0,,bgm_story_backtonormal,,None,None,,grave_p,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_2,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_2,True,,,,,,,L_10,L_10,0,,,,None,None,,,,1,angry,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_3,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_3,True,,,,,,,L_10,L_10,0,,,,None,None,,,,1,angry,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_4,d_counseling_grave_05,,Choice,120,Choice,,Locale_Counseling:d_counseling_grave_05_4,False,,,,,,,L_10,L_10,0,,,,None,None,d_counseling_grave_05_6,,,1,angry,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_5,d_counseling_grave_05,,Choice,100,Choice,,Locale_Counseling:d_counseling_grave_05_5,False,,,,,,,L_10,L_10,0,,,,None,None,d_counseling_grave_05_10,,,1,angry,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_6,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_6,True,,,,,,,L_10,L_100,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_7,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_7,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_8,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_8,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_9,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_9,True,,,,,,,L_100,L_100,0,,,,None,None,d_counseling_grave_05_17,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_10,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_10,True,,,,,,,L_10,L_100,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_11,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_11,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_12,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_12,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_13,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_13,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_14,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_14,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_15,d_counseling_grave_05,,Self,0,Self,Self,Locale_Counseling:d_counseling_grave_05_15,False,,,,,,,L_100,L_100,0,,,,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_16,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_16,True,,,,,,,L_100,L_100,0,,,,None,None,d_counseling_grave_05_17,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_17,d_counseling_grave_05,,Self,0,Self,Self,Locale_Counseling:d_counseling_grave_05_17,False,,,,,,,L_100,L_100,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_18,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_18,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_19,d_counseling_grave_05,,Narration,0,Narration,Narration,Locale_Counseling:d_counseling_grave_05_19,False,,,,,,,L_100,L_100,0,sfx_scn_slap,,Low_2,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_20,d_counseling_grave_05,,Monologue,0,Monologue,Monologue,Locale_Counseling:d_counseling_grave_05_20,False,,,,,,,L_100,L_100,0,,,,None,None,,,,1,pain,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_21,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_21,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,surprise,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_22,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_22,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_23,d_counseling_grave_05,,Speech,0,grave_p,grave_p,Locale_Counseling:d_counseling_grave_05_23,True,,,,,,,L_100,L_100,0,,,,None,None,,,,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
d_counseling_grave_05_24,d_counseling_grave_05,,Narration,0,Narration,Narration,Locale_Counseling:d_counseling_grave_05_24,False,none,,,,,,L_100,L_100,0,,,,None,None,,,grave_p,1,idle,,,,,,,,,,,,,,,,,,,,False,,,,False
