id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_snowwhite_young_06_1,d_counseling_snowwhite_young_06,Narration,0,snowwhite,Narration,Locale_Counseling:d_counseling_snowwhite_young_06_1,False,black,L_10,L_10,1.0,event_bgm_redash_alldownhill,,snowwhite,1,pain,
d_counseling_snowwhite_young_06_2,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_2,True,BattleShipBridge,L_10,S_10,1.0,,,snowwhite_o,1,idle,snowwhite
d_counseling_snowwhite_young_06_3,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_3,True,,S_10,S_10,1.0,,,,1,idle,
d_counseling_snowwhite_young_06_4,d_counseling_snowwhite_young_06,Choice,100,snowwhite_o,,Locale_Counseling:d_counseling_snowwhite_young_06_4,False,,S_10,S_10,1.0,,d_counseling_snowwhite_young_06_6,,1,idle,
d_counseling_snowwhite_young_06_5,d_counseling_snowwhite_young_06,Choice,120,snowwhite_o,,Locale_Counseling:d_counseling_snowwhite_young_06_5,False,,S_10,S_10,1.0,,d_counseling_snowwhite_young_06_9,,1,idle,
d_counseling_snowwhite_young_06_6,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_6,True,,S_10,S_100,1.0,,,,1,surprise,
d_counseling_snowwhite_young_06_7,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_7,False,,S_100,S_100,1.0,,,,1,no,
d_counseling_snowwhite_young_06_8,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_8,False,,S_100,S_100,1.0,,d_counseling_snowwhite_young_06_13,,1,no,
d_counseling_snowwhite_young_06_9,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_9,True,,S_10,S_100,1.0,,,,1,shy,
d_counseling_snowwhite_young_06_10,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_10,True,,S_100,S_100,1.0,,,,1,shy,
d_counseling_snowwhite_young_06_11,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_11,True,,S_100,S_100,1.0,,,,1,delight,
d_counseling_snowwhite_young_06_12,d_counseling_snowwhite_young_06,Speech,0,snowwhite_o,snowwhite_o,Locale_Counseling:d_counseling_snowwhite_young_06_12,True,,S_100,S_100,1.0,,d_counseling_snowwhite_young_06_13,,1,delight,
d_counseling_snowwhite_young_06_13,d_counseling_snowwhite_young_06,Narration,0,snowwhite_o,Narration,Locale_Counseling:d_counseling_snowwhite_young_06_13,False,none,S_100,S_100,1.0,,,,1,idle,snowwhite_o
