id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_maiden_icerose_13_1,d_counseling_maiden_icerose_13,Narration,0,maiden,Locale_Counseling:d_counseling_maiden_icerose_13_1,False,black,S_10,S_10,1.0,event_bgm_icedragonsaga_adventure,,,maiden,1,idle,
d_counseling_maiden_icerose_13_2,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_2,True,SnowTown_d,S_10,L_10,1.0,,maiden_w,,maiden_w,1,worry,maiden
d_counseling_maiden_icerose_13_3,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_3,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_13_4,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_4,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_13_5,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_5,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_13_6,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_6,True,,L_10,L_10,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_13_7,d_counseling_maiden_icerose_13,Choice,120,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_7,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_13_9,,1,worry,
d_counseling_maiden_icerose_13_8,d_counseling_maiden_icerose_13,Choice,100,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_8,False,,L_10,L_10,1.0,,,d_counseling_maiden_icerose_13_15,,1,worry,
d_counseling_maiden_icerose_13_9,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_9,True,,L_10,L_100,1.0,,maiden_w,,,1,shy,
d_counseling_maiden_icerose_13_10,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_10,True,,L_100,L_100,1.0,,maiden_w,,,1,shy,
d_counseling_maiden_icerose_13_11,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_11,True,,L_100,L_100,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_13_12,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_12,True,,L_100,L_100,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_13_13,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_13,True,,L_100,L_100,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_13_14,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_14,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_13_18,,1,idle,
d_counseling_maiden_icerose_13_15,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_15,True,,L_10,L_100,1.0,,maiden_w,,,1,worry,
d_counseling_maiden_icerose_13_16,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_16,True,,L_100,L_100,1.0,,maiden_w,,,1,idle,
d_counseling_maiden_icerose_13_17,d_counseling_maiden_icerose_13,Speech,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_17,True,,L_100,L_100,1.0,,maiden_w,d_counseling_maiden_icerose_13_18,,1,idle,
d_counseling_maiden_icerose_13_18,d_counseling_maiden_icerose_13,Narration,0,maiden_w,Locale_Counseling:d_counseling_maiden_icerose_13_18,False,none,L_100,L_100,1.0,,,,,1,idle,maiden_w
