id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_milk_bloomingbunny_20_1,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_1,True,CoinRushMainHall,10,10,1.0,bgm_story_backtonormal,,milk_b,1,no,
d_counseling_milk_bloomingbunny_20_2,d_counseling_milk_bloomingbunny_20,Self,0,milk_b,,Locale_Counseling:d_counseling_milk_bloomingbunny_20_2,False,,10,10,1.0,,,,1,no,
d_counseling_milk_bloomingbunny_20_3,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_3,True,,10,10,1.0,,,,1,no,
d_counseling_milk_bloomingbunny_20_4,d_counseling_milk_bloomingbunny_20,Choice,100,milk_b,,Locale_Counseling:d_counseling_milk_bloomingbunny_20_4,False,,10,10,1.0,,d_counseling_milk_bloomingbunny_20_6,,1,no,
d_counseling_milk_bloomingbunny_20_5,d_counseling_milk_bloomingbunny_20,Choice,120,milk_b,,Locale_Counseling:d_counseling_milk_bloomingbunny_20_5,False,,10,10,1.0,,d_counseling_milk_bloomingbunny_20_9,,1,no,
d_counseling_milk_bloomingbunny_20_6,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_6,True,,10,10,1.0,,,,1,no,
d_counseling_milk_bloomingbunny_20_7,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_7,True,,10,10,1.0,,,,1,no,
d_counseling_milk_bloomingbunny_20_8,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_8,True,,10,100,0.7,,d_counseling_milk_bloomingbunny_20_14,,1,angry1,
d_counseling_milk_bloomingbunny_20_9,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_9,True,,10,10,1.0,,,,1,idle,
d_counseling_milk_bloomingbunny_20_10,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_10,True,,10,10,1.0,,,,1,shy,
d_counseling_milk_bloomingbunny_20_11,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_11,True,,10,10,1.0,,,,1,shy,
d_counseling_milk_bloomingbunny_20_12,d_counseling_milk_bloomingbunny_20,Self,0,milk_b,,Locale_Counseling:d_counseling_milk_bloomingbunny_20_12,False,,10,10,1.0,,,,1,shy,
d_counseling_milk_bloomingbunny_20_13,d_counseling_milk_bloomingbunny_20,Speech,0,milk_b,milk_b,Locale_Counseling:d_counseling_milk_bloomingbunny_20_13,True,,10,100,1.0,,d_counseling_milk_bloomingbunny_20_14,,1,angry2,
d_counseling_milk_bloomingbunny_20_14,d_counseling_milk_bloomingbunny_20,Narration,0,milk_b,,Locale_Counseling:d_counseling_milk_bloomingbunny_20_14,False,none,100,100,1.0,,,,1,idle,milk_b
