id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_crown_17_1,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_1,True,Desert_02,10,10,1.0,bgm_story_backtonormal,,crown,1,idle,
d_counseling_crown_17_2,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_2,True,,10,10,1.0,,,,1,idle,
d_counseling_crown_17_3,d_counseling_crown_17,Choice,120,Choice,,Locale_Counseling:d_counseling_crown_17_3,False,,10,10,1.0,,d_counseling_crown_17_5,,1,idle,
d_counseling_crown_17_4,d_counseling_crown_17,Choice,100,Choice,,Locale_Counseling:d_counseling_crown_17_4,False,,10,10,1.0,,d_counseling_crown_17_11,,1,idle,
d_counseling_crown_17_5,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_5,True,,10,100,1.0,,,,1,delight,
d_counseling_crown_17_6,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_6,True,,100,100,1.0,,,,1,delight,
d_counseling_crown_17_7,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_7,True,,100,100,1.0,,,,1,delight,
d_counseling_crown_17_8,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_8,True,,100,100,1.0,,,,1,delight,
d_counseling_crown_17_9,d_counseling_crown_17,Self,0,Self,,Locale_Counseling:d_counseling_crown_17_9,False,,100,100,1.0,,,,1,delight,
d_counseling_crown_17_10,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_10,True,,100,100,1.0,,d_counseling_crown_17_14,,1,think,
d_counseling_crown_17_11,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_11,True,,10,100,1.0,,,,1,idle,
d_counseling_crown_17_12,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_12,True,,100,100,1.0,,,,1,idle,
d_counseling_crown_17_13,d_counseling_crown_17,Speech,0,crown,crown,Locale_Counseling:d_counseling_crown_17_13,True,,100,100,1.0,,d_counseling_crown_17_14,,1,idle,
d_counseling_crown_17_14,d_counseling_crown_17,Narration,0,Narration,,Locale_Counseling:d_counseling_crown_17_14,False,none,100,100,1.0,,,,1,idle,crown
