id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_hongryeon_blackshadow_07_1,d_counseling_hongryeon_blackshadow_07,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_1,False,black,10,10,1.0,event_bgm_redash_alldownhill,,,hongryeon,1,sad,
d_counseling_hongryeon_blackshadow_07_2,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_2,True,BattleShipBridge,10,S_10,1.0,,hongryeon_o,,hongryeon_o,1,idle,hongryeon
d_counseling_hongryeon_blackshadow_07_3,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_3,True,,S_10,S_10,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_07_4,d_counseling_hongryeon_blackshadow_07,Choice,100,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_4,False,,S_10,S_10,1.0,,,d_counseling_hongryeon_blackshadow_07_6,,1,idle,
d_counseling_hongryeon_blackshadow_07_5,d_counseling_hongryeon_blackshadow_07,Choice,120,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_5,False,,S_10,S_10,1.0,,,d_counseling_hongryeon_blackshadow_07_9,,1,idle,
d_counseling_hongryeon_blackshadow_07_6,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_6,True,,S_10,S_100,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_07_7,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_7,True,,S_100,S_100,1.0,,hongryeon_o,,,1,idle,
d_counseling_hongryeon_blackshadow_07_8,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_8,True,,S_100,S_100,1.0,,hongryeon_o,d_counseling_hongryeon_blackshadow_07_13,,1,idle,
d_counseling_hongryeon_blackshadow_07_9,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_9,True,,S_10,S_100,1.0,,hongryeon_o,,,1,think,
d_counseling_hongryeon_blackshadow_07_10,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_10,True,,S_100,S_100,1.0,,hongryeon_o,,,1,think,
d_counseling_hongryeon_blackshadow_07_11,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_11,True,,S_100,S_100,1.0,,hongryeon_o,,,1,sad,
d_counseling_hongryeon_blackshadow_07_12,d_counseling_hongryeon_blackshadow_07,Speech,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_12,True,,S_100,S_100,1.0,,hongryeon_o,d_counseling_hongryeon_blackshadow_07_13,,1,sad,
d_counseling_hongryeon_blackshadow_07_13,d_counseling_hongryeon_blackshadow_07,Narration,0,hongryeon_o,Locale_Counseling:d_counseling_hongryeon_blackshadow_07_13,False,none,S_100,S_100,1.0,,,,,1,idle,hongryeon_o
