id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_emma_11_1,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_1,True,emma,1,worry,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,
d_counseling_emma_11_2,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_2,True,,1,worry,,10,10,1.0,,,
d_counseling_emma_11_3,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_3,True,,1,worry,,10,10,1.0,,,
d_counseling_emma_11_4,d_counseling_emma_11,Choice,100,emma,,Locale_Counseling:d_counseling_emma_11_4,False,,1,worry,,10,10,1.0,,d_counseling_emma_11_6,
d_counseling_emma_11_5,d_counseling_emma_11,Choice,120,emma,,Locale_Counseling:d_counseling_emma_11_5,False,,1,worry,,10,10,1.0,,d_counseling_emma_11_9,
d_counseling_emma_11_6,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_6,True,,1,angry,,10,100,1.0,,,
d_counseling_emma_11_7,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_7,True,,1,angry,,100,100,1.0,,,
d_counseling_emma_11_8,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_8,True,,1,idle,,100,100,1.0,,d_counseling_emma_11_13,
d_counseling_emma_11_9,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_9,True,,1,idle,,10,100,1.0,,,
d_counseling_emma_11_10,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_10,True,,1,idle,,100,100,1.0,,,
d_counseling_emma_11_11,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_11,True,,1,idle,,100,100,1.0,,,
d_counseling_emma_11_12,d_counseling_emma_11,Speech,0,emma,emma,Locale_Counseling:d_counseling_emma_11_12,True,,1,delight,,100,100,1.0,,,
d_counseling_emma_11_13,d_counseling_emma_11,Narration,0,emma,,Locale_Counseling:d_counseling_emma_11_13,False,,1,idle,none,100,100,1.0,,,emma
