id,group_id,speech_window,attractive_point,highlight,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,speaker,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_nihilister_19_1,d_counseling_nihilister_19,Monologue,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_1,False,Volcano_03,10,10,1.0,bgm_volcanicnest,,,nihilister,1,idle,
d_counseling_nihilister_19_2,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_2,False,,10,10,1.0,,nihilister,,,1,angry2,
d_counseling_nihilister_19_3,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_3,True,,10,10,1.0,,nihilister,,,1,angry2,
d_counseling_nihilister_19_4,d_counseling_nihilister_19,Choice,120,nihilister,Locale_Counseling:d_counseling_nihilister_19_4,False,,10,10,1.0,,,d_counseling_nihilister_19_6,,1,angry2,
d_counseling_nihilister_19_5,d_counseling_nihilister_19,Choice,100,nihilister,Locale_Counseling:d_counseling_nihilister_19_5,False,,10,10,1.0,,,d_counseling_nihilister_19_9,,1,angry2,
d_counseling_nihilister_19_6,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_6,True,,10,100,1.0,,nihilister,,,1,angry2,
d_counseling_nihilister_19_7,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_7,True,,100,100,1.0,,nihilister,,,1,angry2,
d_counseling_nihilister_19_8,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_8,True,,100,100,1.0,,nihilister,d_counseling_nihilister_19_13,,1,angry2,
d_counseling_nihilister_19_9,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_9,False,,10,100,1.0,,nihilister,,,1,angry2,
d_counseling_nihilister_19_10,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_10,True,,100,100,1.0,,nihilister,,,1,angry,
d_counseling_nihilister_19_11,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_11,True,,100,100,1.0,,nihilister,,,1,angry,
d_counseling_nihilister_19_12,d_counseling_nihilister_19,Speech,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_12,True,,100,100,1.0,,nihilister,,,1,angry,
d_counseling_nihilister_19_13,d_counseling_nihilister_19,Monologue,0,nihilister,Locale_Counseling:d_counseling_nihilister_19_13,False,none,100,100,1.0,,,,,1,angry2,nihilister
