id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_folkwang_01_1,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_1,True,CommanderRoom,10,10,1.0,bgm_story_backtonormal,,folkwang,1,idle,
d_counseling_folkwang_01_2,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_2,True,,10,10,1.0,,,,1,idle,
d_counseling_folkwang_01_3,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_3,True,,10,10,1.0,,,,1,idle,
d_counseling_folkwang_01_4,d_counseling_folkwang_01,Choice,100,folkwang,,Locale_Counseling:d_counseling_folkwang_01_4,False,,10,10,1.0,,d_counseling_folkwang_01_6,,1,idle,
d_counseling_folkwang_01_5,d_counseling_folkwang_01,Choice,120,folkwang,,Locale_Counseling:d_counseling_folkwang_01_5,False,,10,10,1.0,,d_counseling_folkwang_01_9,,1,idle,
d_counseling_folkwang_01_6,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_6,True,,10,100,1.0,,,,1,pain,
d_counseling_folkwang_01_7,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_7,True,,100,100,1.0,,,,1,idle,
d_counseling_folkwang_01_8,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_8,True,,100,100,1.0,,d_counseling_folkwang_01_12,,1,idle,
d_counseling_folkwang_01_9,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_9,True,,10,100,1.0,,,,1,surprise,
d_counseling_folkwang_01_10,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_10,True,,100,100,1.0,,,,1,delight,
d_counseling_folkwang_01_11,d_counseling_folkwang_01,Speech,0,folkwang,folkwang,Locale_Counseling:d_counseling_folkwang_01_11,True,,100,100,1.0,,,,1,delight,
d_counseling_folkwang_01_12,d_counseling_folkwang_01,Narration,0,folkwang,,Locale_Counseling:d_counseling_folkwang_01_12,False,none,100,100,1.0,,,,1,idle,folkwang
