id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/hide_char_id
d_counseling_rupee_wintershopper_19_1,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_1,True,rupee_w,1,sad,CommanderRoom,L_10,L_10,1.0,bgm_story_backtonormal,,
d_counseling_rupee_wintershopper_19_2,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_2,True,,1,sad,,L_10,L_10,1.0,,,
d_counseling_rupee_wintershopper_19_3,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_3,True,,1,sad,,L_10,L_10,1.0,,,
d_counseling_rupee_wintershopper_19_4,d_counseling_rupee_wintershopper_19,Choice,100,rupee_w,,Locale_Counseling:d_counseling_rupee_wintershopper_19_4,False,,1,sad,,L_10,L_10,1.0,,d_counseling_rupee_wintershopper_19_6,
d_counseling_rupee_wintershopper_19_5,d_counseling_rupee_wintershopper_19,Choice,120,rupee_w,,Locale_Counseling:d_counseling_rupee_wintershopper_19_5,False,,1,sad,,L_10,L_10,1.0,,d_counseling_rupee_wintershopper_19_8,
d_counseling_rupee_wintershopper_19_6,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_6,True,,1,sad,,L_10,L_100,1.0,,,
d_counseling_rupee_wintershopper_19_7,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_7,True,,1,sad,,L_100,L_100,1.0,,d_counseling_rupee_wintershopper_19_10,
d_counseling_rupee_wintershopper_19_8,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_8,True,,1,idle_02,,L_10,L_100,1.0,,,
d_counseling_rupee_wintershopper_19_9,d_counseling_rupee_wintershopper_19,Speech,0,rupee_w,rupee_w,Locale_Counseling:d_counseling_rupee_wintershopper_19_9,True,,1,shy,,L_100,L_100,1.0,,,
d_counseling_rupee_wintershopper_19_10,d_counseling_rupee_wintershopper_19,Narration,0,rupee_w,,Locale_Counseling:d_counseling_rupee_wintershopper_19_10,False,,1,shy,none,L_100,L_100,1.0,,,rupee_w
