id,group_id,speech_window,attractive_point,highlight,speaker,scenario_localkey,play_lipSync,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,jump_target,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/0/hide_char_id
d_counseling_anchor_innocentmaid_12_1,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_1,True,CommanderRoom,XS_10,XS_10,1.0,bgm_story_backtonormal,,anchor_m,1,idle,
d_counseling_anchor_innocentmaid_12_2,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_2,True,,XS_10,XS_10,1.0,,,,1,idle,
d_counseling_anchor_innocentmaid_12_3,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_3,True,,XS_10,XS_10,1.0,,,,1,idle,
d_counseling_anchor_innocentmaid_12_4,d_counseling_anchor_innocentmaid_12,Choice,120,anchor_m,,Locale_Counseling:d_counseling_anchor_innocentmaid_12_4,False,,XS_10,XS_10,1.0,,d_counseling_anchor_innocentmaid_12_6,,1,idle,
d_counseling_anchor_innocentmaid_12_5,d_counseling_anchor_innocentmaid_12,Choice,100,anchor_m,,Locale_Counseling:d_counseling_anchor_innocentmaid_12_5,False,,XS_10,XS_10,1.0,,d_counseling_anchor_innocentmaid_12_9,,1,idle,
d_counseling_anchor_innocentmaid_12_6,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_6,True,,XS_10,XS_100,1.0,,,,1,surprise,
d_counseling_anchor_innocentmaid_12_7,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_7,True,,XS_100,XS_100,1.0,,,,1,delight,
d_counseling_anchor_innocentmaid_12_8,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_8,True,,XS_100,XS_100,1.0,,d_counseling_anchor_innocentmaid_12_12,,1,delight,
d_counseling_anchor_innocentmaid_12_9,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_9,True,,XS_10,XS_100,1.0,,,,1,idle,
d_counseling_anchor_innocentmaid_12_10,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_10,True,,XS_100,XS_100,1.0,,,,1,idle,
d_counseling_anchor_innocentmaid_12_11,d_counseling_anchor_innocentmaid_12,Speech,0,anchor_m,anchor_m,Locale_Counseling:d_counseling_anchor_innocentmaid_12_11,True,,XS_100,XS_100,1.0,,d_counseling_anchor_innocentmaid_12_12,,1,idle,
d_counseling_anchor_innocentmaid_12_12,d_counseling_anchor_innocentmaid_12,Narration,0,anchor_m,,Locale_Counseling:d_counseling_anchor_innocentmaid_12_12,False,none,XS_100,XS_100,1.0,,,,1,idle,anchor_m
