stage_id,group_id,spot_mod,ui_theme,battle_time,mod_value,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0/name,target_list/0/value,wave_data/0/wave_path,wave_data/0/private_monster_count,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6240651,wave_tower_tetra_008,Campaign,None,90,0,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Tetra,ibg_tower_001,6,36,0,target_list,1310030111.0,path_fly_mid_small_018,-1,path_fly_mid_special_047,6,path_grd_close_small_004,6,path_fly_mid_elite1_802,0,path_fly_mid_small_024,7,,-1,,-1,,-1,,-1,,-1,-2084947185,Dash,-2084947185,Dash,-2084947185,Drop,-2084947185,Drop,-1084957185,Dash,2110010111,Dash,2110010111,Dash,1310020211,Dash,-1074927185,Drop,-1074927185,Drop,-1074927185,Drop,-1074927185,Drop,-2084947185,Drop,-2084947185,Drop,-2084947185,Drop,1310030111,Drop,-1084957185,Jump,-1084957185,Jump,-1084957185,Jump,1210040111,Jump,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240652,wave_tower_tetra_008,BaseDefense,None,60,normal,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Tetra,ibg_tower_basedefense_001,0,54,0,,,path_grd_mid_small_043,-1,path_fly_mid_small_050,-1,path_grd_mid_small_070,-1,path_grd_mid_elite2_805,3,path_grd_mid_small_034,10,path_fly_mid_small_050,10,path_grd_mid_small_076,4,path_grd_mid_elite2_805,-1,,-1,,-1,-2074957185,Dash,-2074957185,Dash,-2074957185,Dash,-2074957185,Dash,-1084927185,Drop,-1084917185,Drop,-1084927185,Drop,-1084937185,Normal,-2074957185,Dash,-2074957185,Dash,-2074957185,Dash,-2074927185,Dash,-2074957185,Drop,-2074957185,Drop,1220050111,Drop,-974957085,Drop,-2074957185,Drop,-2074957185,Drop,1220050111,Drop,-974957085,Drop,-1084927185,Drop,-1084917185,Drop,-1084927185,Drop,-1084937185,Normal,-2074957185,Drop,-2074957185,Drop,-2074957185,Drop,-2074957185,Drop,-2074957185,Drop,1220050111,Drop,-974957085,Drop,-974957085,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240653,wave_tower_tetra_008,Campaign,None,90,0,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,0,69,0,target_list,1310020111.0,path_grd_mid_small_002,-1,path_fly_mid_elite2_805,5,path_fly_mid_special_047,12,path_fly_mid_elite1_802,0,path_fly_mid_special_047,10,path_grd_mid_elite2_805,-1,path_fly_mid_small_002,8,,-1,,-1,,-1,-2074957185,Dash,-2074957185,Dash,-2074957185,Dash,-2074957185,Dash,1210030111,Dash,1110010111,Dash,1310020211,Drop,1310010211,Drop,1210030111,Dash,2110010111,Dash,1210050111,Drop,1210050111,Drop,1210030111,Dash,1210030111,Dash,1210050111,Drop,1310010211,Drop,1210030111,Dash,2110010111,Dash,1210050111,Dash,1310020111,Dash,-2074957185,Dash,2120010111,Dash,-2074957185,Dash,-2074957185,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240654,wave_tower_tetra_008,Campaign,None,90,0,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,0,42,0,target_list,-1984927185.0,path_grd_mid_small_002,-1,path_fly_mid_elite2_808,5,path_grd_mid_small_043,10,path_fly_mid_elite2_808,0,path_grd_mid_small_037,10,path_grd_mid_small_040,-1,,-1,,-1,,-1,,-1,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-1084947185,Dash,-1084947185,Dash,1310030211,Drop,-1984927085,Drop,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-1084947185,Dash,-1084947185,Dash,-1984927085,Drop,-1984927185,Drop,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240655,wave_tower_tetra_008,Defense,None,90,20,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Tetra,ibg_tower_defense_001,0,60,0,,,path_fly_mid_small_050,-1,path_fly_mid_small_027,10,path_grd_mid_small_043,-1,path_fly_mid_small_036,-1,path_fly_mid_elite2_808,5,path_fly_mid_small_050,8,path_grd_mid_small_043,-1,path_fly_mid_small_039,-1,path_fly_mid_elite2_808,10,,-1,-2084947185,Dash,-2084947185,Dash,-1084917185,Dash,-1084937185,Normal,-2084947185,Dash,-2084947185,Dash,1210040111,Normal,-984917085,Dash,-1074917185,Dash,-1074917185,Dash,1220050111,Drop,-1074917185,Dash,-1084917185,Dash,-2084947185,Dash,-2084947185,Dash,-2084937185,Normal,-2084947185,Dash,-2084947185,Dash,-984917085,Drop,-984917185,Drop,-2084947185,Dash,-2084947185,Dash,-1084917185,Dash,-1084937185,Normal,-1074917185,Dash,-1074917185,Dash,1220050111,Drop,-1074917185,Dash,-2084947185,Dash,-1084927185,Dash,-1084937185,Drop,-2084937185,Normal,-2084947185,Dash,-2084947185,Dash,-984917085,Drop,-984917085,Drop,0,None,0,None,0,None,0,None
6240656,wave_tower_tetra_008,Campaign,None,90,0,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Tetra,ibg_tower_001,0,21,21,target_list,-974947185.0,path_grd_mid_small_002,-1,path_grd_mid_elite1_802,5,path_grd_far_small_044,8,path_grd_far_elite2_809,0,path_grd_mid_small_043,8,path_grd_far_small_044,8,,-1,,-1,,-1,,-1,-1074917185,Dash,-1074917185,Dash,-1074917185,Dash,-1074917185,Dash,-1074917185,Dash,-1074917185,Dash,-1074897185,Drop,-974917085,Drop,-1074897185,Drop,-1074897185,Drop,-1074897185,Drop,-1074897185,Drop,1120010111,Drop,-1074917185,Drop,-974917085,Drop,-974947185,Drop,-1074917185,Drop,-1074897185,Drop,-1074917185,Drop,-1074897185,Drop,-1074897185,Drop,-1074917185,Drop,-1074897185,Drop,-1074917185,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240657,wave_tower_tetra_008,Campaign,None,90,0,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Tetra,ibg_tower_001,0,24,18,target_list,-984927185.0,path_grd_mid_small_043,-1,path_fly_far_elite1_803,5,path_grd_mid_small_034,8,path_fly_far_elite1_803,0,path_grd_mid_small_034,10,path_fly_mid_small_024,-1,,-1,,-1,,-1,,-1,-2074947185,Jump,-2074947185,Jump,-2074947185,Jump,-2074947185,Jump,1210030111,Drop,1210030111,Drop,1210010111,Drop,-984927085,Drop,-2074947185,Dash,-2074947185,Dash,-2074947185,Dash,-1974937085,Dash,1210030111,Drop,1210030111,Drop,1210010111,Drop,-984927185,Drop,-2074947185,Dash,-2074947185,Dash,-2074947185,Dash,-1974937085,Dash,1210030111,Drop,1210030111,Drop,1210010111,Drop,1210010111,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240658,wave_tower_tetra_008,Campaign,None,90,0,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Tetra,ibg_tower_001,0,54,0,target_list,-1984917185.0,path_grd_mid_small_070,-1,path_fly_mid_small_033,5,path_grd_mid_elite1_802,10,path_fly_mid_small_030,-1,path_fly_mid_elite2_808,0,path_grd_mid_small_070,8,path_fly_mid_small_036,-1,path_fly_mid_small_024,8,,-1,,-1,-2074937185,Drop,-2074937185,Drop,-2074937185,Drop,-2074917185,Normal,-2084957185,Drop,1210030111,Drop,-2084957185,Drop,-1984927085,Drop,-2074937185,Dash,-2074937185,Dash,-2074917185,Drop,-974927085,Drop,-2084957185,Drop,-2084957185,Drop,-2084957185,Drop,-2084957185,Drop,-2084957185,Dash,1210030111,Dash,-1984927085,Drop,-1984917185,Drop,-2074937185,Drop,-2074937185,Drop,-2074937185,Drop,-2074917185,Dash,-2084957185,Dash,-2084957185,Dash,1210030111,Dash,1210030111,Dash,1210030111,Dash,-2084957185,Dash,1210030111,Dash,-2084957185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6240659,wave_tower_tetra_008,Campaign,None,90,0,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Tetra,ibg_tower_001,0,27,33,target_list,-984927185.0,path_grd_mid_small_055,-1,path_fly_far_elite2_806,5,path_grd_far_small_044,10,path_fly_mid_small_002,-1,path_grd_far_small_050,0,path_fly_mid_elite2_805,-1,path_grd_far_small_056,8,path_fly_mid_small_021,-1,path_grd_far_small_006,-1,,-1,1220030111,Jump,-2074927185,Jump,1220030111,Jump,-2074927185,Jump,-1084947185,Dash,1210050111,Dash,-984927085,Drop,-984927085,Drop,-1074897185,Dash,-1074897185,Dash,-1074897185,Dash,-2074927185,Dash,1210050111,Drop,-2084957185,Jump,1210050111,Drop,-2084957185,Jump,-1074897185,Drop,-1074897185,Drop,1220030111,Drop,1220030111,Drop,-1084947185,Dash,1210050111,Dash,1310010211,Drop,-984927185,Drop,-1074897185,Drop,-1074897185,Drop,-1074897185,Drop,-1074897185,Drop,1210050111,Drop,-1084937185,Dash,1210050111,Drop,-984927085,Drop,-1074897185,Jump,-1074897185,Jump,1220030111,Jump,1220030111,Jump,0,None,0,None,0,None,0,None
6240660,wave_tower_tetra_008,Campaign,None,180,0,6,False,False,point_grd_talkertive_01,point_fly_talkertive_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,0,0,1,target_list,1520020111.0,b_grd_talkertive_01,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,1520020111,Normal,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
