stage_id,group_id,spot_mod,ui_theme,battle_time,mod_value,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0/name,target_list/0/value,wave_data/0/wave_path,wave_data/0/private_monster_count,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6220251,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,15,18,target_list,-984957185.0,path_grd_mid_small_037,-1,path_grd_far_small_041,7,path_fly_far_small_031,-1,path_fly_mid_elite2_805,0,path_grd_far_small_044,-1,,-1,,-1,,-1,,-1,,-1,-1074907185,Dash,-2074927185,Dash,-1074907185,Dash,1320040211,Dash,-1074907185,Dash,-1074907185,Dash,-1074907185,Dash,-2074917185,Dash,1210010111,Drop,1210010111,Drop,1210010111,Drop,-1084937185,Drop,1210010111,Jump,1210010111,Jump,-1084937185,Drop,-984957185,Drop,-1074907185,Dash,-2074927185,Dash,-1074907185,Dash,-2074927185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220252,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,24,12,target_list,1320060111.0,path_grd_far_small_059,-1,path_grd_mid_elite1_802,7,path_fly_mid_small_005,-1,path_grd_mid_elite1_802,0,path_grd_far_small_074,10,,-1,,-1,,-1,,-1,,-1,-1074927185,Dash,-1074927185,Dash,-1074927185,Dash,-2074927185,Dash,-1074927185,Drop,-1074927185,Drop,1220050111,Dash,1320060211,Dash,-1084947185,Dash,-1084947185,Dash,-1084947185,Dash,-1084937185,Dash,-1074927185,Dash,-1074927185,Dash,-2074927185,Drop,-1974937085,Drop,-1074927185,Dash,-2074927185,Dash,-1074927185,Dash,1320060111,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220253,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,0,30,12,target_list,-1974897185.0,path_grd_mid_special_065,-1,path_grd_far_small_074,12,path_fly_mid_small_005,-1,path_fly_mid_elite1_802,0,path_grd_far_small_071,7,,-1,,-1,,-1,,-1,,-1,-1174957185,Dash,-1174957185,Dash,-2074947185,Drop,-1974897085,Drop,-2074947185,Dash,-2074947185,Dash,-2074947185,Dash,-1074887185,Dash,-1084957185,Dash,-1084957185,Dash,-1084957185,Dash,-1084937185,Dash,-1084957185,Dash,-1084957185,Dash,-1084937185,Drop,-1984927085,Drop,-2074947185,Dash,-2074947185,Dash,-1074907185,Dash,-1974897185,Jump,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220254,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Elysion,ibg_tower_001,30,18,0,target_list,-1974937185.0,path_grd_close_small_067,-1,path_grd_mid_small_012,-1,path_grd_mid_small_046,4,path_grd_close_elite1_801,0,path_grd_mid_small_043,6,path_grd_close_special_064,3,,-1,,-1,,-1,,-1,-1074937185,Dash,-1074937185,Dash,-1074937185,Drop,-1974947085,Drop,-1074937185,Dash,-1074937185,Dash,1220050111,Dash,1220050111,Dash,1220050111,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,2120010111,Jump,2120010111,Jump,-2074927185,Drop,-974917085,Drop,1220050111,Dash,1220050111,Dash,1220050111,Dash,-1974937185,Dash,2120010111,Dash,2120010111,Dash,1220050111,Drop,1220050111,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220255,wave_tower_elysion_004,Campaign,None,90,0,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,12,36,0,target_list,-984927185.0,path_grd_mid_elite1_802,-1,path_fly_close_small_029,9,path_grd_mid_small_043,6,path_grd_mid_elite3_811,0,path_fly_mid_small_030,10,path_grd_close_small_042,6,path_grd_mid_small_043,8,,-1,,-1,,-1,-1074917185,Jump,-1074917185,Jump,-2074917185,Drop,-1974937085,Drop,-2084957185,Drop,-2084957185,Drop,-2084957185,Drop,-1984917085,Drop,-1074917185,Dash,-1074947185,Dash,-1074917185,Dash,-1074947185,Dash,-1074947185,Dash,-1974937085,Drop,-1974937085,Drop,-1974937085,Drop,-2084957185,Drop,-2084957185,Drop,-2084957185,Drop,-984927185,Drop,-1074917185,Dash,-1074947185,Dash,-1074917185,Dash,-1074947185,Dash,-1074917185,Jump,-1074947185,Jump,-1074917185,Jump,-1074947185,Jump,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220256,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,0,18,18,target_list,-974947185.0,path_grd_mid_small_055,-1,path_grd_far_elite1_803,7,path_fly_mid_small_030,-1,path_grd_far_elite1_803,0,path_grd_mid_small_043,6,,-1,,-1,,-1,,-1,,-1,1220060111,Drop,1220060111,Drop,1220060111,Drop,-2074927185,Drop,1220060111,Dash,1220060111,Dash,-1074897185,Dash,1320010211,Dash,1210020111,Dash,1210020111,Dash,-1084947185,Dash,-1084947185,Dash,-1074927185,Dash,-1074927185,Dash,-2074927185,Drop,-974947185,Drop,1220060111,Jump,1220060111,Jump,1220060111,Jump,-1074947185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220257,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,12,30,0,target_list,-974957185.0,path_grd_mid_special_025,-1,path_fly_close_small_029,7,path_grd_mid_small_058,7,path_grd_mid_elite1_802,0,path_grd_close_small_045,6,,-1,,-1,,-1,,-1,,-1,1120010111,Jump,1120010111,Jump,-1074917185,Drop,-1974917085,Drop,-1084957185,Dash,-1084957185,Dash,-1084957185,Dash,-1084937185,Dash,-1074927185,Dash,-1074927185,Dash,-1074927185,Dash,-1074927185,Dash,-1074917185,Dash,-1074917185,Dash,-2074927185,Drop,-1974917085,Drop,-1074927185,Jump,-1074927185,Jump,-1074927185,Jump,-974957185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220258,wave_tower_elysion_004,Campaign,None,90,0,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Elysion,ibg_tower_001,0,54,0,target_list,-1974947185.0,path_grd_mid_special_025,-1,path_fly_mid_small_036,7,path_grd_mid_small_058,7,path_fly_mid_small_042,-1,path_fly_mid_small_030,0,path_grd_mid_elite1_802,-1,path_grd_mid_small_043,-1,,-1,,-1,,-1,1120010111,Jump,1120010111,Jump,-1074947185,Drop,-974917085,Drop,-1084937185,Dash,-2084927185,Dash,-1084957185,Dash,-2084927185,Dash,-1074937185,Dash,-1074937185,Dash,-1074937185,Dash,-2074927185,Dash,-1084957185,Dash,-1084957185,Dash,-1084937185,Drop,-1084957185,Drop,1210010111,Drop,1210010111,Drop,-2084927185,Drop,-1984917085,Drop,-1074937185,Dash,-1074937185,Dash,-2074927185,Drop,-1974947185,Jump,-2074937185,Dash,-2074937185,Dash,-2074937185,Dash,-2074927185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220259,wave_tower_elysion_004,Campaign,None,90,0,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Elysion,ibg_tower_001,21,30,0,target_list,1320040111.0,path_grd_mid_elite2_808,-1,path_grd_close_small_042,10,path_fly_close_small_029,6,path_grd_mid_small_070,10,path_grd_close_elite1_801,0,path_grd_mid_elite2_808,10,path_fly_mid_small_053,5,,-1,,-1,,-1,1220010111,Dash,1220010111,Dash,-1974937085,Drop,1320040211,Drop,1220010111,Dash,-1074947185,Dash,1220010111,Dash,-1074947185,Dash,1210020111,Drop,1210020111,Drop,1210020111,Drop,-1084937185,Drop,1220010111,Dash,1220010111,Dash,1220010111,Dash,-1074947185,Drop,1220010111,Jump,1220010111,Jump,-1974937085,Drop,-2074917185,Drop,1120010111,Drop,-2074917185,Drop,-974887085,Drop,1320040111,Drop,1210020111,Drop,1210020111,Drop,1210020111,Drop,-1084937185,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220260,wave_tower_elysion_004,Campaign,None,180,0,7,False,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003_midclear,Tower,Elysion,ibg_tower_001,0,1,0,target_list,-873927145.0,path_grd_mid_centurion_902,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,-873927145,Normal,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220261,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Elysion,ibg_tower_001,0,30,12,target_list,-1984947155.0,path_fly_mid_small_039,-1,path_grd_mid_special_025,7,path_grd_far_small_044,7,path_fly_mid_elite1_802,0,path_grd_far_small_071,7,,-1,,-1,,-1,,-1,,-1,1210020141,Dash,1210020141,Dash,1210020141,Dash,1210020141,Dash,-1174957155,Jump,-1174957155,Jump,1220030141,Drop,1320010241,Drop,1220030141,Dash,1220030141,Dash,-1074897155,Dash,-1074897155,Dash,1210020141,Dash,1210020141,Dash,-1084937155,Drop,-1984947155,Drop,1220030141,Jump,1220030141,Jump,1220030141,Jump,-2074927155,Jump,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6220262,wave_tower_elysion_004,Campaign,None,90,0,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Elysion,ibg_tower_001,30,18,0,target_list,-1974937155.0,path_grd_close_small_067,-1,path_grd_mid_small_012,-1,path_grd_mid_small_046,4,path_grd_close_elite1_801,0,path_grd_mid_small_043,6,path_grd_close_special_064,3,,-1,,-1,,-1,,-1,-1074937155,Dash,-1074937155,Dash,-1074937155,Drop,-1974947055,Drop,-1074937155,Dash,-1074937155,Dash,1220050141,Dash,-1074887155,Dash,1220050141,Drop,1220050141,Drop,1220050141,Drop,1220050141,Drop,2120010141,Jump,2120010141,Jump,-2074927155,Drop,-974917055,Drop,1220050141,Dash,1220050141,Dash,1220050141,Dash,-1974937155,Dash,2120010141,Dash,2120010141,Dash,-1074887155,Drop,-1074887155,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
