stage_id,group_id,spot_mod,ui_theme,battle_time,mod_value,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0/name,target_list/0/value,wave_data/0/wave_path,wave_data/0/private_monster_count,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6600101,wave_eventquest_001,Campaign,None,180,0,4,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,51,12,0,target_list,-974957185,path_grd_close_special_064,-1,path_grd_close_small_048,8,path_grd_close_special_024,-1,path_grd_mid_small_061,-1,path_grd_close_special_024,6,path_grd_mid_small_043,6,,-1,,-1,,-1,,-1,2120010111,Dash,2120010111,Dash,2120010111,Dash,2120010111,Dash,1120010111,Drop,1120010111,Drop,1120010111,Drop,-974957185,Drop,2120010111,Dash,2120010111,Dash,2120010111,Drop,-1074917185,Drop,1120010111,Dash,1120010111,Dash,1120010111,Dash,1120010111,Dash,2120010111,Jump,2120010111,Jump,2120010111,Jump,2120010111,Jump,2120010111,Dash,2120010111,Dash,2120010111,Dash,-1074917185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600102,wave_eventquest_001,Campaign,None,180,0,4,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,78,6,0,target_list,1310030111,path_grd_close_small_001,-1,path_fly_close_special_044,-1,path_fly_close_special_044,9,path_grd_mid_small_043,6,path_grd_close_special_064,6,path_grd_close_small_013,6,path_grd_close_small_039,6,path_grd_close_special_064,8,,-1,,-1,-1174957185,Drop,-1174957185,Drop,1120010111,Dash,1120010111,Dash,2110010111,Dash,2110010111,Dash,-1084957185,Drop,1310030111,Drop,-1184957185,Drop,-1184957185,Drop,-1084957185,Drop,-1084957185,Drop,-1174957185,Dash,-1074927185,Dash,-1174957185,Dash,-1074927185,Dash,-1174957185,Dash,-1174957185,Dash,-1174957185,Drop,-1174957185,Drop,-1174957185,Dash,-1174957185,Dash,-1174957185,Dash,-1074927185,Dash,1120010111,Dash,-1074927185,Dash,1120010111,Dash,-1074927185,Dash,1120010111,Drop,1120010111,Drop,-1074927185,Jump,-1074927185,Jump,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600103,wave_eventquest_001,Campaign,None,180,0,4,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,45,42,0,target_list,-974947185,path_grd_close_special_024,-1,path_grd_mid_special_025,8,path_grd_mid_elite1_802,9,path_grd_mid_small_043,6,path_grd_close_special_064,6,path_grd_mid_small_040,6,path_grd_mid_small_043,6,path_grd_close_special_024,8,,-1,,-1,1120010111,Jump,1120010111,Jump,1120010111,Jump,-1074897185,Jump,2120010111,Jump,2120010111,Jump,1120010111,Drop,-974947185,Drop,2120010111,Jump,2120010111,Jump,-1074897185,Drop,-1074897185,Drop,1120010111,Dash,-1074897185,Dash,1120010111,Dash,-1074897185,Dash,1120010111,Jump,1120010111,Jump,1120010111,Jump,-1074897185,Jump,1120010111,Dash,1120010111,Dash,1120010111,Dash,-1074897185,Dash,1120010111,Jump,-1074897185,Jump,1120010111,Jump,-1074897185,Jump,2120010111,Jump,2120010111,Jump,-1074897185,Drop,-1074897185,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600104,wave_eventquest_001,Campaign,None,180,0,4,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,51,27,0,target_list,-974917185,path_grd_mid_small_075,-1,path_grd_close_elite1_801,5,path_grd_mid_elite1_802,6,path_grd_mid_small_012,6,path_fly_close_special_044,6,path_grd_mid_small_043,8,path_fly_close_small_029,10,path_grd_close_small_042,4,path_fly_close_special_046,8,,-1,-1174957185,Dash,-1174957185,Dash,-1174957185,Dash,1220050111,Dash,2120010111,Drop,2120010111,Drop,1220050111,Drop,-974917185,Drop,2120010111,Drop,2120010111,Drop,1220050111,Dash,-974907085,Drop,-1174957185,Dash,-1174957185,Dash,-1174957185,Dash,1220050111,Dash,2110010111,Drop,2110010111,Drop,-1084927185,Drop,-1084927185,Drop,-1174957185,Jump,1220050111,Jump,-1174957185,Jump,1220050111,Jump,2110010111,Drop,2110010111,Drop,-1084927185,Drop,-1084927185,Drop,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,2110010111,Jump,2110010111,Jump,2110010111,Jump,-1084927185,Drop,0,None,0,None,0,None,0,None
6600105,wave_eventquest_001,Campaign,None,180,0,5,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,81,15,0,target_list,1320030111,path_grd_close_small_042,-1,path_grd_mid_elite1_802,3,path_grd_close_small_048,6,path_grd_close_special_064,8,path_fly_close_small_029,8,path_grd_close_special_024,15,path_grd_mid_small_043,6,path_grd_close_elite1_801,10,path_grd_close_special_024,8,path_grd_close_elite2_804,4,1120010111,Dash,1220050111,Dash,1120010111,Dash,1220050111,Dash,1120010111,Jump,1120010111,Jump,1320060211,Drop,-1974947085,Drop,1220050111,Drop,1220050111,Drop,1220050111,Drop,1320030111,Drop,1120010111,Jump,1120010111,Jump,1220050111,Drop,1320060211,Drop,-1084927185,Drop,-1084927185,Drop,-1084927185,Drop,-1084927185,Drop,1220050111,Jump,1220050111,Jump,-2074957185,Drop,1320060211,Drop,-2074957185,Dash,1220050111,Dash,-2074957185,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,-2074957185,Drop,1320060211,Drop,1220050111,Jump,1220050111,Jump,-2074957185,Drop,1320060211,Drop,-2074957185,Dash,1220050111,Dash,1320060211,Drop,1320060211,Drop
6600201,wave_eventquest_001,Campaign,None,180,0,7,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,27,60,0,target_list,1320030111,path_grd_close_small_001,-1,path_grd_mid_special_065,-1,path_grd_close_small_042,-1,path_grd_mid_special_025,10,path_grd_close_elite1_801,0,path_grd_mid_special_065,9,path_grd_close_small_048,8,path_grd_mid_special_065,10,,-1,,-1,1220060111,Dash,1220060111,Dash,1220060111,Drop,1220060111,Drop,1120010111,Dash,1120010111,Dash,1220060111,Drop,-2074927185,Drop,-1074917185,Dash,-1074917185,Dash,-1074917185,Dash,-974957085,Dash,1120010111,Jump,1120010111,Jump,1220060111,Drop,-2074927185,Drop,-1074917185,Jump,-1074917185,Jump,1220060111,Drop,1320030111,Drop,1120010111,Dash,1120010111,Dash,-1074917185,Drop,-2074927185,Drop,1220060111,Drop,1220060111,Drop,1220060111,Drop,1220060111,Drop,1120010111,Jump,1120010111,Jump,-1074917185,Drop,-2074927185,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600202,wave_eventquest_001,Campaign,None,180,0,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,15,33,0,target_list,-1984947185,path_grd_mid_small_043,-1,path_fly_close_elite2_807,-1,path_grd_mid_small_049,-1,path_fly_close_small_029,8,path_fly_mid_elite1_802,0,path_grd_mid_small_055,10,path_grd_mid_small_043,8,,-1,,-1,,-1,-1074907185,Dash,-1074907185,Dash,-1074907185,Dash,-1074907185,Dash,2110010111,Dash,2110010111,Dash,-1984947085,Dash,-1984947085,Dash,-1074937185,Drop,-1074937185,Drop,-1074937185,Drop,-1074937185,Drop,2110010111,Drop,2110010111,Drop,2110010111,Drop,2110010111,Drop,-1084947185,Jump,-1084947185,Jump,-1084937185,Drop,-1984947185,Drop,2120010111,Drop,2120010111,Drop,2120010111,Drop,-974907085,Drop,-1074937185,Jump,-1074937185,Jump,-1074937185,Jump,-1074937185,Jump,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600203,wave_eventquest_001,Campaign,None,180,0,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,30,30,6,target_list,-974907185,path_grd_close_special_024,-1,path_fly_mid_small_039,8,path_grd_close_elite1_801,8,path_grd_far_small_050,6,path_fly_mid_elite1_802,0,path_grd_mid_elite1_802,10,path_fly_close_small_004,-1,path_fly_mid_small_008,14,,-1,,-1,1120010111,Dash,1120010111,Dash,-2074937185,Drop,-2074937185,Drop,1210020111,Dash,1210020111,Dash,-2084927185,Dash,-2084927185,Dash,-1174957185,Jump,-1174957185,Jump,-2074937185,Drop,-974907085,Drop,-2074937185,Drop,-2074937185,Drop,-2074937185,Drop,-2074937185,Drop,1110010111,Dash,1110010111,Dash,-2084927185,Drop,-984947085,Drop,1220040111,Jump,1220040111,Jump,-1174957185,Drop,-974907185,Drop,1110010111,Dash,1110010111,Dash,1110010111,Dash,-2084927185,Dash,1110010111,Dash,1110010111,Dash,1110010111,Dash,-2084927185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600204,wave_eventquest_001,Campaign,None,180,0,7,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Day,ibg_cityforestunder_001,27,24,0,target_list,-974897185,path_grd_close_small_054,-1,path_grd_mid_elite1_802,8,path_grd_close_small_042,5,path_grd_mid_small_070,10,path_fly_close_elite2_807,0,path_grd_mid_elite1_802,10,path_grd_close_small_042,6,,-1,,-1,,-1,-1074927185,Drop,-1074927185,Drop,-1074927185,Drop,-1074887185,Drop,2120010111,Dash,2120010111,Dash,-1074927185,Drop,-974887085,Drop,-1074927185,Dash,1220050111,Dash,-1074927185,Dash,1220050111,Dash,-1074927185,Drop,-1074927185,Drop,-1074927185,Drop,-1074947185,Drop,-1184957185,Dash,-1184957185,Dash,1210030111,Dash,1210030111,Dash,-1174957185,Jump,-1174957185,Jump,-1074927185,Drop,-974897185,Drop,-1074927185,Dash,1220050111,Dash,-1074927185,Dash,1220050111,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6600205,wave_eventquest_001,Campaign,None,180,0,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,21,42,0,target_list,-1984917185,path_grd_mid_small_043,-1,path_fly_mid_elite1_802,-1,path_grd_close_small_048,7,path_fly_mid_special_016,10,path_fly_close_elite1_801,0,path_fly_mid_small_030,10,path_grd_mid_small_049,5,path_grd_close_small_042,12,,-1,,-1,-2074947185,Drop,-2074947185,Drop,-2074947185,Drop,-974887085,Drop,1110010111,Dash,1110010111,Dash,-2084957185,Drop,-1984917085,Drop,-2074947185,Drop,-2074947185,Drop,-2074947185,Drop,-2074947185,Drop,1110010111,Drop,1110010111,Drop,-2084957185,Drop,1210040111,Drop,1110010111,Dash,1110010111,Dash,-2084927185,Drop,-2084927185,Drop,-2084957185,Drop,-2084957185,Drop,-2084957185,Drop,-1984917185,Drop,-2074947185,Jump,-2074947185,Jump,-2074947185,Jump,-974887085,Drop,-2074947185,Dash,-2074947185,Dash,-2074947185,Dash,-2074947185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
