stage_id,group_id,spot_mod,ui_theme,battle_time,mod_value,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0/name,target_list/0/value,wave_data/0/wave_path,wave_data/0/private_monster_count,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6211151,wave_tower_default_013,Campaign,None,90,0,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,0,27,15,target_list,-1974957185.0,path_grd_mid_small_002,-1,path_grd_far_elite2_809,-1,path_grd_mid_small_043,7,path_grd_far_small_056,0,path_grd_mid_elite1_802,7,path_grd_mid_small_011,-1,,-1,,-1,,-1,,-1,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,1120010111,Dash,-2074887185,Drop,-1974957085,Drop,1220010111,Dash,-1074897185,Dash,1220010111,Dash,-1074897185,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,-2074887185,Drop,1220010111,Dash,1220010111,Dash,-1074897185,Drop,-1974957185,Drop,1220010111,Dash,1220010111,Dash,1220010111,Dash,1220010111,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211152,wave_tower_default_013,Campaign,None,90,0,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Day,ibg_tower_001,9,12,15,target_list,1320010111.0,path_grd_mid_small_055,-1,path_grd_far_elite1_803,7,path_grd_mid_small_011,-1,path_grd_close_elite1_801,0,path_grd_far_small_074,6,,-1,,-1,,-1,,-1,,-1,1220060111,Drop,1220060111,Drop,1220060111,Drop,-2074927185,Drop,1220030111,Dash,1220030111,Dash,-1074897185,Drop,-974947085,Drop,-1074957185,Dash,-1074957185,Dash,-1074897185,Dash,-2074927185,Dash,1220060111,Dash,1220060111,Dash,-2074927185,Drop,1320010111,Drop,-1074897185,Dash,-1074897185,Dash,-1074897185,Dash,-2074927185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211153,wave_tower_default_013,Campaign,None,90,0,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Day,ibg_tower_001,0,45,0,target_list,-974907185.0,path_grd_mid_small_002,-1,path_grd_mid_elite2_805,-1,path_grd_mid_small_012,8,path_grd_mid_elite2_805,0,path_grd_mid_special_025,7,,-1,,-1,,-1,,-1,,-1,-2074937185,Jump,-1074907185,Jump,-2074937185,Jump,-1074907185,Jump,-2074937185,Drop,-1074907185,Drop,-974907085,Drop,-974907085,Drop,-2074937185,Drop,-2074937185,Drop,-1074907185,Drop,-1074907185,Drop,-2074937185,Drop,-1074907185,Drop,-974907085,Drop,-974907185,Drop,-2074937185,Drop,-1174957185,Drop,-1074907185,Drop,-1074907185,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211154,wave_tower_default_013,Campaign,None,90,0,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Day,ibg_tower_001,6,36,0,target_list,-1974947185.0,path_grd_mid_small_002,-1,path_grd_mid_elite1_802,5,path_grd_mid_small_049,10,path_grd_mid_elite2_805,0,path_grd_close_small_004,8,path_grd_mid_small_005,6,,-1,,-1,,-1,,-1,1220040111,Jump,1220040111,Jump,1220040111,Jump,1220040111,Jump,1220040111,Dash,1220040111,Dash,-1074907185,Drop,-1974897085,Drop,1220040111,Drop,-1074907185,Drop,-1074907185,Drop,-1074907185,Drop,1220040111,Drop,-1074907185,Drop,-1974897085,Drop,-1974947185,Drop,1220040111,Dash,-1074907185,Dash,1220040111,Dash,-1074907185,Dash,1220040111,Dash,-1074907185,Dash,1220040111,Dash,-1074907185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211155,wave_tower_default_013,Campaign,None,90,0,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,18,42,0,target_list,-974887185.0,path_fly_mid_small_030,-1,path_grd_mid_elite1_802,5,path_grd_mid_small_070,10,path_fly_close_small_026,-1,path_grd_mid_small_052,0,path_fly_mid_elite1_802,-1,path_fly_close_small_004,8,path_fly_close_small_026,-1,path_grd_mid_small_008,-1,,-1,-2084947185,Drop,1210040111,Drop,-2084947185,Drop,1210040111,Drop,-2074957185,Dash,-1074877185,Dash,-1974917085,Drop,-974887085,Drop,-1074957185,Drop,-1074887185,Drop,-1074957185,Drop,-1074887185,Drop,-1084927185,Drop,-1084927185,Drop,-1084927185,Drop,-1084927185,Drop,-1074877185,Dash,-1074877185,Dash,-2074927185,Dash,-1074887185,Dash,-1074907185,Dash,-2074937185,Dash,1320030211,Drop,-974887185,Drop,-1084947185,Dash,-1084947185,Dash,-1084947185,Dash,-1084947185,Dash,-1084927185,Dash,-1084927185,Dash,-1084927185,Dash,-1084927185,Dash,-1074877185,Drop,-1074887185,Drop,-1074877185,Drop,-1074887185,Drop,0,None,0,None,0,None,0,None
6211156,wave_tower_default_013,Campaign,None,90,0,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,0,33,9,target_list,-984927185.0,path_grd_mid_small_049,-1,path_fly_mid_elite1_802,-1,path_grd_mid_small_046,10,path_grd_mid_small_034,0,path_fly_far_elite1_803,7,path_grd_mid_small_008,-1,,-1,,-1,,-1,,-1,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,1210020111,Drop,1210020111,Drop,-1084937185,Drop,-984927085,Drop,1220020111,Drop,1220020111,Drop,1220020111,Drop,1220020111,Drop,1220020111,Jump,1220020111,Jump,1220020111,Jump,1320030211,Drop,1210020111,Drop,1210020111,Drop,1210010111,Drop,-984927185,Drop,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220020111,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211157,wave_tower_default_013,BaseDefense,None,60,normal,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Day,ibg_tower_basedefense_001,6,54,0,,,path_grd_close_small_036,-1,path_grd_mid_small_040,-1,path_fly_mid_small_053,-1,path_grd_mid_elite1_802,3,path_grd_mid_small_052,10,path_fly_mid_elite1_802,8,path_grd_mid_small_075,6,path_fly_mid_small_033,7,path_grd_mid_small_012,12,,-1,1220020111,Dash,1220020111,Dash,1220020111,Dash,1220050111,Dash,1220040111,Dash,1220040111,Dash,1220040111,Dash,1220050111,Dash,1220020111,Drop,1220020111,Drop,1220020111,Drop,-1084917185,Drop,1220040111,Jump,1220040111,Jump,1220050111,Drop,1320030211,Drop,1220020111,Dash,1220020111,Dash,1220050111,Dash,1220050111,Dash,1220040111,Dash,1220020111,Drop,1220050111,Drop,-1084917185,Drop,1220020111,Jump,1220020111,Jump,1220050111,Jump,1220050111,Jump,1220040111,Drop,1220040111,Drop,1220040111,Drop,-1084917185,Drop,1220040111,Jump,1220020111,Jump,1220050111,Drop,1320030211,Drop,0,None,0,None,0,None,0,None
6211158,wave_tower_default_013,Campaign,None,90,0,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Day,ibg_tower_001,18,36,0,target_list,1320040111.0,path_grd_mid_small_070,-1,path_grd_mid_elite2_808,6,path_fly_mid_small_036,10,path_grd_close_small_042,-1,path_fly_close_small_041,0,path_grd_mid_elite1_802,8,path_grd_close_small_039,9,path_grd_mid_small_037,-1,,-1,,-1,-1074927185,Drop,-1074927185,Drop,-1074927185,Drop,-2074927185,Normal,-1074927185,Dash,-1074907185,Dash,-974927085,Drop,1320040211,Drop,-1084957185,Dash,-1084957185,Dash,1210010111,Dash,1210010111,Dash,-1074927185,Dash,-1074927185,Dash,-1074927185,Dash,-1074927185,Dash,1210010111,Drop,1210010111,Drop,1210010111,Drop,-1984917085,Drop,-1074927185,Dash,-1074927185,Dash,-1074907185,Drop,1320040111,Drop,-1074927185,Dash,-1074907185,Dash,-1074927185,Dash,-1074907185,Dash,-1074927185,Dash,-1074907185,Dash,-1074927185,Dash,-1074907185,Dash,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211159,wave_tower_default_013,Campaign,None,90,0,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Day,ibg_tower_001,0,54,0,target_list,-1984917185.0,path_fly_mid_small_050,-1,path_fly_mid_elite2_805,5,path_fly_mid_small_008,10,path_fly_mid_small_005,-1,path_fly_mid_elite2_805,0,path_fly_mid_small_036,10,path_fly_mid_small_021,8,path_fly_mid_small_036,-1,,-1,,-1,1210030111,Dash,1210030111,Dash,1210030111,Dash,1210040111,Normal,1210030111,Dash,1210030111,Dash,1310020211,Drop,1310010211,Drop,1210030111,Dash,-2084927185,Dash,1210030111,Dash,-2084927185,Dash,1210030111,Dash,-2084927185,Dash,1210030111,Dash,-2084927185,Dash,1210030111,Dash,1210030111,Dash,1310010211,Drop,-1984917185,Drop,1210030111,Dash,1210030111,Dash,-2084927185,Dash,-2084927185,Dash,-2084927185,Drop,1210030111,Drop,1210030111,Drop,-2084927185,Drop,1210030111,Drop,1210030111,Drop,1210030111,Drop,1210030111,Drop,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
6211160,wave_tower_default_013,Campaign,None,180,0,5,False,False,point_grd_blacksnake_01,point_fly_blacksnake_01,sbg_swamplandjunglebbg008,SwamplandJungle,Day,ibg_swamplandjungle_001,1,0,0,target_list,1520080111.0,b_g_blacksnake_01,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,,-1,1520080111,Normal,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None,0,None
