id,group,order,name,open_condition_type,open_condition_value,stage_group
10011,1001,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1001101
10012,1001,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1001201
10131,1013,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1013101
10141,1014,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1014101
10142,1014,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1014201
10101,1010,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1010101
10102,1010,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1010201
10121,1012,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1012101
10122,1012,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1012201
10031,1003,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1003101
10041,1004,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1004101
10042,1004,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1004201
10171,1017,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1017101
10172,1017,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1017201
10221,1022,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1022101
10222,1022,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1022201
10111,1011,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1011101
10112,1011,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1011201
10061,1006,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1006101
10062,1006,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1006201
10071,1007,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1007101
10072,1007,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1007201
10161,1016,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1016101
10162,1016,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1016201
10281,1028,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1028101
10282,1028,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1028201
10311,1031,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1031101
10321,1032,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1032101
10322,1032,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1032201
10051,1005,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1005101
10052,1005,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1005201
10021,1002,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1002101
10022,1002,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1002201
10231,1023,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1023101
10232,1023,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1023201
10291,1029,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1029101
10292,1029,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1029201
10201,1020,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1020101
10211,1021,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1021101
10212,1021,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1021201
10241,1024,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1024101
10251,1025,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1025101
10252,1025,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1025201
10301,1030,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1030101
10302,1030,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1030201
10381,1038,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1038101
10382,1038,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1038201
10371,1037,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1037101
10372,1037,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1037201
10451,1045,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1045101
10461,1046,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1046101
10462,1046,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1046201
10361,1036,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1036101
10362,1036,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1036201
10341,1034,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1034101
10351,1035,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1035101
10352,1035,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1035201
10471,1047,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1047101
10472,1047,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1047201
10331,1033,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1033101
10332,1033,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1033201
10391,1039,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1039101
10392,1039,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1039201
10401,1040,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1040101
10402,1040,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1040201
10551,1055,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1055101
10561,1056,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1056101
10571,1057,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1057101
10572,1057,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1057201
10441,1044,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1044101
10442,1044,2,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_HARD,None,0,1044201
10611,1061,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1061101
10621,1062,1,Locale_Stage:STORY_EVENT_DUNGEON_DIFFICULT_NORMAL,None,0,1062101
