id,qte_prefab,random_preset,time_limit,first_col_anim_time,element_id,group_id/0/name,group_id/0/value,group_id/1/name,group_id/1/value,group_id/2/name,group_id/2/value,group_id/3/name,group_id/3/value,monster_id/0/name,monster_id/0/value,monster_id/1/name,monster_id/1/value,monster_id/10/name,monster_id/10/value,monster_id/11/name,monster_id/11/value,monster_id/12/name,monster_id/12/value,monster_id/13/name,monster_id/13/value,monster_id/2/name,monster_id/2/value,monster_id/3/name,monster_id/3/value,monster_id/4/name,monster_id/4/value,monster_id/5/name,monster_id/5/value,monster_id/6/name,monster_id/6/value,monster_id/7/name,monster_id/7/value,monster_id/8/name,monster_id/8/value,monster_id/9/name,monster_id/9/value
1,QTEPrefab,False,1000,100,100001,group_id,1,group_id,2.0,group_id,3.0,,,monster_id,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,QTEPrefab,False,2000,100,100001,group_id,3,group_id,4.0,group_id,5.0,,,monster_id,32200501,monster_id,-1784937165.0,,,,,,,,,,,,,,,,,,,,,,,,
10001,QTEPrefab_GateKeeper01,False,2000,100,300001,group_id,100,,,,,,,monster_id,-1784937165,monster_id,-1784937164.0,,,,,,,,,monster_id,-1784937163.0,monster_id,-1784937162.0,,,,,,,,,,,,
10002,QTEPrefab_GateKeeper01,False,2000,100,300001,group_id,101,,,,,,,monster_id,-1784937165,monster_id,-1784937164.0,,,,,,,,,monster_id,-1784937163.0,monster_id,-1784937162.0,,,,,,,,,,,,
10003,QTEPrefab_GateKeeper01,False,2000,100,300001,group_id,102,,,,,,,monster_id,-1784937165,monster_id,-1784937164.0,,,,,,,,,monster_id,-1784937163.0,monster_id,-1784937162.0,,,,,,,,,,,,
10004,QTEPrefab_GateKeeper01,False,2000,100,300001,group_id,105,,,,,,,monster_id,-1784937165,monster_id,-1784937164.0,,,,,,,,,monster_id,-1784937163.0,monster_id,-1784937162.0,,,,,,,,,,,,
10005,QTEPrefab_GateKeeper01,False,2000,100,300001,group_id,106,,,,,,,monster_id,-1784937165,monster_id,-1784937164.0,,,,,,,,,monster_id,-1784937163.0,monster_id,-1784937162.0,,,,,,,,,,,,
10006,QTEPrefab_GateKeeper01,False,2000,100,300001,group_id,107,,,,,,,monster_id,-1784937165,monster_id,-1784937164.0,,,,,,,,,monster_id,-1784937163.0,monster_id,-1784937162.0,,,,,,,,,,,,
10007,QTEPrefab_GateKeeper01,False,1672,100,100001,group_id,103,,,,,,,monster_id,-1784937185,monster_id,-1784937184.0,,,,,,,,,monster_id,-1784937183.0,monster_id,-1784937182.0,,,,,,,,,,,,
10008,QTEPrefab_GateKeeper01,False,1672,100,100001,group_id,104,,,,,,,monster_id,-1784937185,monster_id,-1784937184.0,,,,,,,,,monster_id,-1784937183.0,monster_id,-1784937182.0,,,,,,,,,,,,
