id,group_id,fix_contents_type,slot,is_use_sd,is_slot_open,character_id,costume_index,character_level,attractive_level,equipment_array/0/equipment_id,equipment_array/0/equipment_level,equipment_array/1/equipment_id,equipment_array/1/equipment_level,equipment_array/2/equipment_id,equipment_array/2/equipment_level,equipment_array/3/equipment_id,equipment_array/3/equipment_level
1,1000,Tutorial,3,True,False,399903.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1001,Tutorial,3,True,False,399902.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1002,Tutorial,5,False,False,300198.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1002,Tutorial,3,True,False,399902.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1002,Tutorial,1,False,False,300598.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1003,Tutorial,1,True,False,300199.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1003,Tutorial,2,True,False,130201.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1003,Tutorial,3,True,False,399904.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1003,Tutorial,4,True,False,230101.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1003,Tutorial,5,True,False,300599.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1004,Tutorial,5,True,False,300198.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1004,Tutorial,2,True,False,399901.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1004,Tutorial,3,True,False,130201.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1004,Tutorial,4,True,False,230101.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1004,Tutorial,1,True,False,300598.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1005,Tutorial,5,True,False,300198.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1005,Tutorial,2,True,False,399901.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1005,Tutorial,3,True,False,230101.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1005,Tutorial,4,True,False,130201.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1005,Tutorial,1,True,False,300598.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1006,Tutorial,5,True,False,330501.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
