id,npc_prefab,npc_name,is_always_spawn,npc_spawn_effect,npc_despawn_effect
oldtales_01_abe,c5106_01_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_01_cinderella,c5101_01_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_01_monitor,c5107_00_var,Locale_Character:npc_5107_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_02_cinderella,c5101_01_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_02_commander,c5107_00_var,Locale_Character:npc_5028_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_03_abe,c5106_02_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_03_hansel,c5102_01_var,Locale_Character:npc_464_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_03_gretel,c5103_01_var,Locale_Character:npc_465_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_03_littlemermaid,c5104_01_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_03_redshoes,c5105_01_var,Locale_Character:npc_468_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_03_cinderella,c5101_02_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_04_redshoes,c5105_03_var,Locale_Character:npc_468_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_04_littlemermaid,c5104_02_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_04_hansel,c5102_02_var,Locale_Character:npc_464_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_04_gretel,c5103_02_var,Locale_Character:npc_465_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_05_mirror,c5108_00_var,Locale_Character:npc_469_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_05_cinderella,c5101_05_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_06_UNsoldier,c5109_00_var,Locale_Character:npc_472_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_07_cinderella,c5101_06_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_08_cinderella,c5101_03_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_08_abe,c5106_03_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_09_cinderella,c5101_07_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_09_CGresearcher,c5100_03_var,Locale_Character:npc_476_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_09_CGofficer,c5100_02_var,Locale_Character:npc_474_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_010_CGresearcher,c5100_01_var,Locale_Character:npc_476_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_010_CGofficer,c5100_02_var,Locale_Character:npc_474_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_010_cinderella,c5101_07_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_011_cinderella,c5101_04_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_011_abe,c5106_04_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_012_abe,c5106_05_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_012_hansel,c5102_03_var,Locale_Character:npc_464_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_012_gretel,c5103_03_var,Locale_Character:npc_465_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_012_littlemermaid,c5104_03_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_012_redshoes,c5105_03_var,Locale_Character:npc_468_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_012_cinderella,c5101_08_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_013_redshoes,c5105_02_var,Locale_Character:npc_468_name,False,fx_f_echo_npc_spawn_01,fx_f_echo_npc_spawn_01
oldtales_014_abe,c5081_01_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_014_coffin,c5082_00_var,Locale_Character:npc_5082_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_015_abe,c5081_02_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_015_coffin,c5083_00_var,Locale_Character:npc_5082_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_016_abe,c5081_03_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_016_coffin,c5082_01_var,Locale_Character:npc_5082_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_017_abe,c5081_04_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_017_coffin,c5082_00_var,Locale_Character:npc_5082_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_018_abe,c5080_01_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
oldtales_019_abe,c5080_02_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_02,fx_f_echo_npc_spawn_02
unbreakablesphere_01_mori,c5120_02_var,Locale_Character:590_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_01_mihara,c5121_00_var,Locale_Character:161_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_01_yuni,c5122_01_var,Locale_Character:160_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_01_littlemermaid,c5104_07_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_02_mori,c5120_03_var,Locale_Character:590_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_02_mihara,c5121_01_var,Locale_Character:161_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_02_cinderella,c5101_09_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_02_littlemermaid,c5104_04_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_03_mihara,c5121_02_var,Locale_Character:161_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_03_yuni,c5122_02_var,Locale_Character:160_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_03_seesaw,c5124_00_var,Locale_Character:npc_5126_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_04_mori,c5120_01_var,Locale_Character:590_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_04_littlemermaid,c5104_08_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_04_fakebed,c5125_00_var,Locale_Character:npc_5125_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_05_mori,c5120_03_var,Locale_Character:590_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_05_abe,c5106_07_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_05_littlemermaid,c5104_04_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_06_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_06_fakebubble,c5126_00_var,Locale_Character:npc_5126_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_07_mihara,c5121_03_var,Locale_Character:161_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_07_yuni,c5122_03_var,Locale_Character:160_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_07_fakebed,c5125_00_var,Locale_Character:npc_5125_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_08_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_08_littlemermaidpast,c5104_04_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_08_hansel,c5102_04_var,Locale_Character:npc_464_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_08_gretel,c5103_04_var,Locale_Character:npc_465_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_09_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_010_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_010_fakebed,c5125_00_var,Locale_Character:npc_5125_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_011_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_011_cinderella,c5101_09_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_012_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_013_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_013_littlemermaidpast,c5104_05_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_013_leviathan,c5119_01_var,Locale_Character:562_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_014_littlemermaid,c5104_10_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_014_littlemermaidpast,c5104_04_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_014_abe,c5106_06_var,Locale_Character:npc_467_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_015_mori,c5120_00_var,Locale_Character:590_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_015_littlemermaid,c5104_07_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_016_cinderella,c5101_10_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_016_littlemermaid,c5104_07_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_016_grave,c5123_00_var,Locale_Character:510_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_017_littlemermaid,c5104_07_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_017_grave,c5123_00_var,Locale_Character:510_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_018_mori,c5120_00_var,Locale_Character:590_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_018_cinderella,c5101_10_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_019_mihara,c5121_04_var,Locale_Character:161_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_019_yuni,c5122_04_var,Locale_Character:160_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_019_fakebed,c5125_00_var,Locale_Character:npc_5125_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_020_grave,c5123_00_var,Locale_Character:510_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_020_cinderella,c5101_10_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_020_littlemermaid,c5104_07_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_021_cinderella,c5101_09_var,Locale_Character:511_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_021_littlemermaid,c5104_06_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_021_fakebubble,c5126_00_var,Locale_Character:npc_5126_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
unbreakablesphere_022_littlemermaid,c5104_09_var,Locale_Character:513_name,False,fx_f_echo_npc_spawn_03,fx_f_echo_npc_spawn_03
ce006_01_younghermin,c9999_00_var,Locale_Character:npc_546_name,False,,
ce006_02_younghermin,c9999_00_var,Locale_Character:npc_546_name,False,,
ce006_03_younghermin,c9999_00_var,Locale_Character:npc_546_name,False,,
ce006_04_middlehermin,c9999_00_var,Locale_Character:npc_547_name,False,,
ce006_04_bunkerchild,c9999_00_var,Locale_Character:npc_548_name,False,,
ce006_04_com,c9999_00_var,Locale_Character:npc_542_name,False,,
ce006_05_younghermin,c5616_00_var,Locale_Character:npc_546_name,False,,
ce006_06_younghermin,c5617_00_var,Locale_Character:npc_546_name,False,,
ce006_07_middlehermin,c5618_00_var,Locale_Character:npc_547_name,False,,
ce006_07_com,c9999_00_var,Locale_Character:npc_542_name,False,,
ce006_08_middlehermin,c5619_00_var,Locale_Character:npc_547_name,False,,
ce006_08_com,c9999_00_var,Locale_Character:npc_542_name,False,,
ce006_09_hermin,c5620_00_var,Locale_Character:npc_543_name,False,,
ce006_010_hermin,c5621_00_var,Locale_Character:npc_543_name,False,,
