id,resource_id,costume_index,name_code,name_localkey,order
50100,102,0,5001,Locale_Profile:usericon_name_50100,504500
50200,140,0,5002,Locale_Profile:usericon_name_50200,508100
50300,210,0,5003,Locale_Profile:usericon_name_50300,508200
50400,191,0,5004,Locale_Profile:usericon_name_50400,508300
50500,90,0,5005,Locale_Profile:usericon_name_50500,500100
50600,160,0,5006,Locale_Profile:usericon_name_50600,504600
50700,170,0,5007,Locale_Profile:usericon_name_50700,500200
51000,142,0,5010,Locale_Profile:usericon_name_51000,508600
51100,82,0,5011,Locale_Profile:usericon_name_51100,504700
51200,220,0,5012,Locale_Profile:usericon_name_51200,512700
51300,231,0,5013,Locale_Profile:usericon_name_51300,512800
51400,150,0,5014,Locale_Profile:usericon_name_51400,504800
51500,22,0,5015,Locale_Profile:usericon_name_51500,500300
51600,30,0,5016,Locale_Profile:usericon_name_51600,500400
51700,32,0,5017,Locale_Profile:usericon_name_51700,500500
51800,70,0,5018,Locale_Profile:usericon_name_51800,500600
51900,71,0,5019,Locale_Profile:usericon_name_51900,500700
52000,72,0,5020,Locale_Profile:usericon_name_52000,500800
52100,80,0,5021,Locale_Profile:usericon_name_52100,504900
52200,91,0,5022,Locale_Profile:usericon_name_52200,500900
52300,92,0,5023,Locale_Profile:usericon_name_52300,501000
52400,101,0,5024,Locale_Profile:usericon_name_52400,505000
52500,110,0,5025,Locale_Profile:usericon_name_52500,505100
52600,130,0,5026,Locale_Profile:usericon_name_52600,508700
52700,131,0,5027,Locale_Profile:usericon_name_52700,505200
52800,141,0,5028,Locale_Profile:usericon_name_52800,508800
52900,171,0,5029,Locale_Profile:usericon_name_52900,508900
53000,172,0,5030,Locale_Profile:usericon_name_53000,505300
53100,180,0,5031,Locale_Profile:usericon_name_53100,501100
53200,181,0,5032,Locale_Profile:usericon_name_53200,501200
53300,190,0,5033,Locale_Profile:usericon_name_53300,509000
53400,200,0,5034,Locale_Profile:usericon_name_53400,509100
53500,201,0,5035,Locale_Profile:usericon_name_53500,509200
53600,202,0,5036,Locale_Profile:usericon_name_53600,509300
53700,212,0,5037,Locale_Profile:usericon_name_53700,509400
53800,241,0,5038,Locale_Profile:usericon_name_53800,506600
53900,242,0,5039,Locale_Profile:usericon_name_53900,509500
54000,221,0,5040,Locale_Profile:usericon_name_54000,512900
54100,222,0,5041,Locale_Profile:usericon_name_54100,513000
54200,230,0,5042,Locale_Profile:usericon_name_54200,513100
54300,232,0,5043,Locale_Profile:usericon_name_54300,513200
30100,10,0,3001,Locale_Profile:usericon_name_30100,300100
30200,11,0,3002,Locale_Profile:usericon_name_30200,300400
30300,20,0,3003,Locale_Profile:usericon_name_30300,300500
30500,12,0,3005,Locale_Profile:usericon_name_30500,301400
30600,161,0,3006,Locale_Profile:usericon_name_30600,301100
30900,120,0,3009,Locale_Profile:usericon_name_30900,301200
31000,291,0,3010,Locale_Profile:usericon_name_31000,301300
39900,13,0,3999,Locale_Profile:usericon_name_39900,300600
11300,300,0,1013,Locale_Profile:usericon_name_11300,100100
11400,301,0,1014,Locale_Profile:usericon_name_11400,100200
11500,302,0,1015,Locale_Profile:usericon_name_11500,100400
11600,303,0,1016,Locale_Profile:usericon_name_11600,100500
11700,304,0,1017,Locale_Profile:usericon_name_11700,100700
11800,305,0,1018,Locale_Profile:usericon_name_11800,100800
30700,60,0,3007,Locale_Profile:usericon_name_30700,301700
30800,61,0,3008,Locale_Profile:usericon_name_30800,301800
11000,100,0,1010,Locale_Profile:usericon_name_11000,505500
12300,308,0,1023,Locale_Profile:usericon_name_12300,100900
12400,307,0,1024,Locale_Profile:usericon_name_12400,100600
12500,306,0,1025,Locale_Profile:usericon_name_12500,100300
56600,352,0,5066,Locale_Profile:usericon_name_56600,501700
57000,432,0,5070,Locale_Profile:usericon_name_57000,510200
57400,430,0,5074,Locale_Profile:usericon_name_57400,510300
57500,431,0,5075,Locale_Profile:usericon_name_57500,510400
58500,121,0,5085,Locale_Profile:usericon_name_58500,506400
31100,193,0,3011,Locale_Profile:usericon_name_58400,301900
58700,203,0,5087,Locale_Profile:usericon_name_58700,510500
54400,260,0,5044,Locale_Profile:usericon_name_54400,513300
55500,400,0,5055,Locale_Profile:usericon_name_55500,505600
55900,401,0,5059,Locale_Profile:usericon_name_55900,505700
57800,402,0,5078,Locale_Profile:usericon_name_57800,506100
30400,112,0,1022,Locale_Profile:usericon_name_12200,509700
12000,111,0,1020,Locale_Profile:usericon_name_12000,505400
55000,311,0,5050,Locale_Profile:usericon_name_55000,509800
55100,312,0,5051,Locale_Profile:usericon_name_55100,509900
58900,800,0,5089,Locale_Profile:usericon_name_58900,514800
59000,801,0,5090,Locale_Profile:usericon_name_59000,514900
31200,802,0,3012,Locale_Profile:usericon_name_31200,302000
55400,381,0,5054,Locale_Profile:usericon_name_55400,510000
55600,261,0,5056,Locale_Profile:usericon_name_55600,513400
11200,282,0,1012,Locale_Profile:usericon_name_11200,509600
12600,907,0,1026,Locale_Profile:usericon_name_12600,101000
10700,40,0,1007,Locale_Profile:usericon_name_10700,501300
56100,233,0,5061,Locale_Profile:usericon_name_56100,513500
56900,392,0,5069,Locale_Profile:usericon_name_56900,510100
12700,5006,0,1027,Locale_Profile:usericon_name_56100,101100
50800,270,0,5008,Locale_Profile:usericon_name_50800,508400
50900,271,0,5009,Locale_Profile:usericon_name_50900,508500
54500,280,0,5045,Locale_Profile:usericon_name_54500,510600
56400,132,0,5064,Locale_Profile:usericon_name_56400,510700
57100,14,0,5071,Locale_Profile:usericon_name_57100,501800
56800,380,0,5068,Locale_Profile:usericon_name_56800,510800
57900,350,0,5079,Locale_Profile:usericon_name_57900,501900
56300,351,0,5063,Locale_Profile:usericon_name_56300,301000
59700,15,0,5097,Locale_Profile:usericon_name_59700,510900
59800,353,0,5098,Locale_Profile:usericon_name_59800,502300
59400,810,0,5094,Locale_Profile:usericon_name_59400,515000
59500,811,0,5095,Locale_Profile:usericon_name_59500,515100
59600,812,0,5096,Locale_Profile:usericon_name_59600,302100
54800,321,0,5048,Locale_Profile:usericon_name_54800,502400
59900,450,0,5099,Locale_Profile:usericon_name_59900,506700
510000,451,0,5100,Locale_Profile:usericon_name_510000,506800
58200,33,0,5082,Locale_Profile:usericon_name_58200,502500
510100,470,0,5101,Locale_Profile:usericon_name_510100,513600
510200,224,0,5102,Locale_Profile:usericon_name_510200,513700
58100,192,0,5081,Locale_Profile:usericon_name_58100,506900
510300,194,0,5103,Locale_Profile:usericon_name_510300,511000
510400,62,0,5104,Locale_Profile:usericon_name_510400,511100
510500,225,0,5105,Locale_Profile:usericon_name_510500,513800
59200,382,0,5092,Locale_Profile:usericon_name_59200,511200
12200,281,0,1021,Locale_Profile:usericon_name_12100,511300
54600,310,0,5046,Locale_Profile:usericon_name_54600,511400
510600,313,0,5106,Locale_Profile:usericon_name_510600,502600
510700,500,0,5107,Locale_Profile:usericon_name_510700,507000
510800,820,0,5108,Locale_Profile:usericon_name_510800,515200
510900,821,0,5109,Locale_Profile:usericon_name_510900,515300
301300,822,0,3013,Locale_Profile:usericon_name_301300,302200
511000,43,0,5110,Locale_Profile:usericon_name_511000,502700
511100,550,0,5111,Locale_Profile:usericon_name_511100,511500
56500,330,0,5065,Locale_Profile:usericon_name_56500,513900
55300,361,0,5053,Locale_Profile:usericon_name_55300,507100
511200,501,0,5112,Locale_Profile:usericon_name_511200,507200
511300,314,0,5113,Locale_Profile:usericon_name_511300,511600
511400,195,0,5114,Locale_Profile:usericon_name_511400,511700
511500,551,0,5115,Locale_Profile:usericon_name_511500,511800
511600,283,0,5116,Locale_Profile:usericon_name_511600,511900
511700,284,0,5117,Locale_Profile:usericon_name_511700,512000
57700,391,0,5077,Locale_Profile:usericon_name_57700,507300
58800,390,0,5088,Locale_Profile:usericon_name_58800,502800
511800,830,0,5118,Locale_Profile:usericon_name_511800,515400
511900,831,0,5119,Locale_Profile:usericon_name_511900,515500
512000,832,0,5120,Locale_Profile:usericon_name_512000,515600
301400,833,0,3014,Locale_Profile:usericon_name_301400,302300
54900,272,0,5049,Locale_Profile:usericon_name_54900,512100
512100,403,0,5121,Locale_Profile:usericon_name_512100,507400
512200,580,0,5122,Locale_Profile:usericon_name_512200,502900
300400,240,0,3004,Locale_Profile:usericon_name_30400,512200
512300,226,0,5123,Locale_Profile:usericon_name_512300,514000
512400,511,0,5124,Locale_Profile:usericon_name_512400,514100
512500,514,0,5125,Locale_Profile:usericon_name_512500,514200
512600,411,0,5126,Locale_Profile:usericon_name_512600,507500
512700,183,0,5127,Locale_Profile:usericon_name_512700,503000
512800,182,0,5128,Locale_Profile:usericon_name_512800,503100
512900,16,0,5129,Locale_Profile:usericon_name_512900,503200
11900,290,0,1019,Locale_Profile:usericon_name_11900,507600
513000,354,0,5130,Locale_Profile:usericon_name_513000,503300
513100,355,0,5131,Locale_Profile:usericon_name_513100,503400
513200,834,0,5132,Locale_Profile:usericon_name_513200,515800
513300,835,0,5133,Locale_Profile:usericon_name_513300,515700
301500,836,0,3015,Locale_Profile:usericon_name_301500,302400
513400,412,0,5134,Locale_Profile:usericon_name_513400,507700
513500,520,0,5135,Locale_Profile:usericon_name_513500,512300
513600,521,0,5136,Locale_Profile:usericon_name_513600,512400
513700,513,0,5137,Locale_Profile:usericon_name_513700,514300
513800,162,0,5138,Locale_Profile:usericon_name_513800,507800
513900,590,0,5139,Locale_Profile:usericon_name_513900,507900
514000,581,0,5140,Locale_Profile:usericon_name_514000,503500
514100,41,0,5141,Locale_Profile:usericon_name_514100,503600
514200,850,0,5142,Locale_Profile:usericon_name_514200,515900
514300,851,0,5143,Locale_Profile:usericon_name_514300,516000
301600,852,0,3016,Locale_Profile:usericon_name_301600,302500
514400,532,0,5144,Locale_Profile:usericon_name_514400,503700
514500,234,0,5145,Locale_Profile:usericon_name_514500,514400
514600,502,0,5146,Locale_Profile:usericon_name_514600,508000
514700,93,0,5147,Locale_Profile:usericon_name_514700,503800
514800,94,0,5148,Locale_Profile:usericon_name_514800,503900
514900,95,0,5149,Locale_Profile:usericon_name_514900,504000
515000,143,0,5150,Locale_Profile:usericon_name_515000,512500
515100,315,0,5151,Locale_Profile:usericon_name_515100,512600
515200,840,0,5152,Locale_Profile:usericon_name_515200,516100
515300,841,0,5153,Locale_Profile:usericon_name_515300,516200
301700,842,0,3017,Locale_Profile:usericon_name_301700,302600
515400,23,0,5154,Locale_Profile:usericon_name_515400,504100
515500,223,0,5155,Locale_Profile:usericon_name_515500,514500
515600,262,0,5156,Locale_Profile:usericon_name_515600,514600
515700,331,0,5157,Locale_Profile:usericon_name_515700,514700
515800,74,0,5158,Locale_Profile:usericon_name_515800,504200
515900,75,0,5159,Locale_Profile:usericon_name_515900,504300
516000,73,0,5160,Locale_Profile:usericon_name_516000,504400
30101,10,1,3001,Locale_Profile:usericon_name_30101,300101
30201,11,1,3002,Locale_Profile:usericon_name_30201,300401
51601,30,1,5016,Locale_Profile:usericon_name_51601,500401
51801,70,1,5018,Locale_Profile:usericon_name_51801,500601
50101,102,1,5001,Locale_Profile:usericon_name_50101,504501
52002,72,2,5020,Locale_Profile:usericon_name_52002,500802
50501,90,1,5005,Locale_Profile:usericon_name_50501,500101
50301,210,1,5003,Locale_Profile:usericon_name_50301,508201
50201,140,1,5002,Locale_Profile:usericon_name_50201,508101
51401,150,1,5014,Locale_Profile:usericon_name_51401,504801
56601,352,1,5066,Locale_Profile:usericon_name_56601,501701
53201,181,1,5032,Locale_Profile:usericon_name_53201,501201
52801,141,1,5028,Locale_Profile:usericon_name_52801,508801
51501,22,1,5015,Locale_Profile:usericon_name_51501,500301
50701,170,1,5007,Locale_Profile:usericon_name_50701,500201
52101,80,1,5021,Locale_Profile:usericon_name_51201,504901
53601,202,1,5036,Locale_Profile:usericon_name_53601,509301
50601,160,1,5006,Locale_Profile:usericon_name_50601,504601
53701,212,1,5037,Locale_Profile:usericon_name_53701,509401
57401,430,1,5074,Locale_Profile:usericon_name_57401,510301
58901,800,1,5089,Locale_Profile:usericon_name_58901,514801
12201,112,1,1022,Locale_Profile:usericon_name_12201,509701
50401,191,1,5004,Locale_Profile:usericon_name_50401,508301
50502,90,2,5005,Locale_Profile:usericon_name_50502,500102
11201,282,1,1012,Locale_Profile:usericon_name_11201,509601
53401,200,1,5034,Locale_Profile:usericon_name_53401,509101
51001,142,1,5010,Locale_Profile:usericon_name_51001,508601
52701,131,1,5027,Locale_Profile:usericon_name_52701,505201
30102,10,2,3001,Locale_Profile:usericon_name_30102,300102
52401,101,1,5024,Locale_Profile:usericon_name_52401,505001
53501,201,1,5035,Locale_Profile:usericon_name_53501,509201
57901,350,1,5079,Locale_Profile:usericon_name_57901,501901
54401,260,1,5044,Locale_Profile:usericon_name_54401,513301
51802,70,2,5018,Locale_Profile:usericon_name_51802,500602
