id,group_id,usage_type,slot,table_reference_type,resource_id,costume_index,scenario_character_id,character_custom_id
101003101,1010031,Squad,3,CharacterTable,5006,0,,1003101
101003201,1010032,RoamingNPC,0,CharacterTable,307,0,,0
101003202,1010032,RoamingNPC,0,CharacterTable,300,0,,0
101003203,1010032,RoamingNPC,0,CharacterTable,302,0,,0
101003204,1010032,RoamingNPC,0,CharacterTable,304,0,,0
101003205,1010032,RoamingNPC,0,CharacterTable,306,0,,0
101003206,1010032,RoamingNPC,0,CharacterTable,308,0,,0
101003207,1010032,RoamingNPC,0,CharacterTable,301,0,,0
101003208,1010032,RoamingNPC,0,CharacterTable,303,0,,0
101003209,1010032,RoamingNPC,0,CharacterTable,305,0,,0
101003210,1010032,RoamingNPC,0,CharacterTable,300,0,,0
101003211,1010032,RoamingNPC,0,CharacterTable,302,0,,0
101003212,1010032,RoamingNPC,0,CharacterTable,304,0,,0
101003213,1010032,RoamingNPC,0,CharacterTable,306,0,,0
101003214,1010032,RoamingNPC,0,CharacterTable,308,0,,0
101003215,1010032,RoamingNPC,0,CharacterTable,301,0,,0
101003216,1010032,RoamingNPC,0,CharacterTable,303,0,,0
101003217,1010032,RoamingNPC,0,CharacterTable,305,0,,0
1003301,10033,Squad,3,CharacterTable,470,0,,1003301
1003401,10034,Squad,3,CharacterTable,224,0,,1003401
1003501,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003502,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003503,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003504,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003505,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003506,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003507,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003508,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003509,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003510,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003511,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003512,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003513,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003514,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003515,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003516,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003517,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003518,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003519,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003520,10035,RoamingNPC,0,CharacterTable,300,0,,0
1003601,10036,Squad,3,CharacterTable,300,0,,1003501
1003701,10037,Squad,3,CharacterTable,330,0,,1003601
10161101,101611,Squad,3,CharacterTable,511,0,,0
10161201,101612,Squad,3,CharacterTable,511,0,,10161201
10161301,101613,Squad,3,CharacterTable,511,0,,10161301
10161401,101614,Squad,3,ScenarioCharacterSettingTable,0,-1,cinderella_f,10161401
10191101,101911,Squad,3,CharacterTable,513,0,,10191101
10191201,101912,Squad,3,CharacterTable,513,0,,10191201
10191301,101913,Squad,3,CharacterTable,513,0,,10191301
10191401,101914,Squad,3,CharacterTable,513,0,,10191401
10171101,101711,Squad,3,CharacterTable,182,0,,10171101
