id,name_localkey,description_localkey,skill_icon,skill_ani_number,weapon_type,attack_type,fire_type,shot_count,shot_timing,penetration,projectile_speed,projectile_hp_ratio,projectile_def_ratio,projectile_radius_object,projectile_radius,spot_explosion_range,is_destroyable_projectile,relate_anim,deceleration_rate,casting_time,break_object_hp_raito,delay_time,skill_value_type_01,skill_value_01,skill_value_type_02,skill_value_02,target_character_ratio,target_cover_ratio,target_nothing_ratio,weapon_object_enum,calling_group_id,prefer_target,show_lock_on,target_count,object_position_type,is_using_timeline,control_gauge,cancel_type,linked_parts,break_object/0/name,break_object/0/value,break_object/1/name,break_object/1/value,break_object/10/name,break_object/10/value,break_object/11/name,break_object/11/value,break_object/2/name,break_object/2/value,break_object/3/name,break_object/3/value,break_object/4/name,break_object/4/value,break_object/5/name,break_object/5/value,break_object/6/name,break_object/6/value,break_object/7/name,break_object/7/value,break_object/8/name,break_object/8/value,break_object/9/name,break_object/9/value,control_parts/0/name,control_parts/0/value,control_parts/1/name,control_parts/1/value,control_parts/2/name,control_parts/2/value,control_parts/3/name,control_parts/3/value,control_parts/4/name,control_parts/4/value,control_parts/5/name,control_parts/5/value,move_object/0/name,move_object/0/value,move_object/1/name,move_object/1/value,move_object/2/name,move_object/2/value,move_object/3/name,move_object/3/value,object_position/0/name,object_position/0/value,object_position/1/name,object_position/1/value,object_position/2/name,object_position/2/value,object_position/3/name,object_position/3/value,object_position/4/name,object_position/4/value,object_position/5/name,object_position/5/value,object_resource/0/name,object_resource/0/value,object_resource/1/name,object_resource/1/value
130001,Locale_Skill:sk_name_m_sc3_pe0_ar_ins,Locale_Skill:sk_desc_m_sc3_pe0_ar_metal_ins,attack_default_ar,Shot_01,AR,Metal,Instant,3,None,0,1000,10000,0,0,0,0,False,False,30,0,0,80,Percent,500,None,0,25,25,50,None,0,None,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
130004,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_metal_ins,attack_default_ar,Shot_01,AR,Metal,Instant,1,Sequence,0,1000,10000,0,0,0,0,False,True,0,150,0,50,Percent,5700,None,0,80,20,0,None,0,None,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100001,Locale_Skill:sk_name_swaord_Shot_01,Locale_Skill:sk_desc_swaord_None_Shot_01,buff_attack_up,Shot_01,AR,None,Instant,1,Concurrence,1,0,0,0,0,0,0,False,True,0,300,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100002,Locale_Skill:sk_name_waller_Shot_01,Locale_Skill:sk_desc_waller_None_Shot_01,buff_defence_up,Shot_01,AR,None,Instant,1,Concurrence,1,0,0,0,0,0,0,False,True,0,500,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100003,Locale_Skill:sk_name_atkdown_Shot_01,Locale_Skill:sk_desc_atkdown_None_Shot_01,debuff_atk_down,Shot_01,AR,None,Instant,1,Concurrence,1,0,0,0,0,0,0,False,True,0,500,0,10,Percent,0,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100004,Locale_Skill:sk_name_defdown_Shot_01,Locale_Skill:sk_desc_defdown_None_Shot_01,debuff_def_down,Shot_01,AR,None,Instant,1,Concurrence,1,0,0,0,0,0,0,False,True,0,300,0,10,Percent,0,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100005,Locale_Skill:sk_name_heal_Shot_01,Locale_Skill:sk_desc_heal_None_Shot_01,heal,Shot_01,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,True,0,300,0,10,Percent,0,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100006,Locale_Skill:sk_name_flower_Shot_02,Locale_Skill:sk_desc_flower_None_Shot_02,passive_heal_down,Shot_02,AR,None,Instant,1,Concurrence,0,0,0,0,0,0,0,False,True,0,150,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100007,Locale_Skill:sk_name_berserker_Shot_03,Locale_Skill:sk_desc_berserker_None_Shot_03,buff_berserk,Shot_03,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,150,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100008,Locale_Skill:sk_name_barbell_Shot_03,Locale_Skill:sk_desc_barbell_None_Shot_03,passive_def_up,Shot_03,AR,None,Instant,1,Concurrence,0,0,0,0,0,0,0,False,True,0,150,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100009,Locale_Skill:sk_name_sphere_Shot_01,Locale_Skill:sk_desc_sphere_None_Shot_01,dead_bomb_attack,Shot_01,AR,None,Range,1,Sequence,0,0,0,0,0,0,0,False,True,0,0,0,0,Percent,0,Integer,1500,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100010,Locale_Skill:sk_name_heal_Shot_01,Locale_Skill:sk_desc_heal_None_Shot_01,heal,Shot_01,AR,None,Range,1,Sequence,0,0,0,0,0,0,0,False,True,0,300,0,0,Percent,0,Integer,1000,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100011,Locale_Skill:sk_name_f_sc1_pe0_ar_ins,Locale_Skill:sk_desc_f_sc1_pe0_ar_none_ins,attack_default_ar,Shot_01,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,True,0,100,0,0,Percent,400,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100012,Locale_Skill:sk_name_atkdown_Shot_01,Locale_Skill:sk_desc_atkdown_None_Shot_01,debuff_atk_down,Shot_01,AR,None,Instant,1,Concurrence,1,0,0,0,0,0,0,False,True,0,100,0,0,Percent,0,None,0,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100013,Locale_Skill:sk_name_energydrain_Shot_01,Locale_Skill:sk_desc_energydrain_None_Shot_01,buff_drain_hp,Shot_01,AR,None,Instant,1,Concurrence,0,0,0,0,0,0,0,False,True,0,150,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100014,Locale_Skill:sk_name_sniper_Shot_01,Locale_Skill:sk_desc_sniper_None_Shot_01,attack_sniper_move,Shot_01,SR,Water,Instant,1,Concurrence,0,0,0,0,0,0,0,False,True,0,350,0,50,Percent,22900,None,0,80,20,0,Weapon_object_01,0,Random,True,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100015,Locale_Skill:sk_name_hitshield_Shot_01,Locale_Skill:sk_desc_hitshield_None_Shot_01,shield_move,Shot_01,AR,None,Instant,1,Concurrence,0,0,0,0,0,0,0,False,True,0,150,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100016,,,,Shot_02,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,True,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100017,Locale_Skill:sk_name_chargetimeup_Shot_01,Locale_Skill:sk_desc_chargetimeup_None_Shot_01,debuff_shot_charge_time,Shot_04,AR,None,InstantAll,1,Concurrence,1,0,0,0,0,0,0,False,True,0,500,0,10,Percent,0,None,0,100,0,0,Weapon_object_03,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100018,Locale_Skill:sk_name_re_porter_Shot_05,Locale_Skill:sk_desc_re_porter_Shot_05,buff_attack_up,Shot_01,AR,None,Instant,1,Concurrence,0,0,0,0,0,0,0,False,True,0,150,0,10,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100019,Locale_Skill:sk_name_battery_Shot_01,Locale_Skill:sk_desc_battery_None_Shot_01,silence,Shot_02,AR,None,Range,1,Concurrence,1,0,0,0,0,0,0,False,False,0,0,0,10,Percent,0,Integer,1000,100,0,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100020,Locale_Skill:sk_name_battery_Shot_02,Locale_Skill:sk_desc_battery_None_Shot_02,dead_bomb_def_debuff,Shot_01,AR,None,Instant,1,Concurrence,1,0,0,0,0,0,0,False,True,0,0,0,10,Percent,0,None,0,0,100,0,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100021,,,,Shot_02,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100022,,,,Shot_30,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100023,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_None_Shot_01,shield_move,Shot_01,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100024,Locale_Skill:sk_desc_wheel_None_Shot_01,Locale_Skill:sk_desc_incelementdmg_None_Shot_02,IncElementDmg,Shot_02,AR,None,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,200,0,0,Percent,0,None,0,0,0,100,Weapon_object_02,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100025,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Fire_Shot_01,shield_move,Shot_01,AR,Fire,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100026,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Water_Shot_01,shield_move,Shot_01,AR,Water,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
100027,Locale_Skill:sk_name_immuneotherelement_Shot_01,Locale_Skill:sk_desc_immuneotherelement_Wind_Shot_01,shield_move,Shot_01,AR,Wind,Instant,1,Sequence,0,0,0,0,0,0,0,False,False,0,0,0,0,Percent,0,None,0,0,0,100,Weapon_object_01,0,Random,False,0,None,False,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,object_position,0,object_position,0,object_position,0,,,,,,,,,,
