id,wave_group_id,order,start_delay,spawn_monster_id,spawn_count,spawn_delay,min_wave_point_order,max_wave_point_order,spawn_type,wave_limit_monster
90010101,900101,1,0,1065260029,1,24000,4,4,InOrder,3
90010102,900101,2,34000,1065260029,1,24000,6,6,InOrder,3
90010103,900101,3,58000,1165260029,1,48000,5,5,InOrder,3
90010104,900101,4,87000,1245240029,1,72000,5,5,InOrder,3
90010105,900101,5,39000,1065270029,1,24000,1,1,InOrder,3
90010106,900101,6,34000,1065270029,1,24000,3,3,InOrder,3
90010107,900101,7,58000,1165270029,1,48000,2,2,InOrder,3
90010108,900101,8,178000,1165260029,1,48000,2,2,InOrder,3
90010109,900101,9,34000,1065270029,3,24000,1,3,InOrder,2
90020101,900201,1,0,1045240029,3,12000,4,6,InOrder,5
90020102,900201,2,34000,1145240029,1,24000,5,5,InOrder,5
90020103,900201,3,22000,1045240029,3,12000,6,4,InOrder,5
90020104,900201,4,34000,1145240029,1,24000,5,5,InOrder,5
90020105,900201,5,51000,1245240029,1,36000,5,5,InOrder,5
90020106,900201,6,22000,1045240029,3,12000,4,6,InOrder,5
90020107,900201,7,27000,1045250029,3,12000,1,3,InOrder,5
90020108,900201,8,34000,1145250029,1,24000,2,2,InOrder,5
90020109,900201,9,22000,1045250029,3,12000,3,1,InOrder,5
90020110,900201,10,34000,1145250029,1,24000,2,2,InOrder,5
90020111,900201,11,142000,1045250029,3,12000,4,6,InOrder,5
90020112,900201,12,34000,1145250029,1,24000,5,5,InOrder,5
90020113,900201,13,22000,1045250029,3,12000,6,4,InOrder,5
90020114,900201,14,34000,1145250029,1,24000,5,5,InOrder,5
90020115,900201,15,51000,1245240029,1,36000,2,2,InOrder,5
90020116,900201,16,22000,1045250029,3,12000,1,3,InOrder,5
90020117,900201,17,27000,1045240029,3,12000,1,3,InOrder,5
90020118,900201,18,34000,1145240029,1,24000,2,2,InOrder,5
90020119,900201,19,22000,1045240029,3,12000,3,1,InOrder,5
90020120,900201,20,34000,1145240029,1,24000,2,2,InOrder,4
90020121,900201,21,154000,1145240029,1,24000,1,1,InOrder,5
90020122,900201,22,34000,1145250029,1,24000,3,3,InOrder,5
90020123,900201,23,22000,1045240029,3,12000,1,3,InOrder,5
90020124,900201,24,51000,1245240029,1,36000,5,5,InOrder,5
90020125,900201,25,22000,1045240029,3,12000,4,6,InOrder,5
90020126,900201,26,39000,1145250029,1,24000,4,4,InOrder,5
90020127,900201,27,34000,1145240029,1,24000,6,6,InOrder,5
90020128,900201,28,22000,1045250029,3,12000,4,6,InOrder,5
90020129,900201,29,142000,1045250029,3,12000,4,6,InOrder,5
90020130,900201,30,34000,1145250029,1,24000,5,5,InOrder,5
90020131,900201,31,22000,1045250029,3,12000,6,4,InOrder,5
90020132,900201,32,34000,1145250029,1,24000,5,5,InOrder,3
10010101,100101,1,0,1065260229,3,12000,7,9,InOrder,5
10010102,100101,2,34000,1165270229,1,24000,8,8,InOrder,5
10010103,100101,3,22000,1065260229,3,12000,9,7,InOrder,5
10010104,100101,4,34000,1165270229,1,24000,8,8,InOrder,5
10010105,100101,5,51000,1255250229,1,36000,8,8,InOrder,5
10010106,100101,6,22000,1065270229,3,12000,7,9,InOrder,5
10010107,100101,7,27000,1065270229,3,12000,4,6,InOrder,5
10010108,100101,8,34000,1165260229,1,24000,5,5,InOrder,5
10010109,100101,9,22000,1065270229,3,12000,6,4,InOrder,5
10010110,100101,10,34000,1165260229,1,24000,5,5,InOrder,5
10010111,100101,11,142000,1065260229,3,12000,7,9,InOrder,5
10010112,100101,12,34000,1165270229,1,24000,8,8,InOrder,5
10010113,100101,13,22000,1065260229,3,12000,9,7,InOrder,5
10010114,100101,14,34000,1165270229,1,24000,8,8,InOrder,5
10010115,100101,15,51000,1255250229,1,36000,5,5,InOrder,5
10010116,100101,16,22000,1065260229,3,12000,4,6,InOrder,5
10010117,100101,17,27000,1065270229,3,12000,4,6,InOrder,5
10010118,100101,18,34000,1165260229,1,24000,5,5,InOrder,5
10010119,100101,19,22000,1065270229,3,12000,6,4,InOrder,5
10010120,100101,20,34000,1165260229,1,24000,5,5,InOrder,5
10010121,100101,21,142000,1065270229,1,12000,4,4,InOrder,5
10010122,100101,22,34000,1165260229,1,24000,6,6,InOrder,5
10010123,100101,23,22000,1065270229,3,12000,4,6,InOrder,5
10010124,100101,24,51000,1255250229,1,36000,8,8,InOrder,5
10010125,100101,25,22000,1065260229,3,12000,7,9,InOrder,5
10010126,100101,26,39000,1165270229,1,24000,7,7,InOrder,5
10010127,100101,27,34000,1165260229,1,24000,9,9,InOrder,5
10010128,100101,28,22000,1065260229,3,12000,7,9,InOrder,5
10010129,100101,29,142000,1065270229,3,12000,7,9,InOrder,5
10010130,100101,30,34000,1165270229,1,24000,8,8,InOrder,5
10010131,100101,31,22000,1065270229,3,12000,9,7,InOrder,5
10010132,100101,32,34000,1165270229,1,24000,8,8,InOrder,3
10010201,100102,1,0,1065260229,3,12000,7,9,InOrder,5
10010202,100102,2,34000,1165270229,1,24000,8,8,InOrder,5
10010203,100102,3,22000,1065260229,3,12000,9,7,InOrder,5
10010204,100102,4,34000,1165270229,1,24000,8,8,InOrder,5
10010205,100102,5,51000,1255250229,1,36000,8,8,InOrder,5
10010206,100102,6,34000,1165270229,1,24000,7,7,InOrder,5
10010207,100102,7,34000,1165270229,1,24000,9,9,InOrder,5
10010208,100102,8,27000,1065270229,3,12000,4,6,InOrder,5
10010209,100102,9,34000,1165260229,1,24000,5,5,InOrder,5
10010210,100102,10,22000,1065270229,3,12000,6,4,InOrder,5
10010211,100102,11,34000,1165260229,1,24000,5,5,InOrder,5
10010212,100102,12,102000,1065260229,3,12000,7,9,InOrder,5
10010213,100102,13,34000,1165270229,1,24000,8,8,InOrder,5
10010214,100102,14,22000,1065260229,3,12000,9,7,InOrder,5
10010215,100102,15,34000,1165270229,1,24000,8,8,InOrder,5
10010216,100102,16,51000,1255250229,1,36000,1,1,InOrder,5
10010217,100102,17,46000,1255250229,1,36000,3,3,InOrder,5
10010218,100102,18,22000,1065260229,3,12000,1,3,InOrder,5
10010219,100102,19,27000,1065270229,3,12000,1,3,InOrder,5
10010220,100102,20,34000,1165260229,1,24000,2,2,InOrder,5
10010221,100102,21,22000,1065270229,3,12000,3,1,InOrder,5
10010222,100102,22,34000,1165260229,1,24000,2,2,InOrder,5
10010223,100102,23,114000,1165270229,1,24000,4,4,InOrder,5
10010224,100102,24,34000,1165260229,1,24000,6,6,InOrder,5
10010225,100102,25,22000,1065270229,3,12000,4,6,InOrder,5
10010226,100102,26,51000,1255250229,1,36000,4,4,InOrder,5
10010227,100102,27,46000,1255250229,1,36000,6,6,InOrder,5
10010228,100102,28,22000,1045240229,3,12000,4,6,InOrder,5
10010229,100102,29,39000,1165270229,1,24000,7,7,InOrder,5
10010230,100102,30,34000,1165260229,1,24000,9,9,InOrder,5
10010231,100102,31,22000,1065260229,3,12000,7,9,InOrder,5
10010232,100102,32,102000,1065270229,3,12000,7,9,InOrder,5
10010233,100102,33,34000,1165270229,1,24000,8,8,InOrder,5
10010234,100102,34,22000,1065270229,3,12000,9,7,InOrder,5
10010235,100102,35,34000,1165270229,1,24000,8,8,InOrder,5
10010236,100102,36,51000,1255250229,1,36000,2,2,InOrder,5
10010237,100102,37,34000,1145240229,1,24000,1,1,InOrder,5
10010238,100102,38,34000,1145240229,1,24000,3,3,InOrder,3
10010301,100103,1,0,1065260229,3,12000,7,9,InOrder,5
10010302,100103,2,34000,1165270229,1,24000,8,8,InOrder,5
10010303,100103,3,34000,1165260229,3,24000,9,7,InOrder,5
10010304,100103,4,51000,1255250229,1,36000,7,7,InOrder,5
10010305,100103,5,46000,1255250229,1,36000,9,9,InOrder,5
10010306,100103,6,22000,1065270229,3,12000,7,9,InOrder,5
10010307,100103,7,27000,1065270229,3,12000,1,3,InOrder,5
10010308,100103,8,34000,1165260229,1,24000,2,2,InOrder,5
10010309,100103,9,34000,1165270229,3,24000,3,1,InOrder,5
10010310,100103,10,62000,1065260229,3,12000,4,6,InOrder,5
10010311,100103,11,34000,1165270229,1,24000,5,5,InOrder,5
10010312,100103,12,34000,1165260229,3,24000,6,4,InOrder,5
10010313,100103,13,51000,1255250229,1,36000,4,4,InOrder,5
10010314,100103,14,46000,1255250229,1,36000,6,6,InOrder,5
10010315,100103,15,22000,1065260229,3,12000,4,6,InOrder,5
10010316,100103,16,27000,1065270229,3,12000,10,12,InOrder,5
10010317,100103,17,34000,1165260229,1,24000,11,11,InOrder,5
10010318,100103,18,34000,1165270229,3,24000,12,10,InOrder,5
10010319,100103,19,62000,1065270229,1,12000,1,1,InOrder,5
10010320,100103,20,22000,1065270229,1,12000,3,3,InOrder,5
10010321,100103,21,34000,1165260229,3,24000,1,3,InOrder,5
10010322,100103,22,51000,1255250229,1,36000,1,1,InOrder,5
10010323,100103,23,46000,1255250229,1,36000,3,3,InOrder,5
10010324,100103,24,22000,1045240229,3,12000,1,3,InOrder,5
10010325,100103,25,27000,1065270229,1,12000,4,4,InOrder,5
10010326,100103,26,22000,1065270229,1,12000,6,6,InOrder,5
10010327,100103,27,34000,1165260229,3,24000,4,6,InOrder,5
10010328,100103,28,62000,1065270229,3,12000,4,6,InOrder,5
10010329,100103,29,34000,1165270229,1,24000,5,5,InOrder,5
10010330,100103,30,34000,1165270229,3,24000,6,4,InOrder,5
10010331,100103,31,51000,1255250229,1,36000,1,1,InOrder,5
10010332,100103,32,46000,1255250229,1,36000,3,3,InOrder,5
10010333,100103,33,22000,1045240229,3,12000,1,3,InOrder,3
10020101,100201,1,0,1045241029,3,12000,1,3,InOrder,5
10020102,100201,2,34000,1145251029,1,24000,2,2,InOrder,5
10020103,100201,3,22000,1045241029,3,12000,3,1,InOrder,5
10020104,100201,4,34000,1145251029,1,24000,2,2,InOrder,5
10020105,100201,5,51000,1255271029,1,36000,2,2,InOrder,5
10020106,100201,6,22000,1045251029,3,12000,1,3,InOrder,5
10020107,100201,7,27000,1045251029,3,12000,7,9,InOrder,5
10020108,100201,8,34000,1145241029,1,24000,8,8,InOrder,5
10020109,100201,9,22000,1045251029,3,12000,9,7,InOrder,5
10020110,100201,10,34000,1145241029,1,24000,8,8,InOrder,5
10020111,100201,11,142000,1045241029,3,12000,1,3,InOrder,5
10020112,100201,12,34000,1145251029,1,24000,2,2,InOrder,5
10020113,100201,13,22000,1045241029,3,12000,3,1,InOrder,5
10020114,100201,14,34000,1145251029,1,24000,2,2,InOrder,5
10020115,100201,15,51000,1255271029,1,36000,8,8,InOrder,5
10020116,100201,16,22000,1045241029,3,12000,7,9,InOrder,5
10020117,100201,17,27000,1045251029,3,12000,7,9,InOrder,5
10020118,100201,18,34000,1145241029,1,24000,8,8,InOrder,5
10020119,100201,19,22000,1045251029,3,12000,9,7,InOrder,5
10020120,100201,20,34000,1145241029,1,24000,8,8,InOrder,5
10020121,100201,21,142000,1045251029,1,12000,7,7,InOrder,5
10020122,100201,22,34000,1145241029,1,24000,9,9,InOrder,5
10020123,100201,23,22000,1045251029,3,12000,7,9,InOrder,5
10020124,100201,24,51000,1255271029,1,36000,2,2,InOrder,5
10020125,100201,25,22000,1045241029,3,12000,1,3,InOrder,5
10020126,100201,26,39000,1145251029,1,24000,1,1,InOrder,5
10020127,100201,27,34000,1145241029,1,24000,3,3,InOrder,5
10020128,100201,28,22000,1045241029,3,12000,1,3,InOrder,5
10020129,100201,29,142000,1045251029,3,12000,1,3,InOrder,5
10020130,100201,30,34000,1145251029,1,24000,2,2,InOrder,5
10020131,100201,31,22000,1045251029,3,12000,3,1,InOrder,5
10020132,100201,32,34000,1145251029,1,24000,2,2,InOrder,3
10020201,100202,1,0,1045241029,3,12000,1,3,InOrder,5
10020202,100202,2,34000,1145251029,1,24000,2,2,InOrder,5
10020203,100202,3,22000,1045241029,3,12000,3,1,InOrder,5
10020204,100202,4,34000,1145251029,1,24000,2,2,InOrder,5
10020205,100202,5,51000,1255271029,1,36000,2,2,InOrder,5
10020206,100202,6,34000,1145251029,1,24000,1,1,InOrder,5
10020207,100202,7,34000,1145251029,1,24000,3,3,InOrder,5
10020208,100202,8,27000,1045251029,3,12000,7,9,InOrder,5
10020209,100202,9,34000,1145241029,1,24000,8,8,InOrder,5
10020210,100202,10,22000,1045251029,3,12000,9,7,InOrder,5
10020211,100202,11,34000,1145241029,1,24000,8,8,InOrder,5
10020212,100202,12,102000,1045241029,3,12000,1,3,InOrder,5
10020213,100202,13,34000,1145251029,1,24000,2,2,InOrder,5
10020214,100202,14,22000,1045241029,3,12000,3,1,InOrder,5
10020215,100202,15,34000,1145251029,1,24000,2,2,InOrder,5
10020216,100202,16,51000,1255271029,1,36000,10,10,InOrder,5
10020217,100202,17,46000,1255271029,1,36000,12,12,InOrder,5
10020218,100202,18,22000,1045241029,3,12000,10,12,InOrder,5
10020219,100202,19,27000,1045251029,3,12000,10,12,InOrder,5
10020220,100202,20,34000,1145241029,1,24000,11,11,InOrder,5
10020221,100202,21,22000,1045251029,3,12000,12,10,InOrder,5
10020222,100202,22,34000,1145241029,1,24000,11,11,InOrder,5
10020223,100202,23,114000,1145251029,1,24000,7,7,InOrder,5
10020224,100202,24,34000,1145241029,1,24000,9,9,InOrder,5
10020225,100202,25,22000,1045251029,3,12000,7,9,InOrder,5
10020226,100202,26,51000,1255271029,1,36000,7,7,InOrder,5
10020227,100202,27,46000,1255271029,1,36000,9,9,InOrder,5
10020228,100202,28,22000,1045241029,3,12000,7,9,InOrder,5
10020229,100202,29,39000,1145251029,1,24000,1,1,InOrder,5
10020230,100202,30,34000,1145241029,1,24000,3,3,InOrder,5
10020231,100202,31,22000,1045241029,3,12000,1,3,InOrder,5
10020232,100202,32,102000,1045251029,3,12000,1,3,InOrder,5
10020233,100202,33,34000,1145251029,1,24000,2,2,InOrder,5
10020234,100202,34,22000,1045251029,3,12000,3,1,InOrder,5
10020235,100202,35,34000,1145251029,1,24000,2,2,InOrder,5
10020236,100202,36,51000,1255271029,1,36000,11,11,InOrder,5
10020237,100202,37,34000,1145241029,1,24000,10,10,InOrder,5
10020238,100202,38,34000,1145241029,1,24000,12,12,InOrder,3
10020301,100203,1,0,1045241029,3,12000,1,3,InOrder,5
10020302,100203,2,34000,1145251029,1,24000,2,2,InOrder,5
10020303,100203,3,34000,1145241029,3,24000,3,1,InOrder,5
10020304,100203,4,51000,1255271029,1,36000,1,1,InOrder,5
10020305,100203,5,46000,1255271029,1,36000,3,3,InOrder,5
10020306,100203,6,22000,1045251029,3,12000,1,3,InOrder,5
10020307,100203,7,27000,1045251029,3,12000,7,9,InOrder,5
10020308,100203,8,34000,1145241029,1,24000,8,8,InOrder,5
10020309,100203,9,34000,1145251029,3,24000,9,7,InOrder,5
10020310,100203,10,62000,1045241029,3,12000,4,6,InOrder,5
10020311,100203,11,34000,1145251029,1,24000,5,5,InOrder,5
10020312,100203,12,34000,1145241029,3,24000,6,4,InOrder,5
10020313,100203,13,51000,1255271029,1,36000,4,4,InOrder,5
10020314,100203,14,46000,1255271029,1,36000,6,6,InOrder,5
10020315,100203,15,22000,1045241029,3,12000,4,6,InOrder,5
10020316,100203,16,27000,1045251029,3,12000,10,12,InOrder,5
10020317,100203,17,34000,1145241029,1,24000,11,11,InOrder,5
10020318,100203,18,34000,1145251029,3,24000,12,10,InOrder,5
10020319,100203,19,62000,1045251029,1,12000,7,7,InOrder,5
10020320,100203,20,22000,1045251029,1,12000,9,9,InOrder,5
10020321,100203,21,34000,1145241029,3,24000,7,9,InOrder,5
10020322,100203,22,51000,1255271029,1,36000,7,7,InOrder,5
10020323,100203,23,46000,1255271029,1,36000,9,9,InOrder,5
10020324,100203,24,22000,1045241029,3,12000,7,9,InOrder,5
10020325,100203,25,27000,1045251029,1,12000,1,1,InOrder,5
10020326,100203,26,22000,1045251029,1,12000,3,3,InOrder,5
10020327,100203,27,34000,1145241029,3,24000,1,3,InOrder,5
10020328,100203,28,62000,1045251029,3,12000,1,3,InOrder,5
10020329,100203,29,34000,1145251029,1,24000,2,2,InOrder,5
10020330,100203,30,34000,1145251029,3,24000,3,1,InOrder,5
10020331,100203,31,51000,1255271029,1,36000,10,10,InOrder,5
10020332,100203,32,46000,1255271029,1,36000,12,12,InOrder,5
10020333,100203,33,22000,1045241029,3,12000,10,12,InOrder,3
10030101,100301,1,0,1055280129,2,12000,4,4,InOrder,5
10030102,100301,2,22000,1055280129,2,12000,6,6,InOrder,5
10030103,100301,3,34000,1155290129,1,24000,5,5,InOrder,5
10030104,100301,4,22000,1055280129,3,12000,6,4,InOrder,5
10030105,100301,5,34000,1155290129,1,24000,5,5,InOrder,5
10030106,100301,6,51000,1265290129,1,36000,5,5,InOrder,5
10030107,100301,7,22000,1055290129,3,12000,4,6,InOrder,5
10030108,100301,8,27000,1055290129,2,12000,10,10,InOrder,5
10030109,100301,9,22000,1055290129,2,12000,12,12,InOrder,5
10030110,100301,10,34000,1155280129,1,24000,11,11,InOrder,5
10030111,100301,11,22000,1055290129,3,12000,12,10,InOrder,5
10030112,100301,12,34000,1155280129,1,24000,11,11,InOrder,5
10030113,100301,13,142000,1055280129,2,12000,4,4,InOrder,5
10030114,100301,14,22000,1055280129,2,12000,6,6,InOrder,5
10030115,100301,15,34000,1155290129,1,24000,5,5,InOrder,5
10030116,100301,16,22000,1055280129,3,12000,6,4,InOrder,5
10030117,100301,17,34000,1155290129,1,24000,5,5,InOrder,5
10030118,100301,18,51000,1265290129,1,36000,11,11,InOrder,5
10030119,100301,19,22000,1055280129,3,12000,10,12,InOrder,5
10030120,100301,20,27000,1055290129,2,12000,10,10,InOrder,5
10030121,100301,21,22000,1055290129,2,12000,12,12,InOrder,5
10030122,100301,22,34000,1155280129,1,24000,11,11,InOrder,5
10030123,100301,23,22000,1055290129,3,12000,12,10,InOrder,5
10030124,100301,24,34000,1155280129,1,24000,11,11,InOrder,5
10030125,100301,25,142000,1055290129,1,12000,10,10,InOrder,5
10030126,100301,26,34000,1155280129,1,24000,12,12,InOrder,5
10030127,100301,27,22000,1055290129,3,12000,10,12,InOrder,5
10030128,100301,28,51000,1265290129,1,36000,5,5,InOrder,5
10030129,100301,29,22000,1055280129,3,12000,4,6,InOrder,5
10030130,100301,30,39000,1155290129,1,24000,4,4,InOrder,5
10030131,100301,31,34000,1155280129,1,24000,6,6,InOrder,5
10030132,100301,32,22000,1055280129,3,12000,4,6,InOrder,5
10030133,100301,33,142000,1055290129,3,12000,4,6,InOrder,5
10030134,100301,34,34000,1155290129,1,24000,5,5,InOrder,5
10030135,100301,35,22000,1055290129,3,12000,6,4,InOrder,5
10030136,100301,36,34000,1155290129,1,24000,5,5,InOrder,3
10030201,100302,1,0,1055280129,2,12000,4,6,InOrder,5
10030202,100302,2,22000,1055280129,1,12000,6,6,InOrder,5
10030203,100302,3,34000,1155290129,1,24000,5,5,InOrder,5
10030204,100302,4,22000,1055280129,3,12000,6,4,InOrder,5
10030205,100302,5,34000,1155290129,1,24000,5,5,InOrder,5
10030206,100302,6,51000,1265290129,1,36000,5,5,InOrder,5
10030207,100302,7,34000,1155290129,1,24000,4,4,InOrder,5
