id,group_id,raw_order,fallable_tile,tile_O2_use_spawner_group_id,tile_01_use_object_id,tile_02_use_object_id,tile_03_use_object_id,tile_05_use_object_id,tile_06_use_object_id,tile_07_use_object_id,tile_O1_use_spawner_group_id,tile_04_use_object_id,tile_resource/0,tile_resource/1
1,10101,10,False,301.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_1,
2,10101,9,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
3,10101,8,False,,10121.0,11011.0,10121.0,10121.0,11431.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
4,10101,7,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
5,10101,6,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
6,10101,5,False,,,,,,,,301.0,,dragondungeonrun_ingame_tile_land_normal_rock_1,
7,10101,4,False,,,,10121.0,10121.0,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
8,10101,3,False,,,,10121.0,10121.0,,,,11431.0,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
9,10101,2,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
10,10101,1,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
11,10102,10,False,,,,,,,,201.0,,dragondungeonrun_ingame_tile_land_normal_rock_1,
12,10102,9,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
13,10102,8,False,,10121.0,11431.0,10121.0,10121.0,11011.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
14,10102,7,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
15,10102,6,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
16,10102,5,False,,,,,,,,201.0,,dragondungeonrun_ingame_tile_land_normal_rock_1,
17,10102,4,False,,,,10121.0,10121.0,,,,10121.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
18,10102,3,False,,,,10121.0,10121.0,,,,11011.0,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
19,10102,2,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
20,10102,1,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
21,10201,10,False,,,,,,,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
22,10201,9,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
23,10201,8,False,,10121.0,11431.0,10121.0,10121.0,11011.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
24,10201,7,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
25,10201,6,False,301.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_1,
26,10201,5,False,,,,,,,,301.0,,dragondungeonrun_ingame_tile_land_normal_rock_1,
27,10201,4,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
28,10201,3,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
29,10201,2,False,,10121.0,11011.0,10121.0,10121.0,11431.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
30,10201,1,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
31,10202,10,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
32,10202,9,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
33,10202,8,False,,10121.0,11011.0,10121.0,10121.0,11431.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
34,10202,7,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
35,10202,6,False,,,,,,,,201.0,,dragondungeonrun_ingame_tile_land_normal_rock_1,
36,10202,5,False,301.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_1,
37,10202,4,False,,,,,,,,502.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
38,10202,3,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
39,10202,2,False,,10121.0,11011.0,10121.0,10121.0,11431.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
40,10202,1,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
41,10203,10,False,,,,,,,,501.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
42,10203,9,False,,10131.0,10131.0,10131.0,10131.0,10131.0,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
43,10203,8,False,,10131.0,11431.0,10131.0,10131.0,11011.0,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
44,10203,7,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
45,10203,6,False,206.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_2_with_frost,
46,10203,5,False,,,,,,,,307.0,,dragondungeonrun_ingame_tile_land_normal_rock_2_with_frost,
47,10203,4,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
48,10203,3,False,,10131.0,10131.0,10131.0,10131.0,10131.0,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
49,10203,2,False,,10131.0,11011.0,10131.0,10131.0,11431.0,10131.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
50,10203,1,False,,,,,,,,507.0,,dragondungeonrun_ingame_tile_land_normal_solid_2_with_frost,
51,10301,10,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
52,10301,9,False,,10121.0,11011.0,,,11431.0,10121.0,,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
53,10301,8,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
54,10301,7,False,301.0,,,,,11412.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
55,10301,6,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
56,10301,5,True,103.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
57,10301,4,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
58,10301,3,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
59,10301,2,False,,10121.0,11011.0,10121.0,10121.0,11431.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
60,10301,1,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
61,10302,10,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
62,10302,9,False,,10121.0,11011.0,,,11431.0,10121.0,,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
63,10302,8,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
64,10302,7,False,,,,,,11412.0,,301.0,,dragondungeonrun_ingame_tile_land_normal_solid_2,
65,10302,6,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_2,
66,10302,5,True,104.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
67,10302,4,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
68,10302,3,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
69,10302,2,False,,10121.0,11431.0,10121.0,10121.0,11011.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
70,10302,1,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_2,
71,10303,10,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
72,10303,9,False,,10121.0,11011.0,,,11431.0,10121.0,,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
73,10303,8,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
74,10303,7,False,301.0,,,,,11412.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
75,10303,6,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
76,10303,5,True,103.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
77,10303,4,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
78,10303,3,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
79,10303,2,False,,10121.0,11011.0,10121.0,10121.0,11431.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
80,10303,1,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
81,10304,10,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
82,10304,9,False,,10121.0,11011.0,,,11431.0,10121.0,,11211.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
83,10304,8,False,,10121.0,10121.0,,,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
84,10304,7,False,,,,,,11412.0,,301.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,
85,10304,6,False,,10411.0,10411.0,10411.0,10411.0,10411.0,10411.0,,10411.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
86,10304,5,True,104.0,,,,,,,,,dragondungeonrun_ingame_tile_water_top,
87,10304,4,True,,,,,,,,103.0,,dragondungeonrun_ingame_tile_water_normal,
88,10304,3,False,,10121.0,10121.0,10121.0,10121.0,10121.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
89,10304,2,False,,10121.0,11431.0,10121.0,10121.0,11011.0,10121.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
90,10304,1,False,,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
91,10401,10,False,201.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_1,
92,10401,9,False,,10141.0,10141.0,10141.0,10141.0,10141.0,10141.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
93,10401,8,False,,10141.0,11011.0,10141.0,10141.0,11431.0,10141.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
94,10401,7,False,,,,,,,,505.0,,dragondungeonrun_ingame_tile_land_normal_solid_1,dragondungeonrun_ingame_tile_land_normal_solid_B
95,10401,6,False,,,10131.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
96,10401,5,False,,,,,,,,201.0,,dragondungeonrun_ingame_tile_land_normal_rock_1,
97,10401,4,False,,,,10141.0,10141.0,,,,10141.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
98,10401,3,False,,,,10141.0,10141.0,,,,11431.0,dragondungeonrun_ingame_tile_land_normal_solid_1,
99,10401,2,False,505.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
100,10401,1,False,,,10131.0,,,10131.0,,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
101,10402,10,False,201.0,,,,,,,,,dragondungeonrun_ingame_tile_land_normal_rock_1,
102,10402,9,False,,10141.0,10141.0,10141.0,10141.0,10141.0,10141.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
103,10402,8,False,,10141.0,11431.0,10141.0,10141.0,11431.0,10141.0,,,dragondungeonrun_ingame_tile_land_normal_solid_1,
