id,monster_model_id,parts_name_localkey,damage_hp_ratio,hp_ratio,defence_ratio,destroy_after_anim,destroy_after_movable,passive_skill_id,visible_hp,linked_parts_id,parts_type,energy_resist_ratio,metal_resist_ratio,bio_resist_ratio,attack_ratio,parts_skin,monster_destroy_anim_trigger,is_main_part,is_parts_damage_able,parts_object/0/name,parts_object/0/value,parts_object/1/name,parts_object/1/value,parts_object/10/name,parts_object/10/value,parts_object/11/name,parts_object/11/value,parts_object/2/name,parts_object/2/value,parts_object/3/name,parts_object/3/value,parts_object/4/name,parts_object/4/value,parts_object/5/name,parts_object/5/value,parts_object/6/name,parts_object/6/value,parts_object/7/name,parts_object/7/value,parts_object/8/name,parts_object/8/value,parts_object/9/name,parts_object/9/value,weapon_object/0/name,weapon_object/0/value,weapon_object/1/name,weapon_object/1/value,weapon_object/10/name,weapon_object/10/value,weapon_object/11/name,weapon_object/11/value,weapon_object/12/name,weapon_object/12/value,weapon_object/13/name,weapon_object/13/value,weapon_object/14/name,weapon_object/14/value,weapon_object/15/name,weapon_object/15/value,weapon_object/16/name,weapon_object/16/value,weapon_object/17/name,weapon_object/17/value,weapon_object/18/name,weapon_object/18/value,weapon_object/19/name,weapon_object/19/value,weapon_object/2/name,weapon_object/2/value,weapon_object/20/name,weapon_object/20/value,weapon_object/21/name,weapon_object/21/value,weapon_object/22/name,weapon_object/22/value,weapon_object/23/name,weapon_object/23/value,weapon_object/24/name,weapon_object/24/value,weapon_object/25/name,weapon_object/25/value,weapon_object/26/name,weapon_object/26/value,weapon_object/27/name,weapon_object/27/value,weapon_object/28/name,weapon_object/28/value,weapon_object/29/name,weapon_object/29/value,weapon_object/3/name,weapon_object/3/value,weapon_object/30/name,weapon_object/30/value,weapon_object/31/name,weapon_object/31/value,weapon_object/32/name,weapon_object/32/value,weapon_object/33/name,weapon_object/33/value,weapon_object/34/name,weapon_object/34/value,weapon_object/35/name,weapon_object/35/value,weapon_object/36/name,weapon_object/36/value,weapon_object/37/name,weapon_object/37/value,weapon_object/38/name,weapon_object/38/value,weapon_object/39/name,weapon_object/39/value,weapon_object/4/name,weapon_object/4/value,weapon_object/40/name,weapon_object/40/value,weapon_object/41/name,weapon_object/41/value,weapon_object/42/name,weapon_object/42/value,weapon_object/43/name,weapon_object/43/value,weapon_object/44/name,weapon_object/44/value,weapon_object/45/name,weapon_object/45/value,weapon_object/46/name,weapon_object/46/value,weapon_object/5/name,weapon_object/5/value,weapon_object/6/name,weapon_object/6/value,weapon_object/7/name,weapon_object/7/value,weapon_object/8/name,weapon_object/8/value,weapon_object/9/name,weapon_object/9/value,weapon_object_enum/0/name,weapon_object_enum/0/value,weapon_object_enum/1/name,weapon_object_enum/1/value,weapon_object_enum/10/name,weapon_object_enum/10/value,weapon_object_enum/11/name,weapon_object_enum/11/value,weapon_object_enum/12/name,weapon_object_enum/12/value,weapon_object_enum/13/name,weapon_object_enum/13/value,weapon_object_enum/14/name,weapon_object_enum/14/value,weapon_object_enum/15/name,weapon_object_enum/15/value,weapon_object_enum/16/name,weapon_object_enum/16/value,weapon_object_enum/17/name,weapon_object_enum/17/value,weapon_object_enum/18/name,weapon_object_enum/18/value,weapon_object_enum/19/name,weapon_object_enum/19/value,weapon_object_enum/2/name,weapon_object_enum/2/value,weapon_object_enum/20/name,weapon_object_enum/20/value,weapon_object_enum/21/name,weapon_object_enum/21/value,weapon_object_enum/22/name,weapon_object_enum/22/value,weapon_object_enum/23/name,weapon_object_enum/23/value,weapon_object_enum/24/name,weapon_object_enum/24/value,weapon_object_enum/25/name,weapon_object_enum/25/value,weapon_object_enum/26/name,weapon_object_enum/26/value,weapon_object_enum/27/name,weapon_object_enum/27/value,weapon_object_enum/28/name,weapon_object_enum/28/value,weapon_object_enum/29/name,weapon_object_enum/29/value,weapon_object_enum/3/name,weapon_object_enum/3/value,weapon_object_enum/30/name,weapon_object_enum/30/value,weapon_object_enum/31/name,weapon_object_enum/31/value,weapon_object_enum/32/name,weapon_object_enum/32/value,weapon_object_enum/33/name,weapon_object_enum/33/value,weapon_object_enum/34/name,weapon_object_enum/34/value,weapon_object_enum/35/name,weapon_object_enum/35/value,weapon_object_enum/36/name,weapon_object_enum/36/value,weapon_object_enum/37/name,weapon_object_enum/37/value,weapon_object_enum/38/name,weapon_object_enum/38/value,weapon_object_enum/39/name,weapon_object_enum/39/value,weapon_object_enum/4/name,weapon_object_enum/4/value,weapon_object_enum/40/name,weapon_object_enum/40/value,weapon_object_enum/41/name,weapon_object_enum/41/value,weapon_object_enum/42/name,weapon_object_enum/42/value,weapon_object_enum/43/name,weapon_object_enum/43/value,weapon_object_enum/44/name,weapon_object_enum/44/value,weapon_object_enum/45/name,weapon_object_enum/45/value,weapon_object_enum/46/name,weapon_object_enum/46/value,weapon_object_enum/5/name,weapon_object_enum/5/value,weapon_object_enum/6/name,weapon_object_enum/6/value,weapon_object_enum/7/name,weapon_object_enum/7/value,weapon_object_enum/8/name,weapon_object_enum/8/value,weapon_object_enum/9/name,weapon_object_enum/9/value
11200101,112001,,0,10000,10000,False,False,0,True,11200101,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_20_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,bea002_rl_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11200801,112008,,0,10000,10000,False,False,7152011,True,11200801,Body,10000,10000,10000,10000,,None,True,True,parts_object,bbg008_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_09,weapon_object,socket_muzzle_fire_03,weapon_object,socket_muzzle_fire_01,weapon_object,socket_muzzle_fire_02,weapon_object,socket_muzzle_fire_12,weapon_object,socket_muzzle_fire_22,weapon_object,socket_muzzle_fire_15,weapon_object,socket_muzzle_fire_27,weapon_object,socket_muzzle_fire_20,weapon_object,socket_muzzle_fire_26,weapon_object,socket_muzzle_fire_19,weapon_object,socket_muzzle_fire_24,weapon_object,socket_muzzle_fire_04,weapon_object,socket_muzzle_fire_17,weapon_object,socket_muzzle_fire_28,weapon_object,socket_muzzle_fire_21,weapon_object,socket_muzzle_fire_25,weapon_object,socket_muzzle_fire_18,weapon_object,socket_muzzle_fire_29,weapon_object,socket_muzzle_fire_14,weapon_object,socket_muzzle_fire_23,weapon_object,socket_muzzle_fire_16,,,weapon_object,socket_muzzle_fire_05,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_06,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_07,weapon_object,socket_muzzle_fire_08,weapon_object,socket_muzzle_fire_10,weapon_object,socket_muzzle_fire_11,weapon_object,socket_muzzle_fire_13,weapon_object_enum,Weapon_object_01,weapon_object_enum,Weapon_object_01,weapon_object_enum,Weapon_object_03,weapon_object_enum,Weapon_object_03,weapon_object_enum,Weapon_object_04,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_02,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,weapon_object_enum,Weapon_object_05,,,weapon_object_enum,Weapon_object_02,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_02,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_02,weapon_object_enum,Weapon_object_02,weapon_object_enum,Weapon_object_02,weapon_object_enum,Weapon_object_02,weapon_object_enum,Weapon_object_02
11100101,111001,,0,10000,10000,False,False,0,True,11100101,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,bea002_rl_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100301,111003,,0,10000,10000,False,False,7000008,True,11100301,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_20_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_01,weapon_object,socket_muzzle_fire_03,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_02,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_04,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_05,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_02,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_02,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_03,,,,,,,,,,,,,,,,,,,,,,,,
12100101,121001,,0,10000,10000,False,False,0,True,12100101,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,bma001_ar_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100201,121002,,0,10000,10000,False,False,0,True,12100201,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,bma002_ar_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100301,121003,,0,10000,10000,False,False,0,True,12100301,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,bma003_ar_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100401,121004,,0,10000,10000,False,False,0,True,12100401,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100501,121005,,0,10000,10000,False,False,0,True,12100501,Body,10000,10000,10000,10000,,None,True,True,parts_object,cm_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,socket_muzzle_fire_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12100601,121006,,0,10000,10000,False,False,0,True,12100601,Body,10000,10000,10000,10000,,None,True,True,parts_object,bma006_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,weapon_object,bma006_bone_00_var,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weapon_object_enum,Weapon_object_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
