id,manager_id,first_select_id,resource_name,scenario_localkey,effect,is_bgm_tenssion_up,page_type,select_option_group_id,get_loot_item_id,is_go_to_first_select_page,next_page_id,scenario_group_id,ending_type,ending_num,ending_sub_title_localkey,ending_hint_localkey
1001911,1001,0,EventScene_WhiteMemory_05_1,Locale_SubScenario:whitememory_normalend1,,False,EndingPage,0,0,False,0,,NORMAL,1,Locale_SubScenario:whitememory_normalend1_title,
1001101,1001,10011,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_01,,False,SelectPage,1001101,0,False,0,,None,0,,
1001102,1001,10011,,Locale_SubScenario:whitememory_location1_02,,True,ResultPage,0,0,False,1001921,,None,0,,
1001103,1001,10011,,Locale_SubScenario:whitememory_location1_03,,True,ResultPage,0,0,False,1001104,,None,0,,
1001921,1001,10011,EventScene_WhiteMemory_05_2,Locale_SubScenario:whitememory_badend1,,True,EndingPage,0,0,False,0,,BAD,6,Locale_SubScenario:whitememory_badend1_title,Locale_SubScenario:whitememory_badend1_hint
1001104,1001,10011,,Locale_SubScenario:whitememory_location1_04,,False,SelectPage,1001104,0,False,0,,None,0,,
1001105,1001,10011,EventScene_WhiteMemory_23,Locale_SubScenario:whitememory_location1_05,,False,ResultPage,0,0,False,1001108,,None,0,,
1001106,1001,10011,,Locale_SubScenario:whitememory_location1_06,,False,ResultPage,0,0,False,1001123,,None,0,,
1001107,1001,10011,,Locale_SubScenario:whitememory_location1_07,,False,ResultPage,0,0,False,1001124,,None,0,,
1001108,1001,10011,,Locale_SubScenario:whitememory_location1_08,,False,SelectPage,1001108,0,False,0,,None,0,,
1001109,1001,10011,,Locale_SubScenario:whitememory_location1_09,,False,ResultPage,0,0,False,1001111,,None,0,,
1001110,1001,10011,,Locale_SubScenario:whitememory_location1_10,,False,ResultPage,0,0,False,1001104,,None,0,,
1001111,1001,10011,EventScene_WhiteMemory_06_1,Locale_SubScenario:whitememory_location1_11,,False,ResultPage,0,0,False,1001112,,None,0,,
1001112,1001,10011,,Locale_SubScenario:whitememory_location1_12,,True,ResultPage,0,0,False,1001113,,None,0,,
1001113,1001,10011,,Locale_SubScenario:whitememory_location1_13,,True,SelectPage,1001113,0,False,0,,None,0,,
1001114,1001,10011,EventScene_WhiteMemory_07,Locale_SubScenario:whitememory_location1_14,,True,SelectPage,1001114,0,False,0,,None,0,,
1001115,1001,10011,,Locale_SubScenario:whitememory_location1_15,,False,ResultPage,0,0,False,1001104,,None,0,,
1001116,1001,10011,EventScene_WhiteMemory_06_1,Locale_SubScenario:whitememory_location1_16,,True,SelectPage,1001116,0,False,0,,None,0,,
1001117,1001,10011,,Locale_SubScenario:whitememory_location1_17,,False,ResultPage,0,0,False,1001122,,None,0,,
1001118,1001,10011,,Locale_SubScenario:whitememory_location1_18,,False,ResultPage,0,0,False,1001922,,None,0,,
1001922,1001,10011,EventScene_WhiteMemory_06_2,Locale_SubScenario:whitememory_badend2,,False,EndingPage,0,0,False,0,,BAD,7,Locale_SubScenario:whitememory_badend2_title,Locale_SubScenario:whitememory_badend2_hint
1001119,1001,10011,,Locale_SubScenario:whitememory_location1_19,,False,ResultPage,0,0,False,1001120,,None,0,,
1001120,1001,10011,,Locale_SubScenario:whitememory_location1_20,,False,ResultPage,0,0,False,1001121,,None,0,,
1001121,1001,10011,,Locale_SubScenario:whitememory_location1_21,,False,ResultPage,0,0,False,1001931,,None,0,,
1001931,1001,10011,EventScene_WhiteMemory_25,Locale_SubScenario:whitememory_trueend1,,False,EndingPage,0,100109,False,0,,TRUEENDING,13,Locale_SubScenario:whitememory_trueend1_title,
1001122,1001,10011,,Locale_SubScenario:whitememory_location1_22,,False,ResultPage,0,0,False,1001932,,None,0,,
1001932,1001,10011,EventScene_WhiteMemory_24,Locale_SubScenario:whitememory_trueend2,,False,EndingPage,0,100108,False,0,,TRUEENDING,14,Locale_SubScenario:whitememory_trueend2_title,
1001123,1001,10011,,Locale_SubScenario:whitememory_location1_23,,False,ResultPage,0,0,False,1001104,,None,0,,
1001124,1001,10011,EventScene_WhiteMemory_16,Locale_SubScenario:whitememory_location1_24,,False,ResultPage,0,100101,False,1001125,,None,0,,
1001125,1001,10011,,Locale_SubScenario:whitememory_location1_25,,False,SelectPage,1001125,0,False,0,,None,0,,
1001126,1001,10011,,Locale_SubScenario:whitememory_location1_26,,False,ResultPage,0,0,False,1001128,,None,0,,
1001127,1001,10011,icn_event_story_item_whitememory_2,Locale_SubScenario:whitememory_location1_27,,False,ResultPage,0,100102,False,1001128,,None,0,,
1001128,1001,10011,icn_event_story_item_whitememory_3,Locale_SubScenario:whitememory_location1_28,,True,ResultPage,0,100103,False,1001129,,None,0,,
1001129,1001,10011,,Locale_SubScenario:whitememory_location1_29,,True,SelectPage,1001129,0,False,0,,None,0,,
1001130,1001,10011,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_30,,False,ResultPage,0,0,False,1001923,,None,0,,
1001923,1001,10011,EventScene_WhiteMemory_19_1,Locale_SubScenario:whitememory_badend3,,False,EndingPage,0,0,False,0,,BAD,8,Locale_SubScenario:whitememory_badend3_title,Locale_SubScenario:whitememory_badend3_hint
1001131,1001,10011,EventScene_WhiteMemory_18,Locale_SubScenario:whitememory_location1_31,,True,ResultPage,0,0,False,1001912,,None,0,,
1001912,1001,10011,EventScene_WhiteMemory_19_2,Locale_SubScenario:whitememory_normalend2,,False,EndingPage,0,0,False,0,,NORMAL,2,Locale_SubScenario:whitememory_normalend2_title,
1001201,1001,10012,EventScene_WhiteMemory_02_1,Locale_SubScenario:whitememory_location2_01,,False,SelectPage,1001201,0,False,0,,None,0,,
1001202,1001,10012,,Locale_SubScenario:whitememory_location2_02,,False,ResultPage,0,0,False,1001204,,None,0,,
1001203,1001,10012,,Locale_SubScenario:whitememory_location2_03,,False,ResultPage,0,0,False,1001217,,None,0,,
1001204,1001,10012,,Locale_SubScenario:whitememory_location2_04,,False,SelectPage,1001204,0,False,0,,None,0,,
1001205,1001,10012,,Locale_SubScenario:whitememory_location2_05,,False,ResultPage,0,0,False,1001209,,None,0,,
1001206,1001,10012,,Locale_SubScenario:whitememory_location2_06,,False,SelectPage,1001206,0,False,0,,None,0,,
1001207,1001,10012,,Locale_SubScenario:whitememory_location2_07,,False,ResultPage,0,0,False,1001209,,None,0,,
1001208,1001,10012,icn_event_story_item_whitememory_4,Locale_SubScenario:whitememory_location2_08,,True,ResultPage,0,100104,False,1001211,,None,0,,
1001209,1001,10012,,Locale_SubScenario:whitememory_location2_09,,True,ResultPage,0,0,False,1001210,,None,0,,
1001210,1001,10012,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_10,,True,ResultPage,0,0,False,1001913,,None,0,,
1001913,1001,10012,EventScene_WhiteMemory_10,Locale_SubScenario:whitememory_normalend3,,True,EndingPage,0,0,False,0,,NORMAL,3,Locale_SubScenario:whitememory_normalend3_title,
1001211,1001,10012,,Locale_SubScenario:whitememory_location2_11,,True,SelectPage,1001211,0,False,0,,None,0,,
1001212,1001,10012,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_12,,True,ResultPage,0,0,False,1001924,,None,0,,
1001924,1001,10012,EventScene_WhiteMemory_08_2,Locale_SubScenario:whitememory_badend4,,False,EndingPage,0,0,False,0,,BAD,9,Locale_SubScenario:whitememory_badend4_title,Locale_SubScenario:whitememory_badend4_hint
1001213,1001,10012,EventScene_WhiteMemory_08_1,Locale_SubScenario:whitememory_location2_13,,True,ResultPage,0,0,False,1001214,,None,0,,
1001214,1001,10012,,Locale_SubScenario:whitememory_location2_14,,True,ResultPage,0,0,False,1001215,,None,0,,
1001215,1001,10012,icn_event_story_item_whitememory_10,Locale_SubScenario:whitememory_location2_15,,False,ResultPage,0,0,False,1001216,,None,0,,
1001216,1001,10012,,Locale_SubScenario:whitememory_location2_16,,False,ResultPage,0,0,False,1001933,,None,0,,
1001933,1001,10012,EventScene_WhiteMemory_26,Locale_SubScenario:whitememory_trueend3,,False,EndingPage,0,100110,False,0,,TRUEENDING,15,Locale_SubScenario:whitememory_trueend3_title,
1001217,1001,10012,,Locale_SubScenario:whitememory_location2_17,,False,ResultPage,0,0,False,1001218,,None,0,,
1001218,1001,10012,EventScene_WhiteMemory_02_2,Locale_SubScenario:whitememory_location2_18,,False,ResultPage,0,0,False,1001219,,None,0,,
1001219,1001,10012,,Locale_SubScenario:whitememory_location2_19,,True,SelectPage,1001219,0,False,0,,None,0,,
1001220,1001,10012,,Locale_SubScenario:whitememory_location2_20,,True,ResultPage,0,0,False,1001925,,None,0,,
1001925,1001,10012,EventScene_WhiteMemory_09,Locale_SubScenario:whitememory_badend5,,False,EndingPage,0,0,False,0,,BAD,10,Locale_SubScenario:whitememory_badend5_title,Locale_SubScenario:whitememory_badend5_hint
1001221,1001,10012,,Locale_SubScenario:whitememory_location2_21,,False,ResultPage,0,0,False,1001222,,None,0,,
1001222,1001,10012,icn_event_story_item_whitememory_11,Locale_SubScenario:whitememory_location2_22,,False,ResultPage,0,0,False,1001223,,None,0,,
1001223,1001,10012,,Locale_SubScenario:whitememory_location2_23,,False,ResultPage,0,0,False,1001934,,None,0,,
1001934,1001,10012,EventScene_WhiteMemory_27,Locale_SubScenario:whitememory_trueend4,,False,EndingPage,0,100111,False,0,,TRUEENDING,16,Locale_SubScenario:whitememory_trueend4_title,
1001301,1001,10013,,Locale_SubScenario:whitememory_location3_01,,False,ResultPage,0,0,False,1001302,,None,0,,
1001302,1001,10013,EventScene_WhiteMemory_03,Locale_SubScenario:whitememory_location3_02,,False,SelectPage,1001302,0,False,0,,None,0,,
1001303,1001,10013,,Locale_SubScenario:whitememory_location3_03,,False,ResultPage,0,0,False,1001305,,None,0,,
1001304,1001,10013,,Locale_SubScenario:whitememory_location3_04,,False,SelectPage,1001304,0,False,0,,None,0,,
1001305,1001,10013,,Locale_SubScenario:whitememory_location3_05,,False,SelectPage,1001305,0,False,0,,None,0,,
1001306,1001,10013,,Locale_SubScenario:whitememory_location3_06,,True,SelectPage,1001306,0,False,0,,None,0,,
1001307,1001,10013,EventScene_WhiteMemory_12_1,Locale_SubScenario:whitememory_location3_07,,True,SelectPage,1001307,0,False,0,,None,0,,
1001308,1001,10013,,Locale_SubScenario:whitememory_location3_08,,True,SelectPage,1001308,0,False,0,,None,0,,
1001309,1001,10013,icn_event_story_item_whitememory_12,Locale_SubScenario:whitememory_location3_09,,False,ResultPage,0,0,False,1001312,,None,0,,
1001310,1001,10013,,Locale_SubScenario:whitememory_location3_10,,True,ResultPage,0,0,False,1001926,,None,0,,
1001926,1001,10013,EventScene_WhiteMemory_11_1,Locale_SubScenario:whitememory_badend6,,False,EndingPage,0,0,False,0,,BAD,11,Locale_SubScenario:whitememory_badend6_title,Locale_SubScenario:whitememory_badend6_hint
1001311,1001,10013,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_11,,True,ResultPage,0,0,False,1001914,,None,0,,
1001914,1001,10013,EventScene_WhiteMemory_11_2,Locale_SubScenario:whitememory_normalend4,,False,EndingPage,0,0,False,0,,NORMAL,4,Locale_SubScenario:whitememory_normalend4_title,
1001312,1001,10013,,Locale_SubScenario:whitememory_location3_12,,False,ResultPage,0,0,False,1001935,,None,0,,
1001935,1001,10013,EventScene_WhiteMemory_28,Locale_SubScenario:whitememory_trueend5,,False,EndingPage,0,100112,False,0,,TRUEENDING,17,Locale_SubScenario:whitememory_trueend5_title,
1001313,1001,10013,,Locale_SubScenario:whitememory_location3_13,,False,ResultPage,0,0,False,1001306,,None,0,,
1001314,1001,10013,,Locale_SubScenario:whitememory_location3_14,,True,SelectPage,1001314,0,False,0,,None,0,,
1001315,1001,10013,,Locale_SubScenario:whitememory_location3_15,,True,ResultPage,0,0,False,1001915,,None,0,,
1001915,1001,10013,EventScene_WhiteMemory_12_2,Locale_SubScenario:whitememory_normalend5,,True,EndingPage,0,0,False,0,,NORMAL,5,Locale_SubScenario:whitememory_normalend5_title,
1001316,1001,10013,,Locale_SubScenario:whitememory_location3_16,,True,SelectPage,1001316,0,False,0,,None,0,,
1001317,1001,10013,EventScene_WhiteMemory_13_1,Locale_SubScenario:whitememory_location3_17,,False,ResultPage,0,0,False,1001318,,None,0,,
1001318,1001,10013,,Locale_SubScenario:whitememory_location3_18,,False,ResultPage,0,0,False,1001936,,None,0,,
1001936,1001,10013,EventScene_WhiteMemory_13_2,Locale_SubScenario:whitememory_trueend6,,False,EndingPage,0,100113,False,0,,TRUEENDING,18,Locale_SubScenario:whitememory_trueend6_title,
1001319,1001,10013,EventScene_WhiteMemory_15_2,Locale_SubScenario:whitememory_location3_19,,False,SelectPage,1001319,0,False,0,,None,0,,
1001320,1001,10013,icn_event_story_item_whitememory_5,Locale_SubScenario:whitememory_location3_20,,False,SelectPage,1001320,100105,False,0,,None,0,,
1001321,1001,10013,,Locale_SubScenario:whitememory_location3_21,,False,SelectPage,1001321,0,False,0,,None,0,,
1001322,1001,10013,EventScene_WhiteMemory_15_3,Locale_SubScenario:whitememory_location3_22,,True,SelectPage,1001322,0,False,0,,None,0,,
1001323,1001,10013,,Locale_SubScenario:whitememory_location3_23,,False,ResultPage,0,0,False,1001325,,None,0,,
1001324,1001,10013,icn_event_story_item_whitememory_6,Locale_SubScenario:whitememory_location3_24,,False,ResultPage,0,100106,False,1001325,,None,0,,
1001325,1001,10013,,Locale_SubScenario:whitememory_location3_25,,False,SelectPage,1001325,0,False,0,,None,0,,
1001326,1001,10013,EventScene_WhiteMemory_15_1,Locale_SubScenario:whitememory_location3_26,,False,ResultPage,0,0,False,1001327,,None,0,,
1001327,1001,10013,,Locale_SubScenario:whitememory_location3_27,,False,ResultPage,0,0,False,1001328,,None,0,,
1001328,1001,10013,,Locale_SubScenario:whitememory_location3_28,,False,SelectPage,1001328,0,False,0,,None,0,,
1001329,1001,10013,icn_event_story_item_whitememory_7,Locale_SubScenario:whitememory_location3_29,,False,ResultPage,0,100107,False,1001331,,None,0,,
1001330,1001,10013,,Locale_SubScenario:whitememory_location3_30,,False,ResultPage,0,0,False,1001331,,None,0,,
1001331,1001,10013,,Locale_SubScenario:whitememory_location3_31,,False,SelectPage,1001331,0,False,0,,None,0,,
1001332,1001,10013,,Locale_SubScenario:whitememory_location3_32,,False,ResultPage,0,0,False,1001303,,None,0,,
1001401,1001,10014,,Locale_SubScenario:whitememory_location4_01,,False,SelectPage,1001401,0,False,0,,None,0,,
1001402,1001,10014,,Locale_SubScenario:whitememory_location4_02,,False,ResultPage,0,0,True,0,,None,0,,
1001403,1001,10014,icn_event_story_item_whitememory_9,Locale_SubScenario:whitememory_location4_03,,False,ResultPage,0,0,False,1001404,,None,0,,
1001404,1001,10014,,Locale_SubScenario:whitememory_location4_04,,False,SelectPage,1001404,0,False,0,,None,0,,
