id,preset_group_id,order,ceiling,object_1,object_2,object_3,object_4,object_5,object_6,object_7,object_8,object_9,object_10,obstacle,land
10001001,10001,1,0,101,101,101,100,100,100,100,100,0,0,0,8002
10001002,10001,2,0,101,101,101,100,101,100,101,101,0,0,0,8002
10001003,10001,3,0,101,101,101,100,101,100,100,101,0,0,0,8002
10001004,10001,4,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001005,10001,5,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001006,10001,6,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001007,10001,7,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001008,10001,8,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001009,10001,9,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001010,10001,10,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001011,10001,11,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001012,10001,12,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001013,10001,13,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001014,10001,14,0,101,101,101,100,101,101,100,101,0,0,0,8002
10001015,10001,15,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001016,10001,16,1001,0,0,0,100,100,100,100,100,0,0,0,8002
10001017,10001,17,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001018,10001,18,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001019,10001,19,0,0,0,0,100,100,100,100,100,0,0,0,8002
10001020,10001,20,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001021,10001,21,0,101,101,101,100,100,100,100,100,0,0,0,8002
10001022,10001,22,0,101,101,101,100,101,100,101,101,0,0,0,8002
10001023,10001,23,0,101,101,101,100,101,100,100,101,0,0,0,8002
10001024,10001,24,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001025,10001,25,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001026,10001,26,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001027,10001,27,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001028,10001,28,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001029,10001,29,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001030,10001,30,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001031,10001,31,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001032,10001,32,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001033,10001,33,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001034,10001,34,0,101,101,101,100,101,101,100,101,0,0,0,8002
10001035,10001,35,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001036,10001,36,1001,0,0,0,100,100,100,100,100,0,0,0,8002
10001037,10001,37,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001038,10001,38,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001039,10001,39,0,0,0,0,100,100,100,100,100,0,0,0,8002
10001040,10001,40,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001041,10001,41,0,101,101,101,100,100,100,100,100,0,0,0,8002
10001042,10001,42,0,101,101,101,100,101,100,101,101,0,0,0,8002
10001043,10001,43,0,101,101,101,100,101,100,100,101,0,0,0,8002
10001044,10001,44,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001045,10001,45,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001046,10001,46,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001047,10001,47,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001048,10001,48,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001049,10001,49,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001050,10001,50,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001051,10001,51,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001052,10001,52,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001053,10001,53,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001054,10001,54,0,101,101,101,100,101,101,100,101,0,0,0,8002
10001055,10001,55,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001056,10001,56,1001,0,0,0,100,100,100,100,100,0,0,0,8002
10001057,10001,57,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001058,10001,58,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001059,10001,59,0,0,0,0,100,100,100,100,100,0,0,0,8002
10001060,10001,60,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001061,10001,61,0,101,101,101,100,100,100,100,100,0,0,0,8002
10001062,10001,62,0,101,101,101,100,101,100,101,101,0,0,0,8002
10001063,10001,63,0,101,101,101,100,101,100,100,101,0,0,0,8002
10001064,10001,64,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001065,10001,65,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001066,10001,66,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001067,10001,67,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001068,10001,68,0,101,101,101,101,101,101,101,100,0,0,0,8002
10001069,10001,69,0,101,101,101,100,100,100,100,101,0,0,0,8002
10001070,10001,70,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001071,10001,71,0,101,101,101,101,100,101,101,100,0,0,0,8002
10001072,10001,72,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001073,10001,73,0,101,101,101,100,101,100,101,100,0,0,0,8002
10001074,10001,74,0,101,101,101,100,101,101,100,101,0,0,0,8002
10001075,10001,75,0,101,101,101,101,101,101,101,101,0,0,0,8002
10001076,10001,76,1001,0,0,0,100,100,100,100,100,0,0,0,8002
10001077,10001,77,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001078,10001,78,0,0,0,0,101,101,100,101,101,0,0,0,8002
10001079,10001,79,0,0,0,0,100,100,100,100,100,0,0,0,8002
10001080,10001,80,0,101,101,101,101,101,101,101,101,0,0,0,8002
11001001,11001,1,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001002,11001,2,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001003,11001,3,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001004,11001,4,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001005,11001,5,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001006,11001,6,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001007,11001,7,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001008,11001,8,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001009,11001,9,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001010,11001,10,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001011,11001,11,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001012,11001,12,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001013,11001,13,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001014,11001,14,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001015,11001,15,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001016,11001,16,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001017,11001,17,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001018,11001,18,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001019,11001,19,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001020,11001,20,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001021,11001,21,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001022,11001,22,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001023,11001,23,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001024,11001,24,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001025,11001,25,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001026,11001,26,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001027,11001,27,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001028,11001,28,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001029,11001,29,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001030,11001,30,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001031,11001,31,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001032,11001,32,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001033,11001,33,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001034,11001,34,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001035,11001,35,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001036,11001,36,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001037,11001,37,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001038,11001,38,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001039,11001,39,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001040,11001,40,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001041,11001,41,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001042,11001,42,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001043,11001,43,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001044,11001,44,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001045,11001,45,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001046,11001,46,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001047,11001,47,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001048,11001,48,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001049,11001,49,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001050,11001,50,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001051,11001,51,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001052,11001,52,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001053,11001,53,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001054,11001,54,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001055,11001,55,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001056,11001,56,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001057,11001,57,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001058,11001,58,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001059,11001,59,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001060,11001,60,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001061,11001,61,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001062,11001,62,0,0,0,0,0,0,9001,0,0,0,0,0,8002
11001063,11001,63,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001064,11001,64,0,0,0,0,0,0,0,0,0,0,0,7001,8002
11001065,11001,65,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001066,11001,66,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001067,11001,67,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001068,11001,68,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001069,11001,69,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001070,11001,70,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001071,11001,71,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001072,11001,72,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001073,11001,73,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001074,11001,74,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001075,11001,75,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001076,11001,76,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001077,11001,77,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001078,11001,78,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001079,11001,79,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001080,11001,80,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001081,11001,81,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001082,11001,82,0,0,0,0,0,0,9001,0,0,0,0,0,8002
11001083,11001,83,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001084,11001,84,0,0,0,0,0,0,0,0,0,0,0,7002,8002
11001085,11001,85,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001086,11001,86,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001087,11001,87,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001088,11001,88,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001089,11001,89,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001090,11001,90,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001091,11001,91,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001092,11001,92,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001093,11001,93,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001094,11001,94,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001095,11001,95,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001096,11001,96,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001097,11001,97,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001098,11001,98,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001099,11001,99,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001100,11001,100,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001101,11001,101,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001102,11001,102,0,0,0,0,0,0,0,0,0,0,0,0,8002
11001103,11001,103,0,0,0,0,0,0,0,0,0,0,0,0,8002
12001001,12001,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001002,12001,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001003,12001,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001004,12001,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001005,12001,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001006,12001,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001007,12001,7,0,0,0,0,0,0,0,0,302,302,0,0,8002
12001008,12001,8,0,0,0,0,0,0,0,302,0,0,0,0,8002
12001009,12001,9,0,0,0,0,0,0,302,0,0,0,0,7001,8002
12001010,12001,10,0,0,0,0,0,0,0,302,0,0,0,0,8002
12001011,12001,11,0,0,0,0,0,0,0,0,302,302,0,0,8002
12001012,12001,12,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001013,12001,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001014,12001,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001015,12001,15,0,0,0,0,0,0,0,0,0,0,200,0,8002
12001016,12001,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002001,12002,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002002,12002,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002003,12002,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002004,12002,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002005,12002,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002006,12002,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002007,12002,7,0,0,0,0,0,0,0,0,302,302,0,0,8002
12002008,12002,8,0,0,0,0,0,0,0,302,0,0,0,0,8002
12002009,12002,9,0,0,0,0,0,0,302,0,0,0,0,7002,8002
12002010,12002,10,0,0,0,0,0,0,0,302,0,0,0,0,8002
12002011,12002,11,0,0,0,0,0,0,0,0,302,302,0,0,8002
12002012,12002,12,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002013,12002,13,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002014,12002,14,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002015,12002,15,0,0,0,0,0,0,0,0,0,0,200,0,8002
12002016,12002,16,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003001,12003,1,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003002,12003,2,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003003,12003,3,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003004,12003,4,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003005,12003,5,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003006,12003,6,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003007,12003,7,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003008,12003,8,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003009,12003,9,0,0,0,0,0,0,0,0,0,0,200,0,8002
12003010,12003,10,0,0,0,0,0,0,0,0,0,0,200,0,8002
