id,type,order_id,event_id,gacha_provide_count_type,use_daily_discount_one,daily_free_gacha_event_id,gacha_price_object_id,grade_prob_id,is_max_count,max_ceiling_count,fixed_char_amount,gacha_page_prefab,gacha_prefab_type,pickup_char_group_id,gacha_play_max_count,gacha_reward_id,gacha_play_max_count_reward_id,previous_gacha_id,gacha_quick_banner_resource_id,gacha_price_group/0/gacha_price_type,gacha_price_group/0/gacha_price_value_count_1,gacha_price_group/0/daily_gacha_discount_price_value_1,gacha_price_group/0/gacha_price_value_count_10,gacha_price_group/1/gacha_price_type,gacha_price_group/1/gacha_price_value_count_1,gacha_price_group/1/daily_gacha_discount_price_value_1,gacha_price_group/1/gacha_price_value_count_10,gacha_price_group/2/gacha_price_type,gacha_price_group/2/gacha_price_value_count_1,gacha_price_group/2/daily_gacha_discount_price_value_1,gacha_price_group/2/gacha_price_value_count_10
1,GachaPremium,478999,0,OneAndTen,True,0,22002,1000,False,0,0,base_gacha_type_premium,None,0,0,5000001,0,0,EVENT_BANNER_GACHA_NORMAL_01_S,5100,1,0,10,99,300,150,3000,0,0,0,0
2,GachaFriend,678998,0,OneAndTen,False,0,22001,4000,False,0,0,base_gacha_type_friend,None,0,0,0,0,0,EVENT_BANNER_GACHA_SOCIAL_POINT_01_S,0,0,0,0,4000,10,0,100,0,0,0,0
3,GachaTutorial,178997,0,TenOnly,False,0,22002,3000,True,10,1,base_gacha_type_tutorial,None,0,1,0,0,0,EVENT_BANNER_GACHA_NORMAL_01_S,5100,1,0,10,0,0,0,0,0,0,0,0
4,GachaCharge,578996,0,TenOnly,False,0,21001,1500,True,10,1,base_gacha_type_charge,None,0,1,0,0,0,EVENT_BANNER_GACHA_NEW_COMMANDER_01_S,98,300,0,2000,0,0,0,0,0,0,0,0
5,GachaPickup,278995,70001,OneAndTen,False,0,22003,2000,False,0,0,base_gacha_type_pickup,None,100001,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
8,GachaPickup,278992,70004,OneAndTen,False,0,22003,2001,False,0,0,base_gacha_type_pickup_c100,None,110001,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
10,GachaCharge,377990,110001,TenOnly,False,0,21001,7000,True,10,1,base_gacha_type_new_year,None,0,1,0,0,0,,98,300,0,2000,0,0,0,0,0,0,0,0
101,GachaPickup,278899,70005,OneAndTen,False,0,22003,2003,False,0,0,base_gacha_type_pickup_c203,None,500001,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
102,GachaPickup,278898,70006,OneAndTen,False,0,22003,2004,False,0,0,base_gacha_type_pickup_c121,None,500101,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
103,GachaPickup,277897,70007,OneAndTen,False,0,22003,2002,False,0,0,base_gacha_type_pickup_c260,None,120001,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
104,GachaPickup,277896,70008,OneAndTen,False,0,22003,2005,False,0,0,base_gacha_type_pickup_c111,None,500201,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
105,GachaPickup,277895,70009,OneAndTen,False,0,22003,2006,False,0,0,base_gacha_type_pickup_c112,None,500301,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
106,GachaPickup,277894,70010,OneAndTen,False,0,22003,2007,False,0,0,base_gacha_type_pickup_c311,None,500401,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
107,GachaPickup,277893,70011,OneAndTen,False,0,22003,2008,False,0,0,base_gacha_type_pickup_c312,None,500501,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
108,GachaPickup,277892,70013,OneAndTen,False,0,22003,2010,False,0,0,base_gacha_type_pickup_c801,None,500701,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
109,GachaPickup,277891,70012,OneAndTen,False,0,22003,2009,False,0,0,base_gacha_type_pickup_c800,None,500601,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
110,GachaPickup,277890,70014,OneAndTen,False,0,22003,2011,False,0,0,base_gacha_type_pickup_c381,None,500801,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
111,GachaPickup,277889,70015,OneAndTen,False,0,22003,2012,False,0,0,base_gacha_type_pickup_c282,None,500901,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
112,GachaPickup,277888,70017,OneAndTen,False,0,22003,2014,False,0,0,base_gacha_type_pickup_c191,None,501101,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
113,GachaPickup,277887,70016,OneAndTen,False,0,22003,2013,False,0,0,base_gacha_type_pickup_c040,None,501001,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
114,GachaPickup,277886,70018,OneAndTen,True,80001,22003,2015,False,0,0,base_gacha_type_pickup_c233,None,501201,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
115,GachaPickup,277885,70019,OneAndTen,False,0,22003,2016,False,0,0,base_gacha_type_pickup_c270,None,501301,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
116,GachaPickup,277884,70020,OneAndTen,False,0,22003,2017,False,0,0,base_gacha_type_pickup_c271,None,501401,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
117,GachaPickup,277883,70021,OneAndTen,False,0,22003,2018,False,0,0,base_gacha_type_pickup_c280,None,501501,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
118,GachaPickup,277882,70022,OneAndTen,False,0,22003,2019,False,0,0,base_gacha_type_pickup_c132,None,501601,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
119,GachaPickup,277881,70023,OneAndTen,False,0,22003,2020,False,0,0,base_gacha_type_pickup_c014,None,501701,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
120,GachaPickup,277880,70024,OneAndTen,False,0,22003,2021,False,0,0,base_gacha_type_pickup_c380,None,501801,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
121,GachaPickup,277879,70025,OneAndTen,False,0,22003,2022,False,0,0,base_gacha_type_pickup_c350,None,501901,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
122,GachaPickup,277878,70026,OneAndTen,False,0,22003,2023,False,0,0,base_gacha_type_pickup_c015,None,502001,0,5000002,0,0,,5200,1,0,10,99,300,0,3000,0,0,0,0
