id,first_slot_use_passive_group_id/0/name,first_slot_use_passive_group_id/0/value,first_slot_use_passive_group_id/1/name,first_slot_use_passive_group_id/1/value,first_slot_use_passive_group_id/2/name,first_slot_use_passive_group_id/2/value,fourth_slot_use_passive_group_id/0/name,fourth_slot_use_passive_group_id/0/value,fourth_slot_use_passive_group_id/1/name,fourth_slot_use_passive_group_id/1/value,fourth_slot_use_passive_group_id/2/name,fourth_slot_use_passive_group_id/2/value,second_slot_use_passive_group_id/0/name,second_slot_use_passive_group_id/0/value,second_slot_use_passive_group_id/1/name,second_slot_use_passive_group_id/1/value,second_slot_use_passive_group_id/2/name,second_slot_use_passive_group_id/2/value,third_slot_use_passive_group_id/0/name,third_slot_use_passive_group_id/0/value,third_slot_use_passive_group_id/1/name,third_slot_use_passive_group_id/1/value,third_slot_use_passive_group_id/2/name,third_slot_use_passive_group_id/2/value
1,first_slot_use_passive_group_id,101,,,,,fourth_slot_use_passive_group_id,101,fourth_slot_use_passive_group_id,102.0,,,second_slot_use_passive_group_id,101,second_slot_use_passive_group_id,102,,,third_slot_use_passive_group_id,101,third_slot_use_passive_group_id,102,,
2,first_slot_use_passive_group_id,101,,,,,fourth_slot_use_passive_group_id,101,fourth_slot_use_passive_group_id,102.0,fourth_slot_use_passive_group_id,103.0,second_slot_use_passive_group_id,101,second_slot_use_passive_group_id,102,,,third_slot_use_passive_group_id,101,third_slot_use_passive_group_id,102,,
3,first_slot_use_passive_group_id,101,first_slot_use_passive_group_id,102.0,,,fourth_slot_use_passive_group_id,101,fourth_slot_use_passive_group_id,102.0,fourth_slot_use_passive_group_id,103.0,second_slot_use_passive_group_id,101,second_slot_use_passive_group_id,102,,,third_slot_use_passive_group_id,101,third_slot_use_passive_group_id,102,,
4,first_slot_use_passive_group_id,101,first_slot_use_passive_group_id,102.0,,,fourth_slot_use_passive_group_id,102,fourth_slot_use_passive_group_id,103.0,,,second_slot_use_passive_group_id,101,second_slot_use_passive_group_id,102,,,third_slot_use_passive_group_id,101,third_slot_use_passive_group_id,102,third_slot_use_passive_group_id,103.0
5,first_slot_use_passive_group_id,101,first_slot_use_passive_group_id,102.0,first_slot_use_passive_group_id,103.0,fourth_slot_use_passive_group_id,102,fourth_slot_use_passive_group_id,103.0,,,second_slot_use_passive_group_id,101,second_slot_use_passive_group_id,102,second_slot_use_passive_group_id,103.0,third_slot_use_passive_group_id,101,third_slot_use_passive_group_id,102,third_slot_use_passive_group_id,103.0
6,first_slot_use_passive_group_id,101,first_slot_use_passive_group_id,102.0,first_slot_use_passive_group_id,103.0,fourth_slot_use_passive_group_id,102,fourth_slot_use_passive_group_id,103.0,,,second_slot_use_passive_group_id,101,second_slot_use_passive_group_id,102,second_slot_use_passive_group_id,103.0,third_slot_use_passive_group_id,102,third_slot_use_passive_group_id,103,,
7,first_slot_use_passive_group_id,101,first_slot_use_passive_group_id,102.0,first_slot_use_passive_group_id,103.0,fourth_slot_use_passive_group_id,103,,,,,second_slot_use_passive_group_id,102,second_slot_use_passive_group_id,103,,,third_slot_use_passive_group_id,102,third_slot_use_passive_group_id,103,,
8,first_slot_use_passive_group_id,102,first_slot_use_passive_group_id,103.0,,,fourth_slot_use_passive_group_id,103,,,,,second_slot_use_passive_group_id,102,second_slot_use_passive_group_id,103,,,third_slot_use_passive_group_id,102,third_slot_use_passive_group_id,103,,
9,first_slot_use_passive_group_id,201,,,,,fourth_slot_use_passive_group_id,201,fourth_slot_use_passive_group_id,202.0,,,second_slot_use_passive_group_id,201,second_slot_use_passive_group_id,202,,,third_slot_use_passive_group_id,201,third_slot_use_passive_group_id,202,,
10,first_slot_use_passive_group_id,201,,,,,fourth_slot_use_passive_group_id,201,fourth_slot_use_passive_group_id,202.0,fourth_slot_use_passive_group_id,203.0,second_slot_use_passive_group_id,201,second_slot_use_passive_group_id,202,,,third_slot_use_passive_group_id,201,third_slot_use_passive_group_id,202,,
11,first_slot_use_passive_group_id,201,first_slot_use_passive_group_id,202.0,,,fourth_slot_use_passive_group_id,201,fourth_slot_use_passive_group_id,202.0,fourth_slot_use_passive_group_id,203.0,second_slot_use_passive_group_id,201,second_slot_use_passive_group_id,202,,,third_slot_use_passive_group_id,201,third_slot_use_passive_group_id,202,,
12,first_slot_use_passive_group_id,201,first_slot_use_passive_group_id,202.0,,,fourth_slot_use_passive_group_id,202,fourth_slot_use_passive_group_id,203.0,,,second_slot_use_passive_group_id,201,second_slot_use_passive_group_id,202,,,third_slot_use_passive_group_id,201,third_slot_use_passive_group_id,202,third_slot_use_passive_group_id,203.0
13,first_slot_use_passive_group_id,201,first_slot_use_passive_group_id,202.0,first_slot_use_passive_group_id,203.0,fourth_slot_use_passive_group_id,202,fourth_slot_use_passive_group_id,203.0,,,second_slot_use_passive_group_id,201,second_slot_use_passive_group_id,202,second_slot_use_passive_group_id,203.0,third_slot_use_passive_group_id,201,third_slot_use_passive_group_id,202,third_slot_use_passive_group_id,203.0
14,first_slot_use_passive_group_id,201,first_slot_use_passive_group_id,202.0,first_slot_use_passive_group_id,203.0,fourth_slot_use_passive_group_id,202,fourth_slot_use_passive_group_id,203.0,,,second_slot_use_passive_group_id,201,second_slot_use_passive_group_id,202,second_slot_use_passive_group_id,203.0,third_slot_use_passive_group_id,202,third_slot_use_passive_group_id,203,,
15,first_slot_use_passive_group_id,201,first_slot_use_passive_group_id,202.0,first_slot_use_passive_group_id,203.0,fourth_slot_use_passive_group_id,203,,,,,second_slot_use_passive_group_id,202,second_slot_use_passive_group_id,203,,,third_slot_use_passive_group_id,202,third_slot_use_passive_group_id,203,,
16,first_slot_use_passive_group_id,202,first_slot_use_passive_group_id,203.0,,,fourth_slot_use_passive_group_id,203,,,,,second_slot_use_passive_group_id,202,second_slot_use_passive_group_id,203,,,third_slot_use_passive_group_id,202,third_slot_use_passive_group_id,203,,
17,first_slot_use_passive_group_id,301,,,,,fourth_slot_use_passive_group_id,301,fourth_slot_use_passive_group_id,302.0,,,second_slot_use_passive_group_id,301,second_slot_use_passive_group_id,302,,,third_slot_use_passive_group_id,301,third_slot_use_passive_group_id,302,,
18,first_slot_use_passive_group_id,301,,,,,fourth_slot_use_passive_group_id,301,fourth_slot_use_passive_group_id,302.0,fourth_slot_use_passive_group_id,303.0,second_slot_use_passive_group_id,301,second_slot_use_passive_group_id,302,,,third_slot_use_passive_group_id,301,third_slot_use_passive_group_id,302,,
19,first_slot_use_passive_group_id,301,first_slot_use_passive_group_id,302.0,,,fourth_slot_use_passive_group_id,301,fourth_slot_use_passive_group_id,302.0,fourth_slot_use_passive_group_id,303.0,second_slot_use_passive_group_id,301,second_slot_use_passive_group_id,302,,,third_slot_use_passive_group_id,301,third_slot_use_passive_group_id,302,,
20,first_slot_use_passive_group_id,301,first_slot_use_passive_group_id,302.0,,,fourth_slot_use_passive_group_id,302,fourth_slot_use_passive_group_id,303.0,,,second_slot_use_passive_group_id,301,second_slot_use_passive_group_id,302,,,third_slot_use_passive_group_id,301,third_slot_use_passive_group_id,302,third_slot_use_passive_group_id,303.0
21,first_slot_use_passive_group_id,301,first_slot_use_passive_group_id,302.0,first_slot_use_passive_group_id,303.0,fourth_slot_use_passive_group_id,302,fourth_slot_use_passive_group_id,303.0,,,second_slot_use_passive_group_id,301,second_slot_use_passive_group_id,302,second_slot_use_passive_group_id,303.0,third_slot_use_passive_group_id,301,third_slot_use_passive_group_id,302,third_slot_use_passive_group_id,303.0
22,first_slot_use_passive_group_id,301,first_slot_use_passive_group_id,302.0,first_slot_use_passive_group_id,303.0,fourth_slot_use_passive_group_id,302,fourth_slot_use_passive_group_id,303.0,,,second_slot_use_passive_group_id,301,second_slot_use_passive_group_id,302,second_slot_use_passive_group_id,303.0,third_slot_use_passive_group_id,302,third_slot_use_passive_group_id,303,,
23,first_slot_use_passive_group_id,301,first_slot_use_passive_group_id,302.0,first_slot_use_passive_group_id,303.0,fourth_slot_use_passive_group_id,303,,,,,second_slot_use_passive_group_id,302,second_slot_use_passive_group_id,303,,,third_slot_use_passive_group_id,302,third_slot_use_passive_group_id,303,,
24,first_slot_use_passive_group_id,302,first_slot_use_passive_group_id,303.0,,,fourth_slot_use_passive_group_id,303,,,,,second_slot_use_passive_group_id,302,second_slot_use_passive_group_id,303,,,third_slot_use_passive_group_id,302,third_slot_use_passive_group_id,303,,
