id,name_localkey,animation_name,switching_character_name_code/0/name,switching_character_name_code/0/value,switching_costume_id/0/name,switching_costume_id/0/value,switching_costume_id/1/name,switching_costume_id/1/value,switching_costume_id/2/name,switching_costume_id/2/value,switching_costume_id/3/name,switching_costume_id/3/value
1,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SAD_01,angry,switching_character_name_code,5005.0,switching_costume_id,30016.0,switching_costume_id,40001.0,,,,
2,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_01,sad,switching_character_name_code,5007.0,switching_costume_id,30009.0,switching_costume_id,30047.0,switching_costume_id,50005.0,,
3,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SAD_01,think,switching_character_name_code,5017.0,switching_costume_id,30031.0,,,,,,
4,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,shy,,,switching_costume_id,30019.0,,,,,,
5,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,shy,switching_character_name_code,5019.0,,,,,,,,
6,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_02,surprise,switching_character_name_code,5019.0,,,,,,,,
7,Locale_System:CHARACTER_FACE_ANIMATION_LIST_RAGE_01,special,switching_character_name_code,5022.0,switching_costume_id,130002.0,,,,,,
8,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_01,smile,switching_character_name_code,1007.0,,,,,,,,
9,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_01,shy,,,switching_costume_id,30037.0,,,,,,
10,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_04,surprise,,,switching_costume_id,30037.0,,,,,,
11,Locale_System:CHARACTER_FACE_ANIMATION_LIST_DELIGHT_03,delight2,switching_character_name_code,5079.0,switching_costume_id,10006.0,switching_costume_id,10010.0,,,,
12,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,idle2,switching_character_name_code,5079.0,switching_costume_id,10006.0,switching_costume_id,10010.0,,,,
13,Locale_System:CHARACTER_FACE_ANIMATION_LIST_CRY_01,sad2,switching_character_name_code,5079.0,switching_costume_id,10006.0,switching_costume_id,10010.0,,,,
14,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_02,shy2,switching_character_name_code,5079.0,switching_costume_id,10006.0,switching_costume_id,10010.0,,,,
15,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,surprise2,switching_character_name_code,5079.0,switching_costume_id,10006.0,switching_costume_id,10010.0,,,,
16,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SPECIAL_01,pain,switching_character_name_code,5098.0,,,,,,,,
17,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_04,special,switching_character_name_code,5098.0,,,,,,,,
18,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_01,good,switching_character_name_code,5048.0,switching_costume_id,30029.0,,,,,,
19,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_02,shy_02,switching_character_name_code,5048.0,,,,,,,,
20,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,surprise,switching_character_name_code,5048.0,switching_costume_id,30029.0,,,,,,
21,Locale_System:CHARACTER_FACE_ANIMATION_LIST_RAGE_02,special,switching_character_name_code,5082.0,,,,,,,,
22,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,happy,switching_character_name_code,5106.0,,,,,,,,
23,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_01,sad,switching_character_name_code,5106.0,,,,,,,,
24,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_02,shy,switching_character_name_code,5106.0,,,,,,,,
25,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_02,smile,switching_character_name_code,5106.0,,,,,,,,
26,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_02,special,switching_character_name_code,5110.0,switching_costume_id,50013.0,,,,,,
27,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SERIOUS_01,void,switching_character_name_code,5110.0,switching_costume_id,50013.0,switching_costume_id,100003.0,,,,
28,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_05,special,,,switching_costume_id,100003.0,,,,,,
29,Locale_System:CHARACTER_FACE_ANIMATION_LIST_ANGRY_01_MASK,angry,switching_character_name_code,5122.0,,,,,,,,
30,Locale_System:CHARACTER_FACE_ANIMATION_LIST_DELIGHT_01_MASK,delight,switching_character_name_code,5122.0,,,,,,,,
31,Locale_System:CHARACTER_FACE_ANIMATION_LIST_IDLE_01_MASK,idle,switching_character_name_code,5122.0,,,,,,,,
32,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_01_MASK,no,switching_character_name_code,5122.0,,,,,,,,
33,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SAD_01_MASK,sad,switching_character_name_code,5122.0,,,,,,,,
34,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_01_MASK,shy,switching_character_name_code,5122.0,,,,,,,,
35,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01_MASK,smile,switching_character_name_code,5122.0,,,,,,,,
36,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_01_MASK,special,switching_character_name_code,5122.0,,,,,,,,
37,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_01,special_02,switching_character_name_code,5122.0,,,,,,,,
38,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02_MASK,surprise,switching_character_name_code,5122.0,,,,,,,,
39,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,surprise_02,switching_character_name_code,5122.0,,,,,,,,
40,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_05,delight,,,switching_costume_id,10014.0,,,,,,
41,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,no,,,switching_costume_id,10014.0,,,,,,
42,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,special,switching_character_name_code,5129.0,switching_costume_id,10014.0,,,,,,
43,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,idle2,switching_character_name_code,5130.0,,,,,,,,
44,Locale_System:CHARACTER_FACE_ANIMATION_LIST_DELIGHT_03,delight2,switching_character_name_code,5130.0,,,,,,,,
45,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_02,shy1,switching_character_name_code,5130.0,,,,,,,,
46,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HANGOVER_02,special2,switching_character_name_code,5130.0,,,,,,,,
47,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,surprise,switching_character_name_code,5130.0,,,,,,,,
48,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,delight,switching_character_name_code,5131.0,,,,,,,,
49,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_03,no,switching_character_name_code,5140.0,,,,,,,,
50,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SLEEP_01,special,switching_character_name_code,5140.0,,,,,,,,
51,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SPECIAL_01,surprise_02,switching_character_name_code,5140.0,,,,,,,,
52,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SERIOUS_01,think,switching_character_name_code,5140.0,,,,,,,,
53,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_02,shy,switching_character_name_code,5141.0,switching_costume_id,100002.0,,,,,,
54,Locale_System:CHARACTER_FACE_ANIMATION_LIST_RAGE_01,surprise,switching_character_name_code,5141.0,switching_costume_id,100002.0,,,,,,
55,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_02,delight2,switching_character_name_code,5144.0,,,,,,,,
56,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SERIOUS_01,idle2,switching_character_name_code,5144.0,,,,,,,,
57,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,surp,switching_character_name_code,5144.0,,,,,,,,
58,Locale_System:CHARACTER_FACE_ANIMATION_LIST_CONCENTRAION_01,etc,switching_character_name_code,5147.0,,,,,,,,
59,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_03,worry,switching_character_name_code,5147.0,,,,,,,,
60,Locale_System:CHARACTER_FACE_ANIMATION_LIST_FUN_02,angry,switching_character_name_code,5148.0,,,,,,,,
61,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SERIOUS_01,angry_02,switching_character_name_code,5148.0,,,,,,,,
62,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_01,worry,switching_character_name_code,5148.0,,,,,,,,
63,Locale_System:CHARACTER_FACE_ANIMATION_LIST_MASK_01,special_02,,,switching_costume_id,10007.0,,,,,,
64,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SERIOUS_01,idle_02,switching_character_name_code,5001.0,,,,,,,,
65,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,shy,switching_character_name_code,5001.0,switching_costume_id,30004.0,,,,,,
66,Locale_System:CHARACTER_FACE_ANIMATION_LIST_FUN_01,shy,switching_character_name_code,5006.0,switching_costume_id,30008.0,,,,,,
67,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_02,sorrow,switching_character_name_code,5011.0,switching_costume_id,10001.0,switching_costume_id,50008.0,,,,
68,Locale_System:CHARACTER_FACE_ANIMATION_LIST_CRAZY_02,delight,switching_character_name_code,5024.0,switching_costume_id,60002.0,switching_costume_id,80001.0,,,,
69,Locale_System:CHARACTER_FACE_ANIMATION_LIST_CRAZY_02,good,switching_character_name_code,5025.0,,,,,,,,
70,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_03,void,,,switching_costume_id,10004.0,,,,,,
71,Locale_System:CHARACTER_FACE_ANIMATION_LIST_PANIC_02,worry,switching_character_name_code,5030.0,,,,,,,,
72,Locale_System:CHARACTER_FACE_ANIMATION_LIST_GOOD_01,shy_02,switching_character_name_code,1020.0,,,,,,,,
73,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SCARE_02,pain,switching_character_name_code,1010.0,,,,,,,,
74,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_03,think,switching_character_name_code,1010.0,,,,,,,,
75,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_01,surprise,switching_character_name_code,5055.0,switching_costume_id,10008.0,,,,,,
76,Locale_System:CHARACTER_FACE_ANIMATION_LIST_RAGE_01,sad,switching_character_name_code,5078.0,,,,,,,,
77,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_03,pain,switching_character_name_code,5085.0,,,,,,,,
78,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_04,pain_01,switching_character_name_code,5099.0,switching_costume_id,30027.0,,,,,,
79,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,pain_02,switching_character_name_code,5099.0,switching_costume_id,30027.0,,,,,,
80,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_01,void,switching_character_name_code,5099.0,switching_costume_id,30027.0,switching_costume_id,30036.0,,,,
81,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_04,pain1,,,switching_costume_id,30036.0,,,,,,
82,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,pain2,,,switching_costume_id,30036.0,,,,,,
83,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,sad,switching_character_name_code,5100.0,switching_costume_id,30028.0,switching_costume_id,30039.0,,,,
84,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_03,shy,switching_character_name_code,5100.0,switching_costume_id,30028.0,switching_costume_id,30039.0,,,,
85,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SAD_01,think,switching_character_name_code,5100.0,switching_costume_id,30028.0,switching_costume_id,30039.0,,,,
86,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_04,worry,switching_character_name_code,5100.0,switching_costume_id,30028.0,switching_costume_id,30039.0,,,,
87,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,no,switching_character_name_code,5081.0,switching_costume_id,10013.0,switching_costume_id,30032.0,,,,
88,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SPECIAL_01,etc,switching_character_name_code,5081.0,switching_costume_id,10013.0,switching_costume_id,30032.0,,,,
89,Locale_System:CHARACTER_FACE_ANIMATION_LIST_NO_02,worry,switching_character_name_code,5081.0,switching_costume_id,10013.0,switching_costume_id,30032.0,,,,
90,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SERIOUS_01,special,switching_character_name_code,5081.0,switching_costume_id,10013.0,switching_costume_id,30032.0,,,,
91,Locale_System:CHARACTER_FACE_ANIMATION_LIST_DOUBT_01,worry,switching_character_name_code,5107.0,,,,,,,,
92,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_01,no,switching_character_name_code,5112.0,switching_costume_id,60003.0,,,,,,
93,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_03,shy,switching_character_name_code,5112.0,switching_costume_id,60003.0,,,,,,
94,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,surprise2,switching_character_name_code,5112.0,switching_costume_id,60003.0,,,,,,
95,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,delight,switching_character_name_code,5077.0,switching_costume_id,30035.0,,,,,,
96,Locale_System:CHARACTER_FACE_ANIMATION_LIST_DELIGHT_01,shy,switching_character_name_code,5077.0,switching_costume_id,30035.0,,,,,,
97,Locale_System:CHARACTER_FACE_ANIMATION_LIST_HAPPY_01,surprise,switching_character_name_code,5077.0,switching_costume_id,30035.0,,,,,,
98,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02,angry,switching_character_name_code,5121.0,,,,,,,,
99,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_02_MASK,angry_2,switching_character_name_code,5121.0,,,,,,,,
100,Locale_System:CHARACTER_FACE_ANIMATION_LIST_DELIGHT_01_MASK,delight_2,switching_character_name_code,5121.0,,,,,,,,
101,Locale_System:CHARACTER_FACE_ANIMATION_LIST_IDLE_01_MASK,idle_2,switching_character_name_code,5121.0,,,,,,,,
102,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SAD_01_MASK,sad_2,switching_character_name_code,5121.0,,,,,,,,
103,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SHY_01_MASK,shy_2,switching_character_name_code,5121.0,,,,,,,,
104,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SURPRISE_01_MASK,surprise_2,switching_character_name_code,5121.0,,,,,,,,
105,Locale_System:CHARACTER_FACE_ANIMATION_LIST_THINK_01_MASK,think_2,switching_character_name_code,5121.0,,,,,,,,
106,Locale_System:CHARACTER_FACE_ANIMATION_LIST_SMILE_01,delight,switching_character_name_code,5126.0,,,,,,,,
