id,name_localkey,description_localkey,resource_id,additional_skins/0,name_code,order,original_rare,grade_core_id,grow_grade,stat_enhance_id,class,element_id/0,critical_ratio,critical_damage,shot_id,bonusrange_min,bonusrange_max,use_burst_skill,change_burst_step,burst_apply_delay,burst_duration,ulti_skill_id,skill1_id,skill1_table,skill2_id,skill2_table,eff_category_type,eff_category_value,category_type_1,category_type_2,category_type_3,corporation,cv_localkey,squad,piece_id,is_visible,prism_is_active,is_detail_close,corporation_sub_type
110201,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,1,110202,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110202,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,2,110203,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110203,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,3,110204,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110204,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,4,110205,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110205,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,5,110206,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110206,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,6,110207,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110207,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,7,110208,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110208,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,8,110209,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110209,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,9,110210,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110210,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,10,110211,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,False,False,
110211,Locale_Character:102_name,Locale_Character:c102_description,102,acc,5001,10041,SSR,11,0,5102,Attacker,500001,1500,15000,1010201,45,100,Step3,StepFull,1,1000,1102301,2102101,StateEffect,2102201,StateEffect,Walk,0,None,None,None,MISSILIS,Locale_Character:102_cv,Matis,5100102,True,True,False,
314001,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,1,314002,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314002,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,2,314003,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314003,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,3,314004,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314004,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,4,314005,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314005,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,5,314006,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314006,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,6,314007,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314007,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,7,314008,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314008,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,8,314009,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314009,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,9,314010,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314010,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,10,314011,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,False,False,
314011,Locale_Character:140_name,Locale_Character:c140_description,140,,5002,10077,SSR,11,0,5104,Attacker,500001,1500,15000,1014001,0,25,Step3,StepFull,1,1000,1140301,2140101,StateEffect,2140201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:140_cv,CafeSweety,5100140,True,True,False,
321001,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,1,321002,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321002,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,2,321003,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321003,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,3,321004,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321004,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,4,321005,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321005,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,5,321006,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321006,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,6,321007,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321007,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,7,321008,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
321008,Locale_Character:210_name,Locale_Character:c210_description,210,,5003,10078,SSR,8,321009,5302,Supporter,400001,1500,15000,1021001,45,100,Step1,Step2,1,1000,1210301,2210101,StateEffect,2210201,StateEffect,Walk,0,None,None,None,TETRA,Locale_Character:210_cv,Protocol,5100210,True,False,False,
