id,group_Id,timeline_loop,timeline_value,proj_resource_Id,proj_type,proj_typeValue/0/proj_typeValue,proj_amount,proj_duration,proj_dmgCount,proj_dmgDelay,proj_pierce,proj_size,proj_spd,proj_atk_range/0/proj_atk_range,proj_atk_range/1/proj_atk_range,proj_knockbackValue,timeline_loop_delay,proj_typeValue/1/proj_typeValue,proj_typeValue/2/proj_typeValue,proj_typeValue/3/proj_typeValue,proj_afterDuration,proj_afterCollide,proj_resource_hit_id
101001,200101,True,0.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
101002,200101,,15.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
101003,200101,,30.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
101004,200101,,45.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
101005,200101,,60.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,80.0,,,,,,
101006,200102,True,0.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,,,,,,,
101007,200102,,12.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,,,,,,,
101008,200102,,24.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,,,,,,,
101009,200102,,36.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,,,,,,,
101010,200102,,48.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,,,,,,,
101011,200102,,60.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,,,,,,,
101012,200102,,72.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,7.0,1.0,1.0,1.0,80.0,,,,,,
101013,200103,True,0.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101014,200103,,10.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101015,200103,,20.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101016,200103,,30.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101017,200103,,40.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101018,200103,,50.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101019,200103,,60.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101020,200103,,70.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
101021,200103,,80.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,80.0,,,,,,
101022,200104,True,0.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101023,200104,,7.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101024,200104,,14.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101025,200104,,21.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101026,200104,,28.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101027,200104,,35.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101028,200104,,42.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101029,200104,,49.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101030,200104,,56.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101031,200104,,63.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101032,200104,,70.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
101033,200104,,77.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,80.0,,,,,,
101034,200105,True,0.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,12.0,3.0,3.0,4.0,,,,,,,
101035,200105,,5.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101036,200105,,10.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101037,200105,,15.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101038,200105,,20.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101039,200105,,25.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101040,200105,,30.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101041,200105,,35.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101042,200105,,40.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101043,200105,,45.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101044,200105,,50.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101045,200105,,55.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101046,200105,,60.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101047,200105,,65.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,,,,,,,
101048,200105,,70.0,NKS_fx_projectile_bullet_b03,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,3.0,3.0,4.0,80.0,,,,,,
102001,200201,True,0.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,5.0,1.0,1.0,1.0,,,,,,,
102002,200201,,10.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,5.0,1.0,1.0,1.0,,,,,,,
102003,200201,,20.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,5.0,1.0,1.0,1.0,,,,,,,
102004,200201,,30.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,5.0,1.0,1.0,1.0,,,,,,,
102005,200201,,40.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,5.0,1.0,1.0,1.0,80.0,,,,,,
102006,200202,True,0.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
102007,200202,,8.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
102008,200202,,16.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
102009,200202,,24.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
102010,200202,,32.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
102011,200202,,40.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,,,,,,,
102012,200202,,48.0,NKS_fx_projectile_bullet_b01,Near,0.0,1,100.0,1,5,1.0,1.5,6.0,1.0,1.0,1.0,80.0,,,,,,
102013,200203,True,0.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102014,200203,,8.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102015,200203,,16.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102016,200203,,24.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102017,200203,,32.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102018,200203,,40.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102019,200203,,48.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102020,200203,,56.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,,,,,,,
102021,200203,,40.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,8.0,1.0,1.0,2.0,80.0,,,,,,
102022,200204,True,0.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102023,200204,,5.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102024,200204,,10.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102025,200204,,15.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102026,200204,,20.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102027,200204,,25.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102028,200204,,30.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102029,200204,,35.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
102030,200204,,40.0,NKS_fx_projectile_bullet_b02,Near,0.0,1,100.0,1,5,1.0,1.5,10.0,2.0,2.0,3.0,,,,,,,
