id,group_Id,resource_Id,tileType,BasicTile
1,1,NKS_Tbg_snowland_T_notWalkable_C_LeftUp,NotWalkable_Corner_LeftUp,False
2,1,NKS_Tbg_snowland_T_notWalkable_C_RightUp,NotWalkable_Corner_RightUp,False
3,1,NKS_Tbg_snowland_T_notWalkable_C_LeftDown,NotWalkable_Corner_LeftDown,False
4,1,NKS_Tbg_snowland_T_notWalkable_C_RightDown,NotWalkable_Corner_RightDown,False
5,1,NKS_Tbg_snowland_T_notWalkable_L_Up,NotWalkable_Line_Up,False
6,1,NKS_Tbg_snowland_T_notWalkable_L_Down,NotWalkable_Line_Down,False
7,1,NKS_Tbg_snowland_T_notWalkable_L_Left,NotWalkable_Line_Left,False
8,1,NKS_Tbg_snowland_T_notWalkable_L_Right,NotWalkable_Line_Right,False
9,1,NKS_Tbg_snowland_T_notWalkable_01,NotWalkable_All,False
10,1,NKS_Tbg_snowland_T_Walkable_01,Walkable,True
11,1,NKS_Tbg_snowland_T_Walkable_02,Walkable,True
12,1,NKS_Tbg_snowland_T_Walkable_03,Walkable,True
13,1,NKS_Tbg_snowland_T_Walkable_04,Walkable,True
14,1,NKS_Tbg_snowland_O_01,Walkable_Deco,False
15,1,NKS_Tbg_snowland_O_02,Walkable_Deco,False
16,1,NKS_Tbg_snowland_O_03,Walkable_Deco,False
17,1,NKS_Tbg_snowland_O_04,Walkable_Deco,False
18,1,NKS_Tbg_snowland_O_05,Walkable_Deco,False
19,1,NKS_Tbg_snowland_O_06,Walkable_Deco,False
20,1,NKS_Tbg_snowland_O_07,Walkable_Deco,False
21,1,NKS_Tbg_snowland_O_08,Walkable_Deco,False
22,1,NKS_Tbg_snowland_O_09,Walkable_Deco,False
23,1,NKS_Tbg_snowland_O_10,Walkable_Deco,False
24,1,NKS_Tbg_snowland_O_11,Walkable_Deco,False
25,1,NKS_Tbg_snowland_O_12,Walkable_Deco,False
26,1,NKS_Tbg_snowland_O_13,Walkable_Deco,False
27,1,NKS_Tbg_snowland_O_14,Walkable_Deco,False
28,1,NKS_Tbg_snowland_O_15,Walkable_Deco,False
29,2,NKS_Tbg_armybase_T_notWalkable_C_LeftUp,NotWalkable_Corner_LeftUp,False
30,2,NKS_Tbg_armybase_T_notWalkable_C_RightUp,NotWalkable_Corner_RightUp,False
31,2,NKS_Tbg_armybase_T_notWalkable_C_LeftDown,NotWalkable_Corner_LeftDown,False
32,2,NKS_Tbg_armybase_T_notWalkable_C_RightDown,NotWalkable_Corner_RightDown,False
33,2,NKS_Tbg_armybase_T_notWalkable_L_UP,NotWalkable_Line_Up,False
34,2,NKS_Tbg_armybase_T_notWalkable_L_Down,NotWalkable_Line_Down,False
35,2,NKS_Tbg_armybase_T_notWalkable_L_Left,NotWalkable_Line_Left,False
36,2,NKS_Tbg_armybase_T_notWalkable_L_Right,NotWalkable_Line_Right,False
37,2,NKS_Tbg_armybase_T_notWalkable_01,NotWalkable_All,False
38,2,NKS_Tbg_armybase_T_Walkable_01,Walkable,True
39,2,NKS_Tbg_armybase_T_Walkable_02,Walkable,True
40,2,NKS_Tbg_armybase_T_Walkable_03,Walkable,True
41,2,NKS_Tbg_armybase_T_Walkable_04,Walkable,True
42,2,NKS_Tbg_armybase_O_01,Walkable_Deco,False
43,2,NKS_Tbg_armybase_O_02,Walkable_Deco,False
44,2,NKS_Tbg_armybase_O_03,Walkable_Deco,False
45,2,NKS_Tbg_armybase_O_04,Walkable_Deco,False
46,2,NKS_Tbg_armybase_O_05,Walkable_Deco,False
47,2,NKS_Tbg_armybase_O_06,Walkable_Deco,False
48,2,NKS_Tbg_armybase_O_07,Walkable_Deco,False
49,2,NKS_Tbg_armybase_O_08,Walkable_Deco,False
50,2,NKS_Tbg_armybase_O_09,Walkable_Deco,False
51,2,NKS_Tbg_armybase_O_10,Walkable_Deco,False
52,2,NKS_Tbg_armybase_O_11,Walkable_Deco,False
53,2,NKS_Tbg_armybase_O_12,Walkable_Deco,False
54,2,NKS_Tbg_armybase_O_13,Walkable_Deco,False
55,2,NKS_Tbg_armybase_O_14,Walkable_Deco,False
56,2,NKS_Tbg_armybase_O_15,Walkable_Deco,False
57,3,NKS_Tbg_desert_T_notWalkable_C_LeftUp,NotWalkable_Corner_LeftUp,False
58,3,NKS_Tbg_desert_T_notWalkable_C_RightUp,NotWalkable_Corner_RightUp,False
59,3,NKS_Tbg_desert_T_notWalkable_C_LeftDown,NotWalkable_Corner_LeftDown,False
60,3,NKS_Tbg_desert_T_notWalkable_C_RightDown,NotWalkable_Corner_RightDown,False
61,3,NKS_Tbg_desert_T_notWalkable_L_Up,NotWalkable_Line_Up,False
62,3,NKS_Tbg_desert_T_notWalkable_L_Down,NotWalkable_Line_Down,False
63,3,NKS_Tbg_desert_T_notWalkable_L_Left,NotWalkable_Line_Left,False
64,3,NKS_Tbg_desert_T_notWalkable_L_Right,NotWalkable_Line_Right,False
65,3,NKS_Tbg_desert_T_notWalkable_01,NotWalkable_All,False
66,3,NKS_Tbg_desert_T_Walkable_01,Walkable,True
67,3,NKS_Tbg_desert_T_Walkable_02,Walkable,True
68,3,NKS_Tbg_desert_T_Walkable_03,Walkable,True
69,3,NKS_Tbg_desert_T_Walkable_04,Walkable,True
70,3,NKS_Tbg_desert_O_01,Walkable_Deco,False
71,3,NKS_Tbg_desert_O_02,Walkable_Deco,False
72,3,NKS_Tbg_desert_O_03,Walkable_Deco,False
73,3,NKS_Tbg_desert_O_04,Walkable_Deco,False
74,3,NKS_Tbg_desert_O_05,Walkable_Deco,False
75,3,NKS_Tbg_desert_O_06,Walkable_Deco,False
76,3,NKS_Tbg_desert_O_07,Walkable_Deco,False
77,3,NKS_Tbg_desert_O_08,Walkable_Deco,False
78,3,NKS_Tbg_desert_O_09,Walkable_Deco,False
79,3,NKS_Tbg_desert_O_10,Walkable_Deco,False
80,3,NKS_Tbg_desert_O_11,Walkable_Deco,False
81,3,NKS_Tbg_desert_O_12,Walkable_Deco,False
82,3,NKS_Tbg_desert_O_13,Walkable_Deco,False
83,3,NKS_Tbg_desert_O_14,Walkable_Deco,False
84,3,NKS_Tbg_desert_O_15,Walkable_Deco,False
85,3,NKS_Tbg_desert_O_16,Walkable_Deco,False
86,3,NKS_Tbg_desert_O_17,Walkable_Deco,False
87,3,NKS_Tbg_desert_O_18,Walkable_Deco,False
88,3,NKS_Tbg_desert_O_19,Walkable_Deco,False
89,3,NKS_Tbg_desert_O_20,Walkable_Deco,False
90,3,NKS_Tbg_desert_O_21,Walkable_Deco,False
91,3,NKS_Tbg_desert_O_22,Walkable_Deco,False
92,3,NKS_Tbg_desert_O_23,Walkable_Deco,False
93,4,NKS_Tbg_grassland_T_notWalkable_C_LeftUp,NotWalkable_Corner_LeftUp,False
94,4,NKS_Tbg_grassland_T_notWalkable_C_RightUp,NotWalkable_Corner_RightUp,False
95,4,NKS_Tbg_grassland_T_notWalkable_C_LeftDown,NotWalkable_Corner_LeftDown,False
96,4,NKS_Tbg_grassland_T_notWalkable_C_RightDown,NotWalkable_Corner_RightDown,False
97,4,NKS_Tbg_grassland_T_notWalkable_L_Up,NotWalkable_Line_Up,False
98,4,NKS_Tbg_grassland_T_notWalkable_L_Down,NotWalkable_Line_Down,False
99,4,NKS_Tbg_grassland_T_notWalkable_L_Left,NotWalkable_Line_Left,False
100,4,NKS_Tbg_grassland_T_notWalkable_L_Right,NotWalkable_Line_Right,False
101,4,NKS_Tbg_grassland_T_notWalkable_01,NotWalkable_All,False
102,4,NKS_Tbg_grassland_T_Walkable_01,Walkable,True
103,4,NKS_Tbg_grassland_T_Walkable_02,Walkable,True
104,4,NKS_Tbg_grassland_T_Walkable_03,Walkable,True
105,4,NKS_Tbg_grassland_T_Walkable_04,Walkable,True
106,4,NKS_Tbg_grassland_O_01,Walkable_Deco,False
107,4,NKS_Tbg_grassland_O_02,Walkable_Deco,False
108,4,NKS_Tbg_grassland_O_03,Walkable_Deco,False
109,4,NKS_Tbg_grassland_O_04,Walkable_Deco,False
110,4,NKS_Tbg_grassland_O_05,Walkable_Deco,False
111,4,NKS_Tbg_grassland_O_06,Walkable_Deco,False
112,4,NKS_Tbg_grassland_O_07,Walkable_Deco,False
113,4,NKS_Tbg_grassland_O_08,Walkable_Deco,False
114,4,NKS_Tbg_grassland_O_09,Walkable_Deco,False
115,4,NKS_Tbg_grassland_O_10,Walkable_Deco,False
116,4,NKS_Tbg_grassland_O_11,Walkable_Deco,False
117,4,NKS_Tbg_grassland_O_12,Walkable_Deco,False
118,4,NKS_Tbg_grassland_O_13,Walkable_Deco,False
119,4,NKS_Tbg_grassland_O_14,Walkable_Deco,False
120,4,NKS_Tbg_grassland_O_15,Walkable_Deco,False
121,4,NKS_Tbg_grassland_O_16,Walkable_Deco,False
122,4,NKS_Tbg_grassland_O_17,Walkable_Deco,False
123,5,NKS_Tbg_simulationRoom_T_notWalkable_C_LeftUp,NotWalkable_Corner_LeftUp,False
124,5,NKS_Tbg_simulationRoom_T_notWalkable_C_RightUp,NotWalkable_Corner_RightUp,False
125,5,NKS_Tbg_simulationRoom_T_notWalkable_C_LeftDown,NotWalkable_Corner_LeftDown,False
126,5,NKS_Tbg_simulationRoom_T_notWalkable_C_RightDown,NotWalkable_Corner_RightDown,False
127,5,NKS_Tbg_simulationRoom_T_notWalkable_L_Up,NotWalkable_Line_Up,False
128,5,NKS_Tbg_simulationRoom_T_notWalkable_L_Down,NotWalkable_Line_Down,False
129,5,NKS_Tbg_simulationRoom_T_notWalkable_L_Left,NotWalkable_Line_Left,False
130,5,NKS_Tbg_simulationRoom_T_notWalkable_L_Right,NotWalkable_Line_Right,False
131,5,NKS_Tbg_simulationRoom_T_notWalkable_01,NotWalkable_All,False
132,5,NKS_Tbg_simulationRoom_T_Walkable_01,Walkable,True
133,5,NKS_Tbg_simulationRoom_T_Walkable_02,Walkable,True
134,5,NKS_Tbg_simulationRoom_T_Walkable_03,Walkable,True
135,5,NKS_Tbg_simulationRoom_T_Walkable_04,Walkable,True
136,5,NKS_Tbg_simulationRoom_O_01,Walkable_Deco,False
137,5,NKS_Tbg_simulationRoom_O_02,Walkable_Deco,False
138,5,NKS_Tbg_simulationRoom_O_03,Walkable_Deco,False
139,5,NKS_Tbg_simulationRoom_O_04,Walkable_Deco,False
140,5,NKS_Tbg_simulationRoom_O_05,Walkable_Deco,False
141,5,NKS_Tbg_simulationRoom_O_06,Walkable_Deco,False
142,5,NKS_Tbg_simulationRoom_O_07,Walkable_Deco,False
143,5,NKS_Tbg_simulationRoom_O_08,Walkable_Deco,False
144,5,NKS_Tbg_simulationRoom_O_09,Walkable_Deco,False
145,5,NKS_Tbg_simulationRoom_O_10,Walkable_Deco,False
146,6,NKS_Tbg_cave_T_notWalkable_C_LeftUp,NotWalkable_Corner_LeftUp,False
147,6,NKS_Tbg_cave_T_notWalkable_C_RightUp,NotWalkable_Corner_RightUp,False
148,6,NKS_Tbg_cave_T_notWalkable_C_LeftDown,NotWalkable_Corner_LeftDown,False
149,6,NKS_Tbg_cave_T_notWalkable_C_RightDown,NotWalkable_Corner_RightDown,False
150,6,NKS_Tbg_cave_T_notWalkable_L_UP,NotWalkable_Line_Up,False
151,6,NKS_Tbg_cave_T_notWalkable_L_Down,NotWalkable_Line_Down,False
152,6,NKS_Tbg_cave_T_notWalkable_L_Left,NotWalkable_Line_Left,False
153,6,NKS_Tbg_cave_T_notWalkable_L_Right,NotWalkable_Line_Right,False
154,6,NKS_Tbg_cave_T_notWalkable_01,NotWalkable_All,False
155,6,NKS_Tbg_cave_T_Walkable_01,Walkable,True
156,6,NKS_Tbg_cave_T_Walkable_02,Walkable,True
157,6,NKS_Tbg_cave_T_Walkable_03,Walkable,True
158,6,NKS_Tbg_cave_T_Walkable_04,Walkable,True
159,6,NKS_Tbg_cave_O_01,Walkable_Deco,False
160,6,NKS_Tbg_cave_O_02,Walkable_Deco,False
161,6,NKS_Tbg_cave_O_03,Walkable_Deco,False
162,6,NKS_Tbg_cave_O_04,Walkable_Deco,False
163,6,NKS_Tbg_cave_O_05,Walkable_Deco,False
164,6,NKS_Tbg_cave_O_06,Walkable_Deco,False
165,6,NKS_Tbg_cave_O_07,Walkable_Deco,False
166,6,NKS_Tbg_cave_O_08,Walkable_Deco,False
167,6,NKS_Tbg_cave_O_09,Walkable_Deco,False
168,6,NKS_Tbg_cave_O_10,Walkable_Deco,False
169,6,NKS_Tbg_cave_O_11,Walkable_Deco,False
