key,title,description,sender_id
UNION_RAID_RANK_REWARD,UNION_RAID_RANK_REWARD_TITLE,UNION_RAID_RANK_REWARD_DESC,1
UNION_RAID_GUILD_RANK_REWARD,UNION_RAID_GUILD_RANK_REWARD_TITLE,UNION_RAID_GUILD_RANK_REWARD_DESC,1
UNION_BANNED,GUILD_BANNED_MAIL_TITLE,GUILD_JOURNAL_KICK,1
COOPERATION_RANK_REWARD,COOPERATION_RANK_REWARD_TITLE,COOPERATION_RANK_REWARD_DESC,1
COOPERATION_RANK_REWARD_ABSOLUTE,COOPERATION_RANK_REWARD_TITLE,COOPERATION_RANK_REWARD_DESC_ABSOLUTE,1
COOPERATION_RANK_REWARD_PERCENTAGE,COOPERATION_RANK_REWARD_TITLE,COOPERATION_RANK_REWARD_DESC_PERCENTAGE,1
POLL_REWARD,POLL_REWARD_MAIL_TITLE,POLL_REWARD_MAIL_DESC,1
WORLD_RAID_RANKING_REWARD,WORLD_RAID_RANKING_REWARD_MAIL_TITLE,WORLD_RAID_RANKING_REWARD_MAIL_DESC,101
WORLD_RAID_CLEAR_REWARD,WORLD_RAID_CLEAR_REWARD_MAIL_TITLE,WORLD_RAID_CLEAR_REWARD_MAIL_DESC,101
WORLD_RAID_ALL_CLEAR_DAY_REWARD,WORLD_RAID_ALL_CLEAR_DAY_REWARD_MAIL_TITLE,WORLD_RAID_ALL_CLEAR_DAY_REWARD_MAIL_DESC,101
UNION_RAID_BAN_USER_INFORM,GUILD_RAID_BAN_USER_INFORM_MAIL_TITLE,GUILD_RAID_BAN_USER_INFORM_MAIL_DESC,102
GUILD_MAIL_USER_GRADE_CHANGE_TO_GUILD_MASTER,GUILD_NOTICE_FUNCTION,GUILD_MAIL_USER_GRADE_CHANGE_TO_GUILD_MASTER,0
GUILD_MAIL_USER_GRADE_CHANGE_TO_GUILD_MANAGER,GUILD_NOTICE_FUNCTION,GUILD_MAIL_USER_GRADE_CHANGE_TO_GUILD_MANAGER,0
GUILD_MAIL_USER_GRADE_CHANGE_TO_GUILD_MEMBER,GUILD_NOTICE_FUNCTION,GUILD_MAIL_USER_GRADE_CHANGE_TO_GUILD_MEMBER,0
INFRACORE_GRADE_REWARD,INFRACORE_GRADE_REWARD_TITLE,INFRACORE_GRADE_REWARD_DESC,1
MIDAS_BUY_PRODUCT,MIDAS_BUY_PRODUCT_TITLE,MIDAS_BUY_PRODUCT_DESC,102
MIDAS_BUY_CURRENCY,MIDAS_BUY_CURRENCY_TITLE,MIDAS_BUY_CURRENCY_DESC,1
ARENA_SPECIAL_POINT_RANK_REWARD,ARENA_SPECIAL_POINT_RANK_REWARD_MAIL_TITLE,ARENA_SPECIAL_POINT_RANK_REWARD_MAIL_DESC,4
ARENA_SPECIAL_TIME_REWARD_AUTO_RECEIVE,ARENA_SPECIAL_TIME_REWARD_AUTO_RECEIVE_MAIL_TITLE_02,ARENA_SPECIAL_TIME_REWARD_AUTO_RECEIVE_MAIL_DESC_02,4
ARENA_ROOKIE_POINT_RANK_REWARD,ARENA_SEASON_REWARD_MAIL_TITLE,ARENA_SEASON_REWARD_MAIL_BODY,4
ARENA_ROOKIE_DAILY_REWARD,ARENA_DAILY_REWARD_MAIL_TITLE,ARENA_DAILY_REWARD_MAIL_BODY,4
ARENA_CHAMPION_BETTING_REWARD,ARENA_CHAMPION_BETTING_REWARD_MAIL_TITLE,ARENA_CHAMPION_BETTING_REWARD_MAIL_DESC,4
ARENA_CHAMPION_BETTING_RETURN,ARENA_CHAMPION_BETTING_RETURN_MAIL_TITLE,ARENA_CHAMPION_BETTING_RETURN_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_19990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_19990_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_29990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_29990_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_39990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_39990_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_49990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_49990_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_59990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_59990_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_69990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_69990_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79900,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79900_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79910,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79910_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79920,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79920_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79930,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79930_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79940,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79940_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79950,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79950_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79960,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79960_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79970,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79970_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79980,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79980_MAIL_DESC,4
ARENA_CHAMPION_REWARD_79990,ARENA_CHAMPION_REWARD_MAIL_TITLE,ARENA_CHAMPION_REWARD_79990_MAIL_DESC,4
